Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
4.0893261432647705	0	-0.41312948	0.07120906	-0.2635132	-0.61326927	21.0	0.0	-0.019672833	-0.019672833	-0.01927414	-0.01927414	-0.69392407	0.043158595	0.00083445397	3.4192868e-05	0.6940075	1008	1008
8.531445026397705	1	-0.40185514	0.080713324	-0.29384494	-0.65622264	21.0	0.0	-0.01913596	-0.01913596	-0.0189085	-0.0189085	-0.6949146	0.025780983	3.2535198e-05	6.687824e-06	0.69491786	1008	2016
9.774724960327148	2	-0.42046356	0.07051024	-0.30066943	-0.541	21.0	0.0	-0.020022074	-0.020022074	-0.019946732	-0.019946732	-0.6934751	0.02208621	0.00022905396	0.00025250463	0.693498	1008	3024
11.024954319000244	3	-0.43586898	0.09069221	-0.2961479	-0.64972	21.0	0.0	-0.020755664	-0.020755664	-0.020590752	-0.020590752	-0.6917949	0.025259774	0.0005059063	0.00038817796	0.69184554	1008	4032
12.266416072845459	4	-0.41896152	0.087562546	-0.26193964	-0.6361621	21.0	0.0	-0.019950552	-0.019950552	-0.019962784	-0.019962784	-0.6928768	0.023717834	0.00046211475	0.0004268256	0.69292307	1008	5040
13.464542150497437	5	-0.41123596	0.09305268	-0.26514214	-0.6084292	21.0	0.0	-0.019582665	-0.019582665	-0.019579843	-0.019579843	-0.69377923	0.029854795	0.0003376052	0.00042156174	0.69381297	1008	6048
14.652415990829468	6	-0.39833668	0.07465708	-0.22457808	-0.56052214	21.0	0.0	-0.018968415	-0.018968415	-0.019006122	-0.019006122	-0.6947254	0.010818141	9.074161e-05	7.632217e-05	0.69473445	1008	7056
15.847957134246826	7	-0.40690264	0.103159525	-0.16570832	-0.74049366	21.0	0.0	-0.019376313	-0.019376313	-0.019279215	-0.019279215	-0.6896944	0.01586027	0.00018390242	0.00016571766	0.68971276	1008	8064
17.04956293106079	8	-0.4246777	0.1075348	-0.22410627	-0.7072166	21.0	0.0	-0.020222748	-0.020222748	-0.02017999	-0.02017999	-0.6906802	0.044771727	0.0096144425	0.014658768	0.6916416	1008	9072
18.261314153671265	9	-0.24096675	1.3951445	9.304468	-0.59991544	21.0	0.0	-0.0114746075	-0.0114746075	-0.010920221	-0.010920221	-0.688936	0.0972375	0.033280537	0.05115804	0.692264	1008	10080
19.473173141479492	10	-0.45485273	0.10231533	-0.17990771	-0.669559	21.0	0.0	-0.021659654	-0.021659654	-0.02145679	-0.02145679	-0.69601667	0.043056626	0.010299558	0.016400749	0.6970466	1008	11088
20.700608015060425	11	-0.4538045	0.101450056	-0.28177312	-0.71693796	21.0	0.0	-0.021609738	-0.021609738	-0.021597208	-0.021597208	-0.6898706	0.024462871	0.0029782471	0.0046132966	0.69016844	1008	12096
21.93176007270813	12	0.1238844	4.255829	29.292442	-0.7059712	21.0	0.0	0.005899255	0.005899255	0.012777033	0.012777033	-0.6128833	0.21591318	0.23073292	0.21470651	0.6359566	1008	13104
