Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
20.365427255630493	0	-130.33653	38.75423	-34.032166	-258.78452	151.0	0.0	30049	30049
40.43940019607544	1	-127.20159	39.952885	-6.045924	-229.99156	151.0	0.0	30049	60098
60.670878171920776	2	-119.17598	33.25653	-19.960014	-245.52457	151.0	0.0	30049	90147
77.97300815582275	3	-108.53674	36.428272	-13.668135	-215.95157	151.0	0.0	30049	120196
93.60797119140625	4	-91.01193	31.410051	-10.008628	-175.58003	151.0	0.0	30049	150245
109.07844614982605	5	-89.39944	34.95321	10.838996	-199.51453	151.0	0.0	30049	180294
126.0005931854248	6	-94.13329	31.895292	-0.7408867	-163.87428	151.0	0.0	30049	210343
143.75964999198914	7	-97.26178	34.889446	43.96316	-206.7948	151.0	0.0	30049	240392
160.8893322944641	8	-95.90289	37.279396	29.05783	-206.26666	151.0	0.0	30049	270441
179.78990006446838	9	-87.53496	34.238045	7.440203	-199.9736	151.0	0.0	30049	300490
198.2568061351776	10	-71.829605	33.260303	5.670412	-188.47565	151.0	0.0	30049	330539
215.21951937675476	11	-60.153973	32.76529	42.20792	-185.77884	151.0	0.0	30049	360588
231.7135772705078	12	-61.411186	30.468878	47.088165	-148.76672	151.0	0.0	30049	390637
247.73984003067017	13	-61.751778	30.186808	2.8288212	-212.50853	151.0	0.0	30049	420686
266.71516013145447	14	-60.172306	30.284597	14.160015	-169.37767	151.0	0.0	30049	450735
286.65686416625977	15	-58.51408	28.788446	27.471478	-147.61185	151.0	0.0	30049	480784
304.350830078125	16	-63.619926	27.42046	-1.0655289	-131.9002	151.0	0.0	30049	510833
319.91093921661377	17	-54.69833	29.526615	15.83963	-166.79622	151.0	0.0	30049	540882
335.2790741920471	18	-49.11994	31.644098	17.607222	-158.20389	151.0	0.0	30049	570931
351.2855861186981	19	-47.08205	30.808508	25.096481	-140.40707	151.0	0.0	30049	600980
367.8236200809479	20	-40.534267	31.332394	34.80283	-123.18027	151.0	0.0	30049	631029
385.5479531288147	21	-30.805105	32.335293	50.135063	-127.51607	151.0	0.0	30049	661078
404.226713180542	22	-37.41201	30.924128	60.950806	-145.14043	151.0	0.0	30049	691127
420.92292308807373	23	-30.713259	30.14121	64.41841	-130.08604	151.0	0.0	30049	721176
436.98348736763	24	-38.671925	24.275167	7.4439363	-105.62357	151.0	0.0	30049	751225
452.9294409751892	25	-34.33212	25.533087	32.41284	-120.24682	151.0	0.0	30049	781274
471.23529529571533	26	-28.906475	27.552456	59.844357	-105.042694	151.0	0.0	30049	811323
487.65800428390503	27	-24.305208	26.51781	50.016884	-115.98349	151.0	0.0	30049	841372
503.91381216049194	28	-16.312716	27.604424	55.822746	-122.888245	151.0	0.0	30049	871421
521.9292902946472	29	-11.066315	27.026625	77.96337	-92.10405	151.0	0.0	30049	901470
539.4051082134247	30	-4.018861	30.249157	75.576706	-107.727615	151.0	0.0	30049	931519
556.5184803009033	31	2.172923	32.233017	97.750694	-88.90709	151.0	0.0	30049	961568
574.5502891540527	32	5.773841	32.227745	101.94631	-100.190796	151.0	0.0	30049	991617
592.1165781021118	33	17.766304	36.573555	111.93882	-119.181305	151.0	0.0	30049	1021666
608.6970541477203	34	28.437792	37.445847	138.75386	-87.29835	151.0	0.0	30049	1051715
624.8077781200409	35	33.254784	38.4316	140.46667	-138.80148	151.0	0.0	30049	1081764
641.3138270378113	36	35.42535	43.076862	129.38342	-112.04528	151.0	0.0	30049	1111813
657.1125931739807	37	36.545303	33.567276	116.83249	-109.422714	151.0	0.0	30049	1141862
673.4525470733643	38	37.512085	28.659754	106.4872	-75.339874	151.0	0.0	30049	1171911
690.5768942832947	39	39.740845	25.587757	94.76878	-45.09601	151.0	0.0	30049	1201960
709.4292402267456	40	49.772594	27.24227	150.9451	-93.81184	151.0	0.0	30049	1232009
726.7941551208496	41	62.403847	34.896107	176.54224	-133.1657	151.0	0.0	30049	1262058
742.7038593292236	42	64.23086	32.306232	126.677765	-150.20181	151.0	0.0	30049	1292107
759.630401134491	43	70.45207	27.161083	154.41684	-3.9385548	151.0	0.0	30049	1322156
779.7137472629547	44	75.54618	37.765247	148.31502	-173.24655	151.0	0.0	30049	1352205
802.5829322338104	45	82.67209	47.580864	156.21036	-178.56757	151.0	0.0	30049	1382254
825.3427450656891	46	94.392365	46.88746	191.39484	-174.95514	151.0	0.0	30049	1412303
848.7706553936005	47	87.542534	37.27505	200.57133	-143.4922	151.0	0.0	30049	1442352
871.1128032207489	48	71.88988	40.671066	149.11488	-160.75488	151.0	0.0	30049	1472401
892.0621831417084	49	65.0556	44.309723	169.69328	-137.53319	151.0	0.0	30049	1502450
912.8838720321655	50	82.19724	42.281216	190.84412	-158.34155	151.0	0.0	30049	1532499
938.3485891819	51	98.204124	40.037655	215.90636	-90.0583	151.0	0.0	30049	1562548
963.5705041885376	52	99.94031	42.11767	240.66675	-172.75096	151.0	0.0	30049	1592597
984.1797642707825	53	92.46007	35.012547	193.57916	21.436779	151.0	0.0	30049	1622646
1009.1166861057281	54	102.06617	41.166214	205.31091	-144.59906	151.0	0.0	30049	1652695
