Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
47.638776540756226	0	-185.87036	51.85179	-29.919815	-336.40933	151.0	0.0	-1.2309297	-1.2309297	-1.2309369	-1.2309369	-0.69325626	0.04125218	0.0036843407	0.0013077665	0.6936247	30049	30049
76.2840645313263	1	-112.39553	42.435795	-16.128967	-231.49228	151.0	0.0	-0.7443413	-0.7443413	-0.74435896	-0.74435896	-0.6902343	0.0406223	0.0043418463	0.0035255095	0.6906685	30049	60098
102.29443979263306	2	-87.40793	37.707367	19.025608	-200.16211	151.0	0.0	-0.57886046	-0.57886046	-0.5788458	-0.5788458	-0.6952926	0.026438367	0.0014479688	0.00101695	0.69543743	30049	90147
128.2860050201416	3	-84.29927	34.297443	2.9358034	-178.32307	151.0	0.0	-0.5582733	-0.5582733	-0.5582935	-0.5582935	-0.6880281	0.044995207	0.0073256074	0.006161282	0.6887607	30049	120196
154.36759686470032	4	-80.186195	33.370396	3.8501663	-188.66064	151.0	0.0	-0.5310344	-0.5310344	-0.5310414	-0.5310414	-0.6819368	0.11036392	0.054664876	0.06269306	0.6874033	30049	150245
180.4111087322235	5	-70.89868	32.701748	44.283463	-174.99893	151.0	0.0	-0.46952766	-0.46952766	-0.46954754	-0.46954754	-0.7070106	0.08861061	0.018237734	0.024981508	0.7088344	30049	180294
206.45584154129028	6	-66.25675	29.056637	-1.8776798	-147.94147	151.0	0.0	-0.43878645	-0.43878645	-0.43880877	-0.43880877	-0.69183564	0.017234124	0.00079481327	0.0010165526	0.69191515	30049	210343
232.54094576835632	7	-58.092983	27.12164	5.8660536	-155.36008	151.0	0.0	-0.38472182	-0.38472182	-0.3847276	-0.3847276	-0.6947017	0.015574544	0.0012973954	0.0014377062	0.69483143	30049	240392
258.64627981185913	8	-54.55349	25.706179	9.508231	-127.50011	151.0	0.0	-0.36128142	-0.36128142	-0.3612638	-0.3612638	-0.6918794	0.032276433	0.0036451807	0.0034774023	0.69224393	30049	270441
284.7601706981659	9	-50.443066	27.042362	7.423569	-127.77912	151.0	0.0	-0.33406004	-0.33406004	-0.33406773	-0.33406773	-0.6909482	0.022090279	0.0012323665	0.0013393953	0.69107145	30049	300490
310.8338704109192	10	-47.91249	25.941269	18.442877	-131.7547	151.0	0.0	-0.31730124	-0.31730124	-0.31730112	-0.31730112	-0.6923748	0.017445253	0.0010547817	0.0013468331	0.6924803	30049	330539
336.92742133140564	11	-46.317062	25.61637	13.949413	-122.609985	151.0	0.0	-0.30673552	-0.30673552	-0.30673376	-0.30673376	-0.6929506	0.005924562	0.00010201433	0.00012405743	0.69296074	30049	360588
363.0223300457001	12	-40.547894	23.910114	50.857056	-126.33975	151.0	0.0	-0.2685291	-0.2685291	-0.26853454	-0.26853454	-0.6919353	0.028785862	0.0038010713	0.0055050515	0.6923154	30049	390637
389.1335663795471	13	-40.564457	23.87198	20.564316	-106.23777	151.0	0.0	-0.26863876	-0.26863876	-0.26862797	-0.26862797	-0.69325715	0.008741882	0.00035015386	0.00042704836	0.69329214	30049	420686
415.2290344238281	14	-37.11524	23.9597	36.762516	-101.66643	151.0	0.0	-0.2457963	-0.2457963	-0.24578594	-0.24578594	-0.69381547	0.0119625805	0.00096391275	0.0009851194	0.6939118	30049	450735
441.3306131362915	15	-34.672325	22.578583	40.021023	-106.89292	151.0	0.0	-0.22961804	-0.22961804	-0.22962564	-0.22962564	-0.6934932	0.007902244	0.0007957613	0.0002500232	0.69357276	30049	480784
467.44135904312134	16	-35.86755	20.792019	17.662949	-103.63127	151.0	0.0	-0.23753345	-0.23753345	-0.23753631	-0.23753631	-0.69281614	0.0029256518	3.8638987e-05	1.9835046e-05	0.69281995	30049	510833
493.5414969921112	17	-29.888243	20.411493	13.675006	-121.47251	151.0	0.0	-0.19793536	-0.19793536	-0.19792551	-0.19792551	-0.6934145	0.013999996	0.0011824991	0.0008728151	0.6935327	30049	540882
519.5745580196381	18	-29.83982	22.143353	27.738068	-102.72958	151.0	0.0	-0.19761471	-0.19761471	-0.19761431	-0.19761431	-0.69324386	0.0050559184	0.00038088195	0.00020532642	0.69328195	30049	570931
545.6265487670898	19	-27.25587	19.80112	31.03415	-100.08374	151.0	0.0	-0.18050246	-0.18050246	-0.18050472	-0.18050472	-0.69281256	0.0052859443	5.980104e-05	1.9449251e-05	0.6928185	30049	600980
591.3316447734833	20	-23.594315	20.289797	32.681873	-93.317825	151.0	0.0	-0.15625376	-0.15625376	-0.15626246	-0.15626246	-0.6920717	0.0086043095	0.00030289072	7.4550175e-05	0.692102	30049	631029
617.3919694423676	21	-21.448471	20.185192	36.417767	-81.35228	151.0	0.0	-0.14204283	-0.14204283	-0.14204156	-0.14204156	-0.6917148	0.012579893	0.00076569384	0.00029237886	0.6917914	30049	661078
643.440003156662	22	-16.865175	19.451181	36.07836	-72.34233	151.0	0.0	-0.11168991	-0.11168991	-0.11168727	-0.11168727	-0.692624	0.006940578	0.00039939853	0.00020008982	0.6926639	30049	691127
669.5091829299927	23	-15.175438	16.020409	25.177069	-86.80256	151.0	0.0	-0.100499585	-0.100499585	-0.10050775	-0.10050775	-0.69207937	0.021250438	0.0035985904	0.0029679216	0.6924392	30049	721176
695.6020896434784	24	-12.87383	15.6378765	31.198868	-55.234997	151.0	0.0	-0.08525716	-0.08525716	-0.08508822	-0.08508822	-0.6626431	0.2529456	0.21229157	0.18470258	0.6838722	30049	751225
721.7413461208344	25	-10.932905	14.798555	32.69407	-70.82407	151.0	0.0	-0.07240334	-0.07240334	-0.072203815	-0.072203815	-0.6406337	0.33641723	0.3871003	0.25347716	0.6793438	30049	781274
747.8557894229889	26	-8.132255	14.334926	42.265694	-58.993008	151.0	0.0	-0.053855997	-0.053855997	-0.05355644	-0.05355644	-0.61125386	0.42599702	0.58305436	0.30792537	0.66955936	30049	811323
773.9540865421295	27	-4.4792895	13.442313	35.18509	-44.240852	151.0	0.0	-0.02966417	-0.02966417	-0.0290328	-0.0290328	-0.58976614	0.5129097	0.5953966	0.27577618	0.6493058	30049	841372
800.016250371933	28	-4.255152	13.151319	37.955185	-53.300697	151.0	0.0	-0.028179817	-0.028179817	-0.027563864	-0.027563864	-0.5762919	0.4845565	0.7232944	0.27743524	0.6486214	30049	871421
826.1308445930481	29	-4.5743756	15.352651	30.06638	-53.70141	151.0	0.0	-0.03029388	-0.03029388	-0.02970758	-0.02970758	-0.5297918	0.44199204	0.7035638	0.31584838	0.60014814	30049	901470
852.2559018135071	30	-1.8532015	15.300735	38.314095	-45.11763	151.0	0.0	-0.012272858	-0.012272858	-0.011624773	-0.011624773	-0.56292754	0.5746824	0.86973184	0.379158	0.64990073	30049	931519
878.3806324005127	31	4.9403095	13.094619	36.00498	-48.33503	151.0	0.0	0.03271728	0.03271728	0.033588026	0.033588026	-0.49932492	0.51559496	0.91363513	0.40685615	0.5906884	30049	961568
