Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
89.3025255203247	0	-169.60679044942611	-9.207448408297813	70.85288919564265	-39.035072452634935	-369.342268118023	20.0	0.0	1020	10020	-174.02936765036014	-10.41303216988102
177.53650045394897	1	-169.951927616564	-9.325074233674238	65.8394776966868	-25.9738939270253	-335.3672407676936	19.98507462686567	0.2727711474999562	1020	20040	-165.7992812682611	-9.183552391630146
262.2087287902832	2	-173.9020122268096	-9.234650253599815	62.0024325062037	-32.09889364654722	-364.2990135715478	20.0	0.0	1020	30060	-168.96122778008626	-8.752682809113645
347.86083006858826	3	-159.42859981220397	-8.37702355567698	63.54583596359498	-28.05121423523863	-327.3687614717593	20.0	0.0	1020	40080	-142.56049999584442	-7.373118510538909
433.21908235549927	4	-163.25079799196692	-8.623564417862836	70.44979128766788	-32.289698020547505	-338.856975013461	20.0	0.0	1020	50100	-153.26099621439522	-7.764788294362232
520.2580156326294	5	-160.6018624805245	-8.542057995547307	66.5902248762168	-19.45257550988976	-367.7020992675118	20.0	0.0	1020	60120	-165.99903009579495	-8.601546210943125
605.1751518249512	6	-156.09839003156802	-8.115907257766883	64.02129136775785	-30.341029212280183	-312.3607150738812	20.0	0.0	1020	70140	-151.1714908070283	-8.209839524076553
691.0440719127655	7	-158.8885096634177	-8.159650027525013	61.35855957487218	-33.25283969253915	-343.7677269385882	20.0	0.0	1020	80160	-151.70230460903286	-7.608169595875722
778.5218150615692	8	-156.8317010124057	-8.0516833461235	64.83969294886542	-25.08647430886656	-326.314982950558	20.0	0.0	1020	90180	-159.5554180965085	-8.369687574498572
862.9306881427765	9	-156.24082324017436	-7.807607210343239	62.60399881347868	-27.518006161301685	-326.95644642613354	20.0	0.0	1020	100200	-170.22956890466412	-8.599210840569738
947.3254323005676	10	-150.11852212208845	-7.2073258809323555	63.339684531788265	-26.469337441133437	-394.3975783658239	20.0	0.0	1020	110220	-148.59941685768965	-7.887247871057012
1032.3973038196564	11	-154.41333124618328	-7.352122847391742	66.83492965176481	-41.10581312329197	-353.30031173158164	20.0	0.0	1020	120240	-152.42174020626294	-7.309809738541691
1116.6608445644379	12	-149.51117001846296	-6.983089052116951	59.78178347744291	-31.495851160975988	-353.8281889753852	20.0	0.0	1020	130260	-139.64388781311206	-6.301086820340857
1202.5074853897095	13	-153.65830008092794	-7.05460420976722	65.15393878677855	-28.519775704773988	-421.32054482368284	20.0	0.0	1020	140280	-155.72607370354018	-7.012414377327097
1286.5866224765778	14	-155.61696734522855	-7.009701879180976	64.67889923121612	-21.698604026078964	-364.60689798332095	20.0	0.0	1020	150300	-161.92605793972166	-7.553712862696962
1371.553078174591	15	-148.0025398215618	-6.578560281633249	65.03135926410417	-26.38103712785272	-321.7071723536649	20.0	0.0	1020	160320	-170.66484240343564	-7.612298151548462
1457.1563184261322	16	-139.28476286636825	-6.35658913416835	64.04140012872122	-25.53672091814725	-350.9992386570894	20.0	0.0	1020	170340	-130.65176596163153	-6.327589452754184
1542.760215997696	17	-140.84988205155034	-6.296960172779959	63.25372651415465	-21.91192172123436	-425.1012131453524	20.0	0.0	1020	180360	-124.52949253338447	-5.026478116182836
1628.7915267944336	18	-131.0311715845919	-5.805786799678679	60.60571787010215	-26.002425159009512	-379.5762586575103	19.991044776119402	0.1636626884999737	1020	190380	-140.2301224167499	-5.2897857546917075
1713.2068059444427	19	-141.44822810005	-6.091048015587258	62.26515954597699	-32.77011495127965	-366.95067640884713	20.0	0.0	1020	200400	-135.5031144553947	-5.33285287248377
1799.159609079361	20	-126.30851180444132	-5.454794087960064	61.30491265988007	-24.18190717107262	-371.6377178209513	20.0	0.0	1020	210420	-144.16249285699882	-6.063548650364118
1883.9012804031372	21	-129.4509182297999	-5.312920565828986	66.37466993478854	-19.118618312325378	-447.37338550713025	20.0	0.0	1020	220440	-103.98748758049594	-3.6342426988276
1968.6257994174957	22	-141.83138425059963	-5.8481895384626	58.49881733539226	-28.063338725939317	-355.54291612571154	20.0	0.0	1020	230460	-118.26404459174648	-5.113420841892312
2054.1555869579315	23	-127.80002356453234	-5.152510142814587	55.215401211940424	-24.49260731433461	-346.32016541565315	20.0	0.0	1020	240480	-118.55468858123167	-5.021484506369058
2138.9801292419434	24	-120.8609958998451	-4.894367839573762	59.23387304730016	-22.764934715226573	-409.17161844281503	20.0	0.0	1020	250500	-132.7347449633978	-5.6185429750506195
2222.897163629532	25	-127.48978831269197	-5.2303484421601745	60.85648657030622	-29.161382433001215	-377.5009827451539	20.0	0.0	1020	260520	-124.44141640667073	-4.644525774401531
2308.847494840622	26	-121.45031762496944	-4.707335196636886	59.74052975810015	-20.892185602892845	-334.85198860525054	20.0	0.0	1020	270540	-113.46632266772613	-4.546458710600483
2394.4161989688873	27	-125.46236166488613	-4.932486518274843	59.164460249760694	-38.44211915967542	-406.8297816303178	20.0	0.0	1020	280560	-127.70246051798856	-4.187130396038772
2480.696809530258	28	-121.40061599723033	-4.74438509881697	60.792272453972174	-32.145894902810234	-413.36550272826196	20.0	0.0	1020	290580	-132.8061177668578	-4.967635642385471
2565.59459900856	29	-116.27762346818548	-4.421184742766614	53.64309069754413	-26.91972395231259	-370.943562010503	20.0	0.0	1020	300600	-105.07121187058922	-4.137702065533323
2652.266104221344	30	-122.44033251591377	-4.872119646867688	60.94854090897075	-24.39558578591128	-399.4194403270476	20.0	0.0	1020	310620	-140.98826477811556	-5.800397767223645
2739.2976615428925	31	-117.41596137571666	-4.630877287765629	68.29322215197169	-21.495335218249007	-457.7694390985173	20.0	0.0	1020	320640	-99.91629345983281	-4.651181976783214
2823.53816819191	32	-120.9312531626477	-4.586702280265997	62.368855617253075	-21.30845165338634	-373.38611517968684	20.0	0.0	1020	330660	-131.185434905995	-4.848929658737696
2908.5139331817627	33	-114.02054036869886	-4.6466170627740055	67.88845981125812	-19.312605268132067	-465.10186356727286	20.0	0.0	1020	340680	-119.45393682459144	-4.623217749919405
2994.1307911872864	34	-113.10953368057481	-4.3908249574198965	58.07903314597126	-27.563014409648073	-480.3166979937669	20.0	0.0	1020	350700	-112.24967661157115	-4.298405191577616
3078.93222117424	35	-117.14295452896359	-4.844016186104691	58.09269738722717	-17.15140235110954	-363.8131328269854	20.0	0.0	1020	360720	-120.51693372744533	-4.88709067104609
3164.3895988464355	36	-119.3535110404021	-5.079541752839195	61.048114829539976	-21.123132825417322	-410.42298898369035	20.0	0.0	1020	370740	-107.94615023213481	-4.381896780893038
3249.079364299774	37	-121.15008862316658	-4.9196340929695594	62.70944388436293	-16.725450270657788	-403.6458081912793	20.0	0.0	1020	380760	-117.31251945219908	-4.867735061027254
3334.6523530483246	38	-117.5099762628506	-4.87116940981762	62.81932041036934	-15.570854725610735	-468.6445657161031	20.0	0.0	1020	390780	-106.49777360709389	-4.453052017737057
3420.662994861603	39	-117.3824795387179	-4.803438895681184	68.54190859510683	-22.92139183604052	-517.2203910329193	20.0	0.0	1020	400800	-112.75119848489969	-4.212079200557944
3505.4385480880737	40	-113.16299121395957	-4.588254965692736	61.37056458089144	-22.785748547621353	-424.1248301155898	20.0	0.0	1020	410820	-128.63162812197388	-4.840930466209982
3593.389594078064	41	-116.53618994401869	-4.587352559777059	57.92051244403743	-22.942421414235355	-502.96751468992346	20.0	0.0	1020	420840	-114.753746433274	-4.298172734253189
3678.551750898361	42	-108.1879546040773	-4.364915580799745	63.2023330143488	-21.379377632206324	-485.6413772797468	20.0	0.0	1020	430860	-107.47100996366133	-3.97293680181848
3763.703045129776	43	-114.88907686374998	-4.885361816621503	64.6330780302653	-21.748341157338775	-475.4961377094104	20.0	0.0	1020	440880	-108.48871728094682	-4.385504162611941
3850.07337141037	44	-106.09528308171025	-4.196212556914586	52.94491386447492	-21.54926666714241	-477.13321171706036	20.0	0.0	1020	450900	-119.0779592093733	-5.042998661135908
3935.977257490158	45	-113.54344602283302	-4.554948742128698	53.15027731189671	-18.706710553867456	-339.6158722465758	20.0	0.0	1020	460920	-123.25651743258084	-5.066730412477065
4021.0487957000732	46	-126.95369986785087	-4.99268481985507	64.0600774965967	-38.95100870594526	-461.9844795190108	20.0	0.0	1020	470940	-96.72220300395836	-4.115673974122309
4107.451799631119	47	-120.61842908933932	-4.855206762849916	68.90754167679205	-27.563786822193237	-645.3472552847572	20.0	0.0	1020	480960	-108.46701324085662	-4.427530600300435
4194.639996290207	48	-106.17420035834523	-4.152508614666767	52.11007335855658	-16.991769211167764	-463.81281565082014	20.0	0.0	1020	490980	-105.20640455539473	-4.804527933340598
4279.831167459488	49	-110.77879569729869	-4.413344713177923	59.120613777710744	-20.089745626408856	-420.02358515775853	20.0	0.0	1020	501000	-101.93966297989154	-4.143777226924129
4364.0225439071655	50	-118.74958049746591	-4.873969075478252	62.296174680435556	-20.48907963350119	-420.2625733563295	20.0	0.0	1020	511020	-121.01303775690204	-5.1112551005406175
4450.750550031662	51	-110.8374318017999	-4.5573524122616345	70.77347630214263	-19.910212602274992	-565.4584985766276	20.0	0.0	1020	521040	-104.63070570122443	-3.87474525220262
4536.442108154297	52	-119.13402919969708	-4.811319789689194	70.38175634016088	-17.23649813245492	-579.0683380724504	20.0	0.0	1020	531060	-111.73370578078435	-4.165729098731034
4621.702036857605	53	-114.05807117495138	-4.737227574572349	64.24636084398719	-18.98705715975365	-519.4848762771936	20.0	0.0	1020	541080	-125.06604131291033	-5.197037507005484
4708.14751458168	54	-120.21999496257779	-4.6267180148182065	66.32514624371376	-18.92117499264003	-533.635011356127	20.0	0.0	1020	551100	-136.39027032222273	-5.678960255550997
4794.225395441055	55	-112.31831016565718	-4.384885007397865	64.56954996045754	-19.36664892599455	-433.52130937674934	20.0	0.0	1020	561120	-95.80727376009352	-3.716589400949984
4878.900885105133	56	-116.52700166029588	-4.543302386473746	67.37779660685128	-21.857694391025838	-521.7339973171329	20.0	0.0	1020	571140	-130.16349223381644	-5.28879607632469
4963.807376384735	57	-113.35815135016458	-4.5199559428814595	75.1644174597031	-22.41748598283362	-777.000203790591	20.0	0.0	1020	581160	-115.25385393021614	-4.21163557756848
5048.053213119507	58	-114.66765389240985	-4.262313960737871	65.06599189715949	-18.466705702745276	-583.7408255477155	20.0	0.0	1020	591180	-106.88445325185964	-4.324997376522022
5133.820344209671	59	-112.05573236398978	-4.158221595011081	67.66444958755733	-31.98893731392873	-578.124698830439	20.0	0.0	1020	601200	-106.20163109771856	-3.2601575944444137
