Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	9.635245561599731	1000	2000	-0.09741499500518591	-58.5537862079986	9	2000
1	16.209449768066406	1000	3000	5.09582449811672	5.09582449811672	12	3000
2	22.830053091049194	1000	4000	5.09582449811672	-80.95990073215387	15	4000
3	29.442293167114258	1000	5000	5.09582449811672	-79.19348816957464	18	5000
4	36.11017966270447	1000	6000	5.09582449811672	-398.7678138019641	19	6000
5	42.672762393951416	1000	7000	5.09582449811672	-0.5591223746651663	21	7000
6	49.207016468048096	1000	8000	5.09582449811672	-27.41697933156767	28	8000
7	55.77936315536499	1000	9000	5.09582449811672	-363.21082434952064	29	9000
8	62.35363292694092	1000	10000	5.09582449811672	-256.59499104408394	30	10000
9	68.91178846359253	1000	11000	22.268427233956455	22.268427233956455	34	11000
10	75.4681293964386	1000	12000	22.268427233956455	9.126794884660828	38	12000
11	82.02565455436707	1000	13000	22.268427233956455	-344.8754087070432	39	13000
12	88.58924508094788	1000	14000	22.268427233956455	-65.56380259692718	43	14000
13	95.13478779792786	1000	15000	22.268427233956455	-359.9394782244794	44	15000
14	101.71246314048767	1000	16000	22.268427233956455	-54.29385132767895	47	16000
15	108.2689642906189	1000	17000	22.268427233956455	1.270931758904605	52	17000
16	114.84871625900269	1000	18000	22.268427233956455	-13.056976767564834	53	18000
17	121.41090655326843	1000	19000	41.41453421616802	41.41453421616802	56	19000
18	127.98012399673462	1000	20000	41.41453421616802	-158.41149841053488	57	20000
19	134.5207965373993	1000	21000	41.41453421616802	22.909061077023413	60	21000
20	141.09626984596252	1000	22000	41.41453421616802	-4.017281469518744	62	22000
21	147.67433404922485	1000	23000	41.41453421616802	-215.4284587081347	63	23000
22	154.2428479194641	1000	24000	41.41453421616802	-190.45913138224606	64	24000
23	160.8045060634613	1000	25000	41.41453421616802	1.0360099930919706	67	25000
24	167.37506532669067	1000	26000	41.41453421616802	-5.266705387486794	69	26000
25	173.95122599601746	1000	27000	41.41453421616802	13.32592513185369	72	27000
26	180.51060843467712	1000	28000	41.41453421616802	-76.12857098824794	73	28000
27	187.0815327167511	1000	29000	41.41453421616802	-52.210818880144835	74	29000
