Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
5.475399494171143	0	-164.85792095015194	-8.885544571595249	66.9221737292716	-33.093397191293036	-387.1956782269773	20.0	0.0	1008	10017	-161.98798585380413	-9.122352933942329
10.219483137130737	1	-169.14333564095725	-9.270981591451756	63.44128347350485	-27.58242420952465	-349.75488920340604	20.0	0.0	1008	20034	-175.63553239610837	-9.486731641931756
14.716968297958374	2	-168.19684550336817	-8.917903207764592	63.569739421109254	-34.56297876996389	-341.1127947216903	20.0	0.0	1008	30051	-177.8381957206819	-9.069566643158483
18.79880380630493	3	-165.7284923325005	-8.862118674279104	63.47855695911046	-25.39562318622659	-349.57755542876964	20.0	0.0	1008	40068	-158.20768111427904	-8.800843246710718
23.194718837738037	4	-165.32860093951223	-8.699759366109667	62.84967556751369	-26.233548742836625	-362.24012805546863	20.0	0.0	1008	50085	-161.57287512455733	-8.631255763744795
27.38253951072693	5	-164.52655044482606	-8.59500762232691	64.78426742754701	-32.8461057711122	-399.69791838592096	20.0	0.0	1008	60102	-162.9806639741009	-7.885902816916016
31.558505058288574	6	-163.00885376692185	-8.523589357310675	61.52564758052327	-30.684437085498548	-364.73081685679915	20.0	0.0	1008	70119	-190.67959373020017	-10.197679566808299
35.763981342315674	7	-162.7952927293166	-8.704378264532405	66.6262383770571	-25.828232913015494	-322.10372025669	20.0	0.0	1008	80136	-154.84883705591983	-7.415188774519542
40.71088528633118	8	-160.4121933747108	-8.242444205841537	61.404063961405356	-34.547602487486564	-320.70959624101357	20.0	0.0	1008	90153	-174.15806045065213	-8.595148087304809
44.95244336128235	9	-156.94534151657038	-8.0780824484808	67.59737393706502	-22.906755022710893	-380.7268694697376	20.0	0.0	1008	100170	-140.78940109077988	-7.062239986189262
49.17721939086914	10	-162.73481576865657	-8.187695673650285	62.23019339364832	-24.446352283481758	-356.85021089869116	20.0	0.0	1008	110187	-152.28470757293317	-7.5703399805555165
53.88124966621399	11	-156.57267694715193	-7.953912238578956	62.31470988196352	-29.410930699622952	-346.2401576785435	20.0	0.0	1008	120204	-148.89041582062018	-7.324201747685872
58.028910398483276	12	-158.64042412775993	-7.844298349123524	61.833555241130206	-23.748173379755865	-333.534152603737	20.0	0.0	1008	130221	-154.06830919117786	-7.66174502616163
62.40380120277405	13	-158.14808630688324	-7.7584025975052455	64.54271753208725	-27.258882849566476	-354.00451411401065	20.0	0.0	1008	140238	-154.09551525220556	-7.882969488921085
66.89373016357422	14	-150.7498918681421	-7.330937294720764	58.11864665054394	-26.808237611093258	-326.34388206028905	20.0	0.0	1008	150255	-156.13948233971016	-7.518347975816517
70.85866212844849	15	-155.98884280530285	-7.663337402956342	63.73173610143322	-25.747869339875567	-356.1532283465118	20.0	0.0	1008	160272	-158.16636746744626	-8.101235134294496
74.70329642295837	16	-155.08730561360704	-7.765902970109524	61.121933881515304	-24.26432330789323	-390.5503081869421	20.0	0.0	1008	170289	-164.27779645524234	-8.393991853680197
79.36650133132935	17	-154.81217197095293	-7.628014667618027	63.02177393022847	-20.569611030283014	-341.6321255871014	20.0	0.0	1008	180306	-170.92301013963205	-8.567023714586417
83.4805657863617	18	-157.60742571648012	-7.76527688461532	68.61167042403042	-18.93318018568763	-305.3784381444341	20.0	0.0	1008	190323	-152.78326284337606	-7.514539300643105
87.50116229057312	19	-156.81938337251407	-7.703264974309976	59.44739740365913	-17.432820819606548	-329.13677238524883	20.0	0.0	1008	200340	-138.136507905164	-6.769937352434983
91.50677561759949	20	-157.0634748078119	-7.6140545105774216	60.02073470234641	-27.719205129070087	-309.94449851291756	20.0	0.0	1008	210357	-142.3629600557829	-6.89574732713286
95.78204298019409	21	-154.28321530912945	-7.584743065852783	61.683324747091255	-17.99129651035637	-455.9121066886583	20.0	0.0	1008	220374	-170.37941525289412	-8.139526704854273
99.92230916023254	22	-148.34956635562082	-7.339346376240857	59.25136574399052	-20.02620344136523	-332.9743215064848	20.0	0.0	1008	230391	-166.90928972859305	-8.060210586647912
104.30987191200256	23	-150.83395146377788	-7.305389404425959	62.61736941520545	-19.206812075246045	-315.3843497610552	20.0	0.0	1008	240408	-156.19722813833488	-7.315863799706423
108.31460356712341	24	-150.94719318653813	-7.391860608272917	65.49342074356387	-18.321103040426028	-316.2674806447135	20.0	0.0	1008	250425	-150.85464449844002	-7.219185877120623
112.54676795005798	25	-153.41389438275323	-7.341475127066491	63.001833248746756	-26.381990988116467	-380.63377669942906	20.0	0.0	1008	260442	-140.92068546423528	-6.886036946301222
116.40030169487	26	-151.12969967209156	-7.269071048562468	64.6280254202342	-25.142145595964088	-333.6455497903469	20.0	0.0	1008	270459	-150.7476931089815	-7.273940687048111
120.41373133659363	27	-153.62403897842108	-7.5228780923009895	66.20303139643075	-20.24738452568868	-377.4262680044097	20.0	0.0	1008	280476	-140.0620332515738	-6.735348039329058
124.47779107093811	28	-157.51063761577723	-7.722326960264055	65.5856426796002	-19.627075330970733	-382.83379509701547	20.0	0.0	1008	290493	-159.21063495516293	-7.166508287882725
128.41726541519165	29	-152.5978149950766	-7.299074176271251	63.664049145164654	-28.74290234819298	-358.50574626167776	20.0	0.0	1008	300510	-145.70720405980046	-6.692118333597013
133.08112049102783	30	-146.17194172150232	-6.768958319874337	62.11021789604755	-17.83876674199899	-327.276157928464	20.0	0.0	1008	310527	-163.78243597484442	-7.45178122626577
137.3857991695404	31	-155.54589856606907	-7.2846686379252255	66.94001536758762	-23.09126846160643	-437.19889658145917	20.0	0.0	1008	320544	-139.54176292385316	-6.628088597888699
141.76419615745544	32	-145.47245711982677	-6.9731804634477506	65.14431998012248	-14.983062137558118	-339.640271738664	20.0	0.0	1008	330561	-145.45722092887343	-7.171095612116173
145.98879551887512	33	-144.4346571602546	-6.683469401582547	65.09767126618337	-20.138027512267925	-387.4629101208474	20.0	0.0	1008	340578	-143.35121153502908	-7.046371963725001
150.03785061836243	34	-150.3465053485807	-7.089833230480432	62.452014614155665	-26.703200603588996	-353.09540757308736	20.0	0.0	1008	350595	-148.88796355845196	-6.97797933096529
154.05759239196777	35	-150.87231819750534	-7.040693053575334	65.85573332461088	-20.460999320513555	-375.8980510783474	20.0	0.0	1008	360612	-150.76100909127797	-7.101312568386551
158.33813405036926	36	-143.94416695940043	-6.6060623865794055	66.35223911663277	-12.740947387255092	-383.18951704633344	20.0	0.0	1008	370629	-148.7712400363268	-7.4876609790111
162.43049597740173	37	-148.74506265998318	-7.185610154492188	71.76288065310081	-25.657723852965034	-484.0679555393124	20.0	0.0	1008	380646	-145.52710687995	-6.976527201820278
166.59938979148865	38	-148.6500477998828	-7.154184297266594	68.59278138490266	-18.962210301763	-609.4221278230748	20.0	0.0	1008	390663	-155.2152276361459	-6.437602263542783
171.40880823135376	39	-150.1078517538677	-6.867605417163027	66.86646201164334	-20.861118047911862	-404.4936352814728	20.0	0.0	1008	400680	-148.34915454598033	-6.407544905805191
175.45285940170288	40	-148.67845114279106	-6.834321929690069	68.16768016183146	-21.66007943696922	-363.5392282589869	20.0	0.0	1008	410697	-144.2469835233363	-6.178307768980683
179.95961165428162	41	-143.08874522580496	-6.623839039080615	69.17891572954912	-10.933550851599968	-434.309129581562	20.0	0.0	1008	420714	-149.14548740442714	-6.501700067498085
184.89403414726257	42	-148.0984963338573	-6.675271484207768	67.46615895898574	-16.606797480845408	-397.8140838939651	20.0	0.0	1008	430731	-151.3537626831563	-7.311692211573589
