Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
42.03954553604126	0	-185.87036	51.85179	-29.919815	-336.40933	151.0	0.0	-1.2309297	-1.2309297	-1.2309297	-1.2309297	30049	30049
64.54415845870972	1	-113.59713	39.817757	-26.657179	-211.76605	151.0	0.0	-0.7522989	-0.7522989	-0.7522989	-0.7522989	30049	60098
86.6895363330841	2	-88.64597	38.31686	7.191001	-200.57251	151.0	0.0	-0.5870595	-0.5870595	-0.5870595	-0.5870595	30049	90147
108.88712167739868	3	-83.518234	29.98538	-8.073069	-168.34921	151.0	0.0	-0.5531009	-0.5531009	-0.5531009	-0.5531009	30049	120196
131.07320976257324	4	-77.84699	32.287083	-15.841255	-188.86447	151.0	0.0	-0.51554304	-0.51554304	-0.51554304	-0.51554304	30049	150245
153.22650480270386	5	-73.59326	32.444683	13.18137	-169.30664	151.0	0.0	-0.4873726	-0.4873726	-0.4873726	-0.4873726	30049	180294
175.35081219673157	6	-68.23101	25.996056	-8.450597	-156.77158	151.0	0.0	-0.451861	-0.451861	-0.451861	-0.451861	30049	210343
197.54607844352722	7	-60.21647	24.476131	6.321583	-124.937935	151.0	0.0	-0.39878455	-0.39878455	-0.39878455	-0.39878455	30049	240392
219.77336931228638	8	-53.926987	23.949335	14.836949	-122.94861	151.0	0.0	-0.35713238	-0.35713238	-0.35713238	-0.35713238	30049	270441
241.99035143852234	9	-48.839226	23.03845	20.14897	-107.48946	151.0	0.0	-0.3234386	-0.3234386	-0.3234386	-0.3234386	30049	300490
264.1744396686554	10	-43.064396	25.235844	57.02528	-114.313354	151.0	0.0	-0.2851947	-0.2851947	-0.2851947	-0.2851947	30049	330539
286.3824324607849	11	-44.398525	25.957588	40.473988	-129.64084	151.0	0.0	-0.29403	-0.29403	-0.29403	-0.29403	30049	360588
308.57499837875366	12	-40.32004	25.922932	42.185593	-110.61998	151.0	0.0	-0.26702014	-0.26702014	-0.26702014	-0.26702014	30049	390637
330.77736020088196	13	-35.163956	26.43414	58.24698	-155.8227	151.0	0.0	-0.23287387	-0.23287387	-0.23287387	-0.23287387	30049	420686
352.93547892570496	14	-36.89336	26.452831	24.37447	-104.50523	151.0	0.0	-0.24432689	-0.24432689	-0.24432689	-0.24432689	30049	450735
375.1205427646637	15	-34.162018	23.762308	49.772255	-101.009636	151.0	0.0	-0.22623852	-0.22623852	-0.22623852	-0.22623852	30049	480784
397.2915916442871	16	-34.79658	24.439194	12.248419	-127.20906	151.0	0.0	-0.23044093	-0.23044093	-0.23044093	-0.23044093	30049	510833
419.4736533164978	17	-30.3943	20.573002	32.246662	-106.27353	151.0	0.0	-0.20128673	-0.20128673	-0.20128673	-0.20128673	30049	540882
441.68195104599	18	-31.034567	23.355885	27.641403	-120.23931	151.0	0.0	-0.20552695	-0.20552695	-0.20552695	-0.20552695	30049	570931
464.14102578163147	19	-24.924414	19.195572	29.429699	-93.492294	151.0	0.0	-0.16506235	-0.16506235	-0.16506235	-0.16506235	30049	600980
505.3965561389923	20	-22.679647	17.774221	21.605518	-83.179214	151.0	0.0	-0.15019634	-0.15019634	-0.15019634	-0.15019634	30049	631029
527.6243591308594	21	-23.540672	19.23059	33.260696	-85.626434	151.0	0.0	-0.15589851	-0.15589851	-0.15589851	-0.15589851	30049	661078
549.8308568000793	22	-23.138296	16.348396	20.804482	-68.03521	151.0	0.0	-0.15323375	-0.15323375	-0.15323375	-0.15323375	30049	691127
572.0535552501678	23	-19.815462	15.338597	22.523092	-59.168953	151.0	0.0	-0.13122822	-0.13122822	-0.13122822	-0.13122822	30049	721176
594.30322265625	24	-17.809753	14.643504	25.589598	-68.11097	151.0	0.0	-0.11794539	-0.11794539	-0.11794539	-0.11794539	30049	751225
616.5218806266785	25	-12.922552	12.851477	24.30735	-63.04828	151.0	0.0	-0.08557981	-0.08557981	-0.08557981	-0.08557981	30049	781274
638.749730348587	26	-6.03473	13.957936	35.68139	-49.018333	151.0	0.0	-0.0399651	-0.0399651	-0.0399651	-0.0399651	30049	811323
660.9999237060547	27	-4.517995	14.490022	27.862558	-57.577324	151.0	0.0	-0.029920496	-0.029920496	-0.029920496	-0.029920496	30049	841372
683.219703912735	28	-3.4121969	14.19222	29.96016	-56.929565	151.0	0.0	-0.02259733	-0.02259733	-0.02259733	-0.02259733	30049	871421
705.4375305175781	29	-0.844392	13.542369	30.169044	-35.547535	151.0	0.0	-0.0055920007	-0.0055920007	-0.0055920007	-0.0055920007	30049	901470
727.6159319877625	30	-2.2372618	13.18958	32.02111	-47.678566	151.0	0.0	-0.014816303	-0.014816303	-0.014816303	-0.014816303	30049	931519
749.82324385643	31	4.386704	14.332094	49.606834	-47.840218	151.0	0.0	0.02905102	0.02905102	0.02905102	0.02905102	30049	961568
772.0264391899109	32	6.759573	15.801171	40.95047	-46.98844	151.0	0.0	0.044765383	0.044765383	0.044765383	0.044765383	30049	991617
794.2879416942596	33	9.40276	14.2614765	46.357132	-48.639545	151.0	0.0	0.06226993	0.06226993	0.06226993	0.06226993	30049	1021666
816.5155951976776	34	16.592	15.05111	50.62501	-26.617569	151.0	0.0	0.10988078	0.10988078	0.10988078	0.10988078	30049	1051715
838.8115932941437	35	19.590025	15.679217	52.98813	-33.54654	151.0	0.0	0.12973525	0.12973525	0.12973525	0.12973525	30049	1081764
861.0454018115997	36	21.456467	14.45489	57.103386	-23.25912	151.0	0.0	0.14209579	0.14209579	0.14209579	0.14209579	30049	1111813
883.2402682304382	37	28.366032	19.408861	68.4082	-53.066776	151.0	0.0	0.18785451	0.18785451	0.18785451	0.18785451	30049	1141862
905.4399614334106	38	33.07326	21.729502	82.743484	-35.68244	151.0	0.0	0.21902822	0.21902822	0.21902822	0.21902822	30049	1171911
928.1238100528717	39	37.49287	22.812973	88.58772	-43.585762	151.0	0.0	0.24829714	0.24829714	0.24829714	0.24829714	30049	1201960
966.6812000274658	40	39.413635	20.6767	76.10065	-25.605515	151.0	0.0	0.26101744	0.26101744	0.26101744	0.26101744	30049	1232009
988.8616299629211	41	48.916855	18.879545	85.99146	-22.545242	151.0	0.0	0.3239527	0.3239527	0.3239527	0.3239527	30049	1262058
1011.0314919948578	42	55.306534	18.59358	99.75632	-17.767319	151.0	0.0	0.36626846	0.36626846	0.36626846	0.36626846	30049	1292107
1033.2196271419525	43	56.37961	21.524767	102.82538	-27.298992	151.0	0.0	0.37337485	0.37337485	0.37337485	0.37337485	30049	1322156
1055.4161121845245	44	60.414093	24.1827	115.595	-26.370335	151.0	0.0	0.40009326	0.40009326	0.40009326	0.40009326	30049	1352205
1077.568870306015	45	70.23585	23.535307	129.52032	-47.578598	151.0	0.0	0.46513805	0.46513805	0.46513805	0.46513805	30049	1382254
1099.7376453876495	46	71.21112	21.47813	130.0697	7.1383853	151.0	0.0	0.47159687	0.47159687	0.47159687	0.47159687	30049	1412303
1121.8945136070251	47	74.50547	24.191605	121.10338	-15.324142	151.0	0.0	0.49341372	0.49341372	0.49341372	0.49341372	30049	1442352
1144.0946741104126	48	77.93597	25.015572	130.944	-3.3697815	151.0	0.0	0.5161322	0.5161322	0.5161322	0.5161322	30049	1472401
1166.2754065990448	49	78.34999	22.74652	119.59667	-14.213478	151.0	0.0	0.51887417	0.51887417	0.51887417	0.51887417	30049	1502450
1188.4464819431305	50	83.979546	19.720547	116.87156	3.4723778	151.0	0.0	0.5561559	0.5561559	0.5561559	0.5561559	30049	1532499
1210.6195590496063	51	85.01629	23.2782	134.61441	-34.865326	151.0	0.0	0.5630217	0.5630217	0.5630217	0.5630217	30049	1562548
1232.7893750667572	52	90.663826	22.137747	138.07042	-3.1592336	151.0	0.0	0.6004226	0.6004226	0.6004226	0.6004226	30049	1592597
1254.9428412914276	53	93.48157	24.28271	129.08551	-28.516525	151.0	0.0	0.6190832	0.6190832	0.6190832	0.6190832	30049	1622646
1277.1082112789154	54	95.5953	33.846146	143.8282	-22.2117	151.0	0.0	0.63308144	0.63308144	0.63308144	0.63308144	30049	1652695
1299.2802872657776	55	101.005035	24.478886	147.41885	-14.372145	151.0	0.0	0.66890746	0.66890746	0.66890746	0.66890746	30049	1682744
1321.4514985084534	56	99.085915	24.936121	135.71637	-17.51659	151.0	0.0	0.6561981	0.6561981	0.6561981	0.6561981	30049	1712793
1343.617846250534	57	110.914085	21.596106	168.83481	-35.7791	151.0	0.0	0.7345304	0.7345304	0.7345304	0.7345304	30049	1742842
1365.7824251651764	58	116.63042	20.209179	160.05972	33.506756	151.0	0.0	0.7723867	0.7723867	0.7723867	0.7723867	30049	1772891
1388.5733082294464	59	119.561005	22.87992	164.02013	20.073233	151.0	0.0	0.7917948	0.7917948	0.7917948	0.7917948	30049	1802940
1427.119240283966	60	120.50793	20.831076	165.22083	17.036705	151.0	0.0	0.7980657	0.7980657	0.7980657	0.7980657	30049	1832989
1449.9212572574615	61	117.60094	21.185852	166.33762	13.239754	151.0	0.0	0.77881414	0.77881414	0.77881414	0.77881414	30049	1863038
1472.7103264331818	62	109.331696	20.359613	154.94096	-14.951178	151.0	0.0	0.724051	0.724051	0.724051	0.724051	30049	1893087
1495.283697605133	63	109.020515	20.204014	153.8659	7.074563	151.0	0.0	0.7219901	0.7219901	0.7219901	0.7219901	30049	1923136
1517.4308626651764	64	117.71118	19.98413	170.23895	14.302097	151.0	0.0	0.7795443	0.7795443	0.7795443	0.7795443	30049	1953185
1539.5601902008057	65	127.27771	19.949072	168.79245	13.206425	151.0	0.0	0.8428987	0.8428987	0.8428987	0.8428987	30049	1983234
1561.7037761211395	66	124.50675	33.169445	176.83365	-4.3904967	151.0	0.0	0.8245479	0.8245479	0.8245479	0.8245479	30049	2013283
1583.8856954574585	67	123.67983	31.383518	173.18369	4.020636	151.0	0.0	0.8190717	0.8190717	0.8190717	0.8190717	30049	2043332
1606.0101544857025	68	133.80803	24.20225	177.21602	8.5616455	151.0	0.0	0.88614595	0.88614595	0.88614595	0.88614595	30049	2073381
1628.1362173557281	69	127.43007	21.151274	176.36642	41.239567	151.0	0.0	0.84390783	0.84390783	0.84390783	0.84390783	30049	2103430
