Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.792932987213135	0	7.8203125	4.4237175	26.0	3.0	7.8203125	4.423717317182886	1001	1001
6.881296873092651	1	10.371134	4.767414	29.0	4.0	10.371134020618557	4.767414280318294	1006	2007
7.684660911560059	2	5.5414367	3.2167888	22.0	3.0	5.541436464088398	3.216788854316678	1003	3010
8.531852722167969	3	3.832061	1.8907273	18.0	3.0	3.83206106870229	1.890727360163037	1004	4014
9.360912799835205	4	3.781132	2.8226209	39.0	3.0	3.781132075471698	2.8226213297634013	1002	5016
10.179873704910278	5	4.473214	3.1451774	27.0	2.0	4.473214285714286	3.145177207784539	1002	6018
11.012357950210571	6	3.7954545	2.002796	15.0	2.0	3.7954545454545454	2.0027959107345654	1002	7020
11.827241897583008	7	4.5981736	3.8997946	35.0	2.0	4.598173515981735	3.899794672856528	1007	8027
12.650500774383545	8	3.9140625	2.6369588	22.0	2.0	3.9140625	2.6369589011006127	1002	9029
13.461458921432495	9	4.2320676	2.7330115	23.0	2.0	4.232067510548523	2.733011419954674	1003	10032
14.301669836044312	10	4.0691056	2.1788201	17.0	2.0	4.069105691056911	2.178820076047756	1001	11033
15.11713194847107	11	5.117347	3.2200747	21.0	2.0	5.11734693877551	3.220074961423182	1003	12036
15.894922018051147	12	6.564935	4.34984	29.0	3.0	6.564935064935065	4.349840010008018	1011	13047
16.602842807769775	13	21.297873	13.466925	64.0	7.0	21.29787234042553	13.466925431569292	1001	14048
17.45086693763733	14	3.0642202	0.4996983	7.0	2.0	3.0642201834862384	0.49969830698373674	1002	15050
18.339387893676758	15	2.2443945	0.4400392	4.0	2.0	2.2443946188340806	0.4400392016451443	1001	16051
19.22519302368164	16	2.0941422	0.29910466	4.0	2.0	2.094142259414226	0.299104655304829	1001	17052
20.119244813919067	17	2.0617285	0.24066159	3.0	2.0	2.0617283950617282	0.24066158876071517	1002	18054
21.029953002929688	18	2.0222223	0.14740555	3.0	2.0	2.022222222222222	0.14740554623801777	1001	19055
21.923951864242554	19	2.0120482	0.10910102	3.0	2.0	2.0120481927710845	0.10910102576069176	1002	20057
22.78024387359619	20	2.0263157	0.16007268	3.0	2.0	2.026315789473684	0.1600726981657426	1001	21058
23.631922960281372	21	2.040733	0.19767147	3.0	2.0	2.0407331975560083	0.19767145512913936	1002	22060
24.483602046966553	22	2.02834	0.16594252	3.0	2.0	2.02834008097166	0.1659425225256615	1002	23062
25.33687686920166	23	2.0140846	0.11783943	3.0	2.0	2.0140845070422535	0.11783944035691203	1001	24063
26.186680793762207	24	2.0140846	0.11783944	3.0	2.0	2.0140845070422535	0.11783944035691203	1001	25064
27.042261123657227	25	2.006012	0.077303804	3.0	2.0	2.006012024048096	0.0773038137153744	1001	26065
27.87238883972168	26	2.0140846	0.11783944	3.0	2.0	2.0140845070422535	0.11783944035691203	1001	27066
28.692190885543823	27	2.0	0.0	2.0	2.0	2.0	0.0	1002	28068
29.515861988067627	28	2.002	0.044676613	3.0	2.0	2.002	0.044676615807377355	1001	29069
30.364229917526245	29	2.002	0.044676613	3.0	2.0	2.002	0.044676615807377355	1001	30070
31.20931315422058	30	1.998004	0.044632096	2.0	1.0	1.998003992015968	0.04463209535927723	1001	31071
32.04977583885193	31	1.9821782	0.13230333	2.0	1.0	1.9821782178217822	0.13230331159200054	1001	32072
32.90633296966553	32	1.9880953	0.15384343	3.0	1.0	1.9880952380952381	0.15384342837285814	1002	33074
33.768028020858765	33	1.9608611	0.20376697	3.0	1.0	1.9608610567514677	0.20376697645784922	1002	34076
34.64103889465332	34	1.9030418	0.30225745	3.0	1.0	1.903041825095057	0.3022574541560005	1001	35077
35.493160009384155	35	1.9195403	0.27200368	2.0	1.0	1.9195402298850575	0.2720036681884881	1002	36079
36.361501932144165	36	1.913958	0.28042617	2.0	1.0	1.9139579349904399	0.2804261543766038	1001	37080
37.20052409172058	37	1.8468635	0.36011901	2.0	1.0	1.8468634686346863	0.36011905548958933	1001	38081
38.030412912368774	38	1.8434622	0.3683978	3.0	1.0	1.843462246777164	0.368397782690239	1001	39082
38.867457151412964	39	1.8101265	0.39220086	2.0	1.0	1.8101265822784811	0.3922008451855613	1001	40083
39.71934485435486	40	1.7748227	0.4219225	3.0	1.0	1.774822695035461	0.4219224876493622	1001	41084
40.569135904312134	41	1.762324	0.42977586	3.0	1.0	1.7623239436619718	0.42977584313476025	1001	42085
41.425009965896606	42	1.7128205	0.45244607	2.0	1.0	1.7128205128205127	0.4524460512843647	1002	43087
42.27368688583374	43	1.725862	0.44607884	2.0	1.0	1.7258620689655173	0.4460788336186956	1001	44088
43.1290078163147	44	1.6823529	0.46556136	2.0	1.0	1.6823529411764706	0.46556138676257364	1001	45089
44.00142192840576	45	1.6119163	0.48731384	2.0	1.0	1.6119162640901772	0.4873138104261952	1001	46090
44.88630509376526	46	1.5559006	0.49686527	2.0	1.0	1.5559006211180124	0.49686529417803016	1002	47092
45.78463387489319	47	1.5045046	0.4999797	2.0	1.0	1.5045045045045045	0.4999797090274453	1002	48094
46.68495583534241	48	1.4606414	0.49844846	2.0	1.0	1.4606413994169096	0.49844849338737174	1002	49096
47.706912994384766	49	1.4039271	0.4906832	2.0	1.0	1.4039270687237027	0.4906831889070379	1001	50097
48.62964200973511	50	1.3955432	0.48896706	2.0	1.0	1.3955431754874652	0.4889670457328975	1002	51099
49.56873607635498	51	1.3205805	0.46669972	2.0	1.0	1.3205804749340369	0.466699725760691	1001	52100
