Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
4.093248128890991	0	-0.43933073	0.085623406	-0.28531253	-0.62254745	21.0	0.0	-0.020920511	-0.020920511	-0.02094374	-0.02094374	-0.69745827	0.03684331	0.00012855332	2.7008664e-05	0.6974712	1008	1008
8.4653902053833	1	-0.40873513	0.0875536	-0.21927796	-0.61003757	21.0	0.0	-0.019463576	-0.019463576	-0.019171603	-0.019171603	-0.6950054	0.025240362	6.350432e-05	7.0255825e-05	0.69501185	1008	2016
9.709069013595581	2	-0.42685518	0.08157249	-0.22404023	-0.60676163	21.0	0.0	-0.020326437	-0.020326437	-0.020565914	-0.020565914	-0.6932324	0.01987501	0.0001563537	0.00023103484	0.69324803	1008	3024
10.963974952697754	3	-0.42532527	0.09171974	-0.28349623	-0.6431123	21.0	0.0	-0.020253584	-0.020253584	-0.020272743	-0.020272743	-0.69066906	0.016047325	0.00021802491	0.00041178585	0.6906908	1008	4032
12.204941034317017	4	-0.42795804	0.0762513	-0.2565582	-0.62205404	21.0	0.0	-0.020378957	-0.020378957	-0.020210732	-0.020210732	-0.6946162	0.022207117	0.00035848806	0.0005631635	0.69465196	1008	5040
13.421118974685669	5	-0.42522582	0.088450044	-0.17521703	-0.6555418	21.0	0.0	-0.020248849	-0.020248849	-0.020388119	-0.020388119	-0.6946422	0.023686139	0.00014752292	0.00013744958	0.69465697	1008	6048
14.604358196258545	6	-0.44662154	0.09440131	-0.24443594	-0.68970764	21.0	0.0	-0.02126769	-0.02126769	-0.021461226	-0.021461226	-0.6948019	0.024242673	0.0001446454	0.00015791085	0.6948164	1008	7056
15.796839952468872	7	-0.42519224	0.089265995	-0.23541044	-0.62862015	21.0	0.0	-0.020247249	-0.020247249	-0.020274535	-0.020274535	-0.6928787	0.022068724	0.00039623497	0.00065807713	0.69291836	1008	8064
16.997660160064697	8	-0.4402194	0.0898904	-0.2574334	-0.5994318	21.0	0.0	-0.020962829	-0.020962829	-0.020922873	-0.020922873	-0.6938872	0.017802006	0.00033587698	0.00059323956	0.69392073	1008	9072
18.207160234451294	9	-0.42720684	0.10249885	-0.28026837	-0.6988881	21.0	0.0	-0.02034318	-0.02034318	-0.020157497	-0.020157497	-0.6951394	0.018039882	0.0003760753	0.0007159998	0.6951771	1008	10080
19.420281171798706	10	-0.50172967	0.10596206	-0.29749182	-0.75038844	21.0	0.0	-0.023891889	-0.023891889	-0.019461928	-0.019461928	-0.69154936	0.18161222	0.13756707	0.16763934	0.70530605	1008	11088
20.65223503112793	11	-0.47331396	0.12682836	-0.16429141	-0.8590802	21.0	0.0	-0.022538759	-0.022538759	-0.021886295	-0.021886295	-0.6936648	0.0726198	0.022961095	0.034643266	0.69596094	1008	12096
21.876570224761963	12	-0.4722875	0.11335576	-0.23801428	-0.75344276	21.0	0.0	-0.022489881	-0.022489881	-0.022496292	-0.022496292	-0.69036645	0.029809857	0.002949541	0.0040930286	0.69066143	1008	13104
