Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
74	560.1841430664062	1000	76000	3373.7570876860136	2953.5296464295693	76	76000
75	566.312762260437	1000	77000	3373.7570876860136	3086.2180662137985	77	77000
76	572.4389281272888	1000	78000	3373.7570876860136	3100.2660626026604	78	78000
77	578.5709137916565	1000	79000	3373.7570876860136	2795.1390292139627	79	79000
78	584.7324450016022	1000	80000	3373.7570876860136	3217.2375289526335	80	80000
79	590.8559935092926	1000	81000	3373.7570876860136	2162.5340003184915	81	81000
80	596.9894411563873	1000	82000	3373.7570876860136	3178.856407902943	82	82000
81	603.1304807662964	1000	83000	3650.022817606492	3650.022817606492	83	83000
82	609.2555890083313	1000	84000	3650.022817606492	1104.679253984034	84	84000
83	615.4110717773438	1000	85000	3650.022817606492	3628.1406815762725	85	85000
84	621.5477685928345	1000	86000	3650.022817606492	3200.26004514101	86	86000
85	627.6854028701782	1000	87000	3650.022817606492	3198.415067619252	87	87000
86	633.8187339305878	1000	88000	3650.022817606492	3221.7042100855933	88	88000
87	639.9426081180573	1000	89000	3650.022817606492	3490.396894782128	89	89000
88	646.0749814510345	1000	90000	3650.022817606492	3633.4474286816894	90	90000
89	652.207888841629	1000	91000	3748.378675190914	3748.378675190914	91	91000
90	658.3560745716095	1000	92000	3748.378675190914	3658.081183349978	92	92000
91	664.4900479316711	1000	93000	3748.378675190914	2770.8966284736257	93	93000
92	670.6289255619049	1000	94000	3820.2018840297865	3820.2018840297865	94	94000
93	676.7647848129272	1000	95000	3820.2018840297865	3572.2448578377557	95	95000
94	682.916464805603	1000	96000	3820.2018840297865	3217.722856789409	96	96000
95	689.0521605014801	1000	97000	3820.2018840297865	3674.874099308052	97	97000
96	695.2011547088623	1000	98000	3820.2018840297865	3516.3814331723424	98	98000
97	701.3631637096405	1000	99000	4069.2430756223594	4069.2430756223594	99	99000
98	707.4994881153107	1000	100000	4069.2430756223594	3987.04819639116	100	100000
99	713.6266028881073	1000	101000	4069.2430756223594	3871.4951916634436	101	101000
100	815.2105872631073	1000	102000	4069.2430756223594	3864.4268035904533	102	102000
101	821.3401927947998	1000	103000	4069.2430756223594	3837.1417205621965	103	103000
102	827.4778776168823	1000	104000	4069.2430756223594	3528.035364676286	104	104000
103	833.6223719120026	1000	105000	4069.2430756223594	3543.130790257021	105	105000
104	839.7601881027222	1000	106000	4069.2430756223594	2343.275214541558	106	106000
105	845.894525051117	1000	107000	4069.2430756223594	3806.3055161440443	107	107000
106	852.0381240844727	1000	108000	4069.2430756223594	3650.5860913909855	108	108000
107	858.1559112071991	1000	109000	4069.2430756223594	3790.0852023396474	109	109000
108	864.2860186100006	1000	110000	4199.146428545867	4199.146428545867	110	110000
109	870.4240992069244	1000	111000	4199.146428545867	3961.4961570389296	111	111000
110	876.5617160797119	1000	112000	4199.146428545867	3287.276295552745	112	112000
111	882.6979100704193	1000	113000	4199.146428545867	3663.4203153579315	113	113000
112	888.8240325450897	1000	114000	4220.916458077684	4220.916458077684	114	114000
113	894.9646458625793	1000	115000	4220.916458077684	3955.994734035389	115	115000
114	901.1091260910034	1000	116000	4220.916458077684	4052.8446946479826	116	116000
115	907.2437009811401	1000	117000	4220.916458077684	3804.241125280491	117	117000
116	913.3838045597076	1000	118000	4220.916458077684	3918.6495193687338	118	118000
117	919.5232524871826	1000	119000	4220.916458077684	3959.1230810830307	119	119000
118	925.6629116535187	1000	120000	4220.916458077684	2653.6194420499737	120	120000
119	931.7997779846191	1000	121000	4220.916458077684	26.754937957918767	121	121000
120	937.9362421035767	1000	122000	4220.916458077684	3872.586885134489	122	122000
121	944.0581574440002	1000	123000	4220.916458077684	3719.9383920612336	123	123000
122	950.1923108100891	1000	124000	4324.326848128291	4324.326848128291	124	124000
123	956.3152368068695	1000	125000	4324.326848128291	3231.5255605709694	125	125000
124	962.4484796524048	1000	126000	4324.326848128291	3775.361146491912	126	126000
125	968.584527015686	1000	127000	4324.326848128291	4044.588949612654	127	127000
126	974.7191915512085	1000	128000	4324.326848128291	4101.556833266816	128	128000
127	980.8460037708282	1000	129000	4324.326848128291	4152.332000935063	129	129000
128	986.9878168106079	1000	130000	4324.326848128291	4006.834632224318	130	130000
129	993.1287832260132	1000	131000	4324.326848128291	3865.199380032646	131	131000
130	999.2732615470886	1000	132000	4324.326848128291	4022.9621644432486	132	132000
131	1005.4138028621674	1000	133000	4324.326848128291	1842.9374614236706	133	133000
132	1011.5648980140686	1000	134000	4324.326848128291	4210.178314604537	134	134000
133	1017.7147843837738	1000	135000	4324.326848128291	3897.0842542694168	135	135000
134	1023.8605606555939	1000	136000	4324.326848128291	3735.716034026391	136	136000
135	1030.00115609169	1000	137000	4324.326848128291	3942.2708366425823	137	137000
136	1036.1336302757263	1000	138000	4324.326848128291	2863.185086821865	138	138000
137	1042.266613483429	1000	139000	4324.326848128291	4205.953734108457	139	139000
138	1048.4135377407074	1000	140000	4324.326848128291	2135.2482082862757	140	140000
139	1054.554485321045	1000	141000	4324.326848128291	4068.2259215651748	141	141000
140	1060.694018125534	1000	142000	4324.326848128291	4097.760723738553	142	142000
141	1066.8250288963318	1000	143000	4324.326848128291	3491.1971215407625	143	143000
142	1072.9640064239502	1000	144000	4324.326848128291	4252.250436151144	144	144000
143	1079.1112833023071	1000	145000	4324.326848128291	4215.884906893966	145	145000
144	1085.254533290863	1000	146000	4324.326848128291	4204.355224444341	146	146000
145	1091.4005353450775	1000	147000	4453.389611525882	4453.389611525882	147	147000
146	1097.5389976501465	1000	148000	4453.389611525882	4230.017253592951	148	148000
147	1103.6771280765533	1000	149000	4453.389611525882	4000.6119429265827	149	149000
148	1109.8239052295685	1000	150000	4544.54494425361	4544.54494425361	150	150000
149	1115.9661531448364	1000	151000	4544.54494425361	4360.066119531575	151	151000
150	1122.1020205020905	1000	152000	4544.54494425361	4446.002375030593	152	152000
151	1128.2504317760468	1000	153000	4544.54494425361	4217.113329996354	153	153000
152	1134.386325120926	1000	154000	4544.54494425361	4346.932324135783	154	154000
153	1140.524614572525	1000	155000	4544.54494425361	4514.9169018656785	155	155000
154	1146.6608798503876	1000	156000	4544.54494425361	4179.7889222235235	156	156000
155	1152.800326347351	1000	157000	4544.54494425361	3763.9498014516994	157	157000
156	1158.9634537696838	1000	158000	4544.54494425361	4382.115348734907	158	158000
157	1165.1137599945068	1000	159000	4544.54494425361	4222.036369069144	159	159000
158	1171.2483716011047	1000	160000	4544.54494425361	4341.470931239565	160	160000
159	1177.3922319412231	1000	161000	4544.54494425361	4392.422871800198	161	161000
160	1183.5431656837463	1000	162000	4544.54494425361	4404.369732691642	162	162000
161	1189.6825273036957	1000	163000	4544.54494425361	4416.1215698034885	163	163000
162	1195.8263790607452	1000	164000	4544.54494425361	1723.7154499024825	164	164000
163	1201.9595766067505	1000	165000	4544.54494425361	4297.3098304910745	165	165000
164	1208.1025431156158	1000	166000	4544.54494425361	4460.386071024607	166	166000
165	1214.23748254776	1000	167000	4544.54494425361	4475.47747362993	167	167000
166	1220.3598928451538	1000	168000	4544.54494425361	4289.999743305702	168	168000
167	1226.509313583374	1000	169000	4544.54494425361	4201.6915683451125	169	169000
168	1232.6537086963654	1000	170000	4544.54494425361	3985.885175154862	170	170000
169	1238.800056219101	1000	171000	4581.052688585047	4581.052688585047	171	171000
170	1244.9528222084045	1000	172000	4581.052688585047	4547.568517214185	172	172000
171	1251.0929741859436	1000	173000	4581.052688585047	4555.205194130203	173	173000
172	1257.2364444732666	1000	174000	4581.052688585047	4356.866179242423	174	174000
173	1263.3789737224579	1000	175000	4641.038302028083	4641.038302028083	175	175000
174	1269.516717672348	1000	176000	4641.038302028083	4548.653410390534	176	176000
175	1275.6363244056702	1000	177000	4641.038302028083	1628.015018634266	177	177000
176	1281.783061504364	1000	178000	4641.038302028083	4513.816471581103	178	178000
177	1287.9383518695831	1000	179000	4641.038302028083	4586.362087941483	179	179000
178	1294.081796169281	1000	180000	4641.038302028083	4540.783504302593	180	180000
179	1300.2316617965698	1000	181000	4641.038302028083	4299.836571013154	181	181000
180	1306.3763582706451	1000	182000	4641.038302028083	4601.753143190342	182	182000
181	1312.53054189682	1000	183000	4726.37033434462	4726.37033434462	183	183000
182	1318.6626427173615	1000	184000	4726.37033434462	4210.46402888003	184	184000
183	1324.8027884960175	1000	185000	4726.37033434462	4254.294341189001	185	185000
184	1330.9510889053345	1000	186000	4774.054447033138	4774.054447033138	186	186000
185	1337.101041316986	1000	187000	4774.054447033138	4651.769650130351	187	187000
186	1343.2432038784027	1000	188000	4774.054447033138	4170.378540850728	188	188000
187	1349.3737063407898	1000	189000	4774.054447033138	4191.247010588045	189	189000
188	1355.5252130031586	1000	190000	4774.054447033138	4704.396622588631	190	190000
189	1361.6668107509613	1000	191000	4774.054447033138	4355.640756681196	191	191000
190	1367.8082416057587	1000	192000	4774.054447033138	4268.095005732252	192	192000
191	1373.9569473266602	1000	193000	4774.054447033138	4200.506049476853	193	193000
192	1380.1043288707733	1000	194000	4774.054447033138	4632.1998222816555	194	194000
193	1386.2511956691742	1000	195000	4774.054447033138	4542.858970070169	195	195000
194	1392.3999366760254	1000	196000	4774.054447033138	4503.18140458839	196	196000
195	1398.5323762893677	1000	197000	4774.054447033138	4658.25546779866	197	197000
196	1404.694854259491	1000	198000	4774.054447033138	4381.628524887378	198	198000
197	1410.8321061134338	1000	199000	4774.054447033138	4481.668979612886	199	199000
198	1416.9862337112427	1000	200000	4774.054447033138	4758.474519613657	200	200000
199	1423.1326816082	1000	201000	4806.904180296051	4806.904180296051	201	201000
200	1524.7468376159668	1000	202000	4806.904180296051	4322.095621459996	202	202000
201	1530.8978753089905	1000	203000	4806.904180296051	4658.429619706401	203	203000
202	1537.0352923870087	1000	204000	4806.904180296051	4524.685990405236	204	204000
203	1543.1965239048004	1000	205000	4806.904180296051	4751.2503257264325	205	205000
204	1549.3409152030945	1000	206000	4806.904180296051	4748.024633818952	206	206000
205	1555.4787323474884	1000	207000	4806.904180296051	4591.406970631825	207	207000
206	1561.629690170288	1000	208000	4806.904180296051	4522.843999735734	208	208000
207	1567.7784414291382	1000	209000	4806.904180296051	4525.212552947358	209	209000
208	1573.9254958629608	1000	210000	4806.904180296051	4355.722137182543	210	210000
209	1580.059826850891	1000	211000	4806.904180296051	4548.450924449657	211	211000
210	1586.2082040309906	1000	212000	4806.904180296051	4457.793707996897	212	212000
211	1592.3418054580688	1000	213000	4806.904180296051	4708.248221011682	213	213000
212	1598.4961235523224	1000	214000	4806.904180296051	4719.495212161613	214	214000
213	1604.6329507827759	1000	215000	4806.904180296051	4573.545259846585	215	215000
214	1610.77712225914	1000	216000	4806.904180296051	4554.213675273423	216	216000
215	1616.920419216156	1000	217000	4806.904180296051	4695.077237135772	217	217000
216	1623.0665030479431	1000	218000	4806.904180296051	4751.9008470144245	218	218000
217	1629.2083537578583	1000	219000	4806.904180296051	4592.326831852806	219	219000
218	1635.3352048397064	1000	220000	4806.904180296051	4422.888845042849	220	220000
219	1641.4780087471008	1000	221000	4806.904180296051	4767.907676317737	221	221000
220	1647.636958360672	1000	222000	4806.904180296051	4635.721591511391	222	222000
221	1653.792144060135	1000	223000	4806.904180296051	4789.355665687482	223	223000
222	1659.9486968517303	1000	224000	4806.904180296051	4645.351967095222	224	224000
223	1666.0960083007812	1000	225000	4806.904180296051	4517.620585589548	225	225000
224	1672.239501953125	1000	226000	4806.904180296051	4676.262492943085	226	226000
225	1678.386486530304	1000	227000	4806.904180296051	4717.475996630227	227	227000
226	1684.5390453338623	1000	228000	4806.904180296051	4577.697218028132	228	228000
227	1690.6847734451294	1000	229000	4806.904180296051	4517.543898222409	229	229000
228	1696.8214700222015	1000	230000	4806.904180296051	4804.12639289028	230	230000
229	1702.9764380455017	1000	231000	4806.904180296051	4526.955650922886	231	231000
230	1709.1282753944397	1000	232000	4831.389794000253	4831.389794000253	232	232000
231	1715.291746377945	1000	233000	4831.389794000253	4686.470285042731	233	233000
232	1721.4232461452484	1000	234000	4846.736237236328	4846.736237236328	234	234000
233	1727.55424118042	1000	235000	4846.736237236328	4730.423514965499	235	235000
234	1733.7003824710846	1000	236000	4890.378919780952	4890.378919780952	236	236000
235	1739.8434422016144	1000	237000	4890.378919780952	4835.711556732276	237	237000
236	1745.9840602874756	1000	238000	4937.094491957068	4937.094491957068	238	238000
237	1752.1335372924805	1000	239000	4937.311919276147	4937.311919276147	239	239000
238	1758.2711219787598	1000	240000	4937.311919276147	972.068898979959	240	240000
239	1764.423578262329	1000	241000	4937.311919276147	110.11259116279165	241	241000
240	1770.5822863578796	1000	242000	4937.311919276147	3888.298344657553	242	242000
241	1776.728257894516	1000	243000	4937.311919276147	3943.7998542770965	243	243000
242	1782.8898363113403	1000	244000	4937.311919276147	4010.886493063318	244	244000
243	1789.0211298465729	1000	245000	4937.311919276147	4247.796313322266	245	245000
244	1795.1839966773987	1000	246000	4937.311919276147	4601.388763657423	246	246000
245	1801.3593130111694	1000	247000	4937.311919276147	4565.726864642876	247	247000
246	1807.5633091926575	1000	248000	4937.311919276147	4686.656581687424	248	248000
247	1813.7150738239288	1000	249000	4937.311919276147	4579.956645892905	249	249000
248	1819.8678224086761	1000	250000	4937.311919276147	4547.3317185347805	250	250000
249	1826.0204224586487	1000	251000	4937.311919276147	4496.623205459521	251	251000
250	1832.1868524551392	1000	252000	4937.311919276147	4641.169051264945	252	252000
251	1838.3268883228302	1000	253000	4937.311919276147	4559.981491143512	253	253000
252	1844.4870390892029	1000	254000	4937.311919276147	4750.818541981244	254	254000
253	1850.6368687152863	1000	255000	4937.311919276147	4696.984510632197	255	255000
254	1856.7977125644684	1000	256000	4937.311919276147	4466.525116237947	256	256000
255	1862.9542860984802	1000	257000	4937.311919276147	4375.378500873212	257	257000
256	1869.0892548561096	1000	258000	4937.311919276147	4288.799888014254	258	258000
257	1875.2467181682587	1000	259000	4937.311919276147	3093.947900269456	259	259000
258	1881.4066441059113	1000	260000	4937.311919276147	4589.58179700633	260	260000
259	1887.5407185554504	1000	261000	4937.311919276147	4515.523035504643	261	261000
260	1893.6830668449402	1000	262000	4937.311919276147	4391.7341292939445	262	262000
261	1899.8343381881714	1000	263000	4937.311919276147	4573.836725539894	263	263000
262	1905.9923388957977	1000	264000	4937.311919276147	4752.217203430852	264	264000
263	1912.1350688934326	1000	265000	4937.311919276147	3766.4996064922825	265	265000
264	1918.283231496811	1000	266000	4937.311919276147	4236.376266501818	266	266000
265	1924.4370317459106	1000	267000	4937.311919276147	4162.398911459262	267	267000
266	1930.581306695938	1000	268000	4937.311919276147	4565.105885392322	268	268000
267	1936.7392921447754	1000	269000	4937.311919276147	3988.647774912155	269	269000
268	1942.8865830898285	1000	270000	4937.311919276147	4323.881866391819	270	270000
269	1949.0355479717255	1000	271000	4937.311919276147	4025.416682254027	271	271000
270	1955.1919431686401	1000	272000	4937.311919276147	4379.147336612665	272	272000
271	1961.3363745212555	1000	273000	4937.311919276147	3480.7239041127978	273	273000
272	1967.4770770072937	1000	274000	4937.311919276147	4111.692286643923	274	274000
273	1973.6142117977142	1000	275000	4937.311919276147	4097.954875867626	275	275000
274	1979.7620303630829	1000	276000	4937.311919276147	4004.813727143313	276	276000
275	1985.9298832416534	1000	277000	4937.311919276147	2625.1483580729437	277	277000
276	1992.0761013031006	1000	278000	4937.311919276147	1958.959014354206	278	278000
277	1998.2230019569397	1000	279000	4937.311919276147	2267.8053884098094	279	279000
278	2004.3673884868622	1000	280000	4937.311919276147	2522.1780327247684	280	280000
279	2010.5118074417114	1000	281000	4937.311919276147	2781.4128480552095	281	281000
280	2016.6525070667267	1000	282000	4937.311919276147	2818.9617229149976	282	282000
281	2022.7998213768005	1000	283000	4937.311919276147	2639.639734581945	283	283000
282	2028.955504655838	1000	284000	4937.311919276147	1157.7595269778099	284	284000
283	2035.152647972107	1000	285000	4937.311919276147	857.4019245843408	285	285000
284	2041.3316328525543	1000	286000	4937.311919276147	983.4974180161355	286	286000
285	2047.4847173690796	1000	287000	4937.311919276147	-113.58471462727638	287	287000
286	2053.6346032619476	1000	288000	4937.311919276147	570.028336192739	288	288000
287	2059.7704832553864	1000	289000	4937.311919276147	790.0262341407276	289	289000
288	2065.9246549606323	1000	290000	4937.311919276147	335.20044390900625	290	290000
289	2072.076188802719	1000	291000	4937.311919276147	305.0808550476138	291	291000
290	2078.223861694336	1000	292000	4937.311919276147	622.7630940590461	292	292000
291	2084.36283326149	1000	293000	4937.311919276147	-121.2189637495068	293	293000
292	2090.5120754241943	1000	294000	4937.311919276147	-58.42103977579461	294	294000
293	2096.653266429901	1000	295000	4937.311919276147	-165.24620123401633	295	295000
294	2102.809804916382	1000	296000	4937.311919276147	-121.12775066948443	296	296000
295	2108.962031841278	1000	297000	4937.311919276147	-114.27816416144056	297	297000
296	2115.120543718338	1000	298000	4937.311919276147	-427.15526521270465	298	298000
297	2121.2702972888947	1000	299000	4937.311919276147	-459.72203884233426	299	299000
298	2127.4412682056427	1000	300000	4937.311919276147	-98.52609749567998	300	300000
299	2133.5928115844727	1000	301000	4937.311919276147	-192.47726247662897	301	301000
300	2238.0336031913757	1000	302000	4937.311919276147	-559.1229677999387	302	302000
301	2244.187435388565	1000	303000	4937.311919276147	-568.7950895696584	303	303000
302	2250.339704990387	1000	304000	4937.311919276147	-510.6926386547668	304	304000
303	2256.482036590576	1000	305000	4937.311919276147	-480.59319189479567	305	305000
304	2262.636702775955	1000	306000	4937.311919276147	-376.27186145793576	306	306000
305	2268.7841165065765	1000	307000	4937.311919276147	-533.4674127829292	307	307000
306	2274.956311941147	1000	308000	4937.311919276147	-313.1756401655039	308	308000
307	2281.126564025879	1000	309000	4937.311919276147	-200.41890127914985	309	309000
308	2287.2836303710938	1000	310000	4937.311919276147	-504.0027416367646	310	310000
309	2293.446854352951	1000	311000	4937.311919276147	320.7487410647683	311	311000
310	2299.6064369678497	1000	312000	4937.311919276147	166.50912827420336	312	312000
311	2305.766265630722	1000	313000	4937.311919276147	-21.08981606511099	313	313000
312	2311.920341730118	1000	314000	4937.311919276147	73.63263475382973	314	314000
313	2318.076066970825	1000	315000	4937.311919276147	189.89147137227556	315	315000
314	2324.2321231365204	1000	316000	4937.311919276147	148.97946751426724	316	316000
315	2330.3856284618378	1000	317000	4937.311919276147	-117.39989942370698	317	317000
316	2336.55485868454	1000	318000	4937.311919276147	-128.30248093752317	318	318000
317	2342.7166991233826	1000	319000	4937.311919276147	-312.79225771831193	319	319000
318	2348.871622800827	1000	320000	4937.311919276147	-82.4137221034575	320	320000
319	2355.013482570648	1000	321000	4937.311919276147	-327.1545945420392	321	321000
320	2361.173135280609	1000	322000	4937.311919276147	-54.39902239525022	322	322000
321	2367.3319923877716	1000	323000	4937.311919276147	-501.9173869646385	323	323000
322	2373.4922211170197	1000	324000	4937.311919276147	-476.45086432228885	324	324000
323	2379.65016913414	1000	325000	4937.311919276147	-628.5794706188703	325	325000
324	2385.8200871944427	1000	326000	4937.311919276147	-533.550738037808	326	326000
325	2391.9784648418427	1000	327000	4937.311919276147	-601.2705407589074	327	327000
326	2398.1444804668427	1000	328000	4937.311919276147	-300.8236601896309	328	328000
327	2404.2973589897156	1000	329000	4937.311919276147	-325.0395880503899	329	329000
328	2410.444768667221	1000	330000	4937.311919276147	-486.3514919556703	330	330000
329	2416.6038434505463	1000	331000	4937.311919276147	-393.5646522348289	331	331000
330	2422.75972700119	1000	332000	4937.311919276147	-536.4992867198098	332	332000
331	2428.9173831939697	1000	333000	4937.311919276147	-626.9903355575887	333	333000
332	2435.0858206748962	1000	334000	4937.311919276147	-597.7721031678477	334	334000
333	2441.243254184723	1000	335000	4937.311919276147	-602.0979102327204	335	335000
334	2447.4081885814667	1000	336000	4937.311919276147	-600.0650083586024	336	336000
335	2453.5648770332336	1000	337000	4937.311919276147	-598.9357858602076	337	337000
336	2459.7310404777527	1000	338000	4937.311919276147	-600.4941357062661	338	338000
337	2465.896905183792	1000	339000	4937.311919276147	-599.4815530747225	339	339000
338	2472.0568013191223	1000	340000	4937.311919276147	-599.384929072983	340	340000
339	2478.2203180789948	1000	341000	4937.311919276147	-598.93646435994	341	341000
340	2484.390693426132	1000	342000	4937.311919276147	-599.9495737434919	342	342000
341	2490.5444462299347	1000	343000	4937.311919276147	-599.4773478664208	343	343000
342	2496.7023165225983	1000	344000	4937.311919276147	-598.7582828888097	344	344000
343	2502.8774242401123	1000	345000	4937.311919276147	-600.2393324719585	345	345000
344	2509.043473005295	1000	346000	4937.311919276147	-599.6836399350112	346	346000
345	2515.2186584472656	1000	347000	4937.311919276147	-600.3682675445675	347	347000
346	2521.378385066986	1000	348000	4937.311919276147	-599.335416466619	348	348000
347	2527.5443522930145	1000	349000	4937.311919276147	-599.0206283132061	349	349000
348	2533.716487646103	1000	350000	4937.311919276147	-600.1375282898405	350	350000
349	2539.880642414093	1000	351000	4937.311919276147	-598.9054445733462	351	351000
350	2546.055901288986	1000	352000	4937.311919276147	-597.1726676091522	352	352000
351	2552.24525475502	1000	353000	4937.311919276147	-599.0268667991863	353	353000
352	2558.4169528484344	1000	354000	4937.311919276147	-599.3110106466568	354	354000
353	2564.641499519348	1000	355000	4937.311919276147	-596.7173226839759	355	355000
354	2570.8079352378845	1000	356000	4937.311919276147	-599.2862121732024	356	356000
355	2576.990558862686	1000	357000	4937.311919276147	-595.393568573033	357	357000
356	2583.1601374149323	1000	358000	4937.311919276147	-599.8675647217746	358	358000
357	2589.403148174286	1000	359000	4937.311919276147	-594.2638937758046	359	359000
358	2595.63555765152	1000	360000	4937.311919276147	-578.8608324064318	360	360000
359	2601.854276895523	1000	361000	4937.311919276147	-593.6951769660648	361	361000
360	2608.062134027481	1000	362000	4937.311919276147	-584.2290161582332	362	362000
361	2614.3010251522064	1000	363000	4937.311919276147	-595.4722513634878	363	363000
362	2620.559246301651	1000	364000	4937.311919276147	-576.7136315691471	364	364000
363	2626.7423684597015	1000	365000	4937.311919276147	-538.2581871135368	365	365000
364	2632.9217722415924	1000	366000	4937.311919276147	-561.2954673134166	366	366000
