Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
93.46906924247742	0	-173.6424926884166	-9.394200608403063	63.017570073984714	-37.22450136402644	-340.5087347496236	20.0	0.0	1020	10020	-189.03652480811306	-10.401418906725056
186.18984818458557	1	-164.76760407242335	-8.931693801166071	62.255617157914294	-28.51021589727712	-356.79974073465166	20.0	0.0	1020	20040	-154.69506078330227	-8.099230005276539
275.87844824790955	2	-162.25308838770448	-8.677511201513376	61.003096233148774	-38.36781223686633	-361.78119221012906	20.0	0.0	1020	30060	-172.98369147722843	-9.038325807694855
366.069171667099	3	-164.1543601670132	-8.659477631356335	67.20363130836373	-27.70034532017274	-349.7319782399254	20.0	0.0	1020	40080	-132.09701960438775	-6.933861572827801
456.6329324245453	4	-162.83220682077683	-8.54450729473364	63.61236601671718	-26.309401563113585	-364.6398258983937	20.0	0.0	1020	50100	-183.34181829466846	-9.545769633382347
546.8483965396881	5	-159.53605457540343	-8.1490597933726	59.606522687753234	-27.63767955686653	-335.42791764995604	20.0	0.0	1020	60120	-160.53343426796565	-8.352782282972406
637.2535574436188	6	-156.35798344546492	-7.929607898596039	60.71257714432915	-37.11584257786233	-327.4184324924812	20.0	0.0	1020	70140	-150.23771146188304	-8.113988315718162
728.0681772232056	7	-152.0717915112276	-7.929207499304532	65.63385189441289	-30.679470914387657	-369.79839707294957	20.0	0.0	1020	80160	-170.11650794352371	-9.312631704103747
818.9960858821869	8	-159.9498922108406	-7.927883156364881	63.69253922103088	-25.171137410803123	-329.8117682890168	20.0	0.0	1020	90180	-168.05014377903936	-7.901692542439381
910.4894506931305	9	-158.32779112370764	-7.989836777867824	67.15751322550608	-29.88957829246055	-344.8585288947982	20.0	0.0	1020	100200	-170.50552611778718	-8.517041092297495
1000.785406589508	10	-159.05746409678227	-7.8707224244560825	65.99771053261645	-27.50679366597767	-313.4633624317252	20.0	0.0	1020	110220	-164.3986612939076	-7.956534709124902
1092.4194493293762	11	-155.03374361262814	-7.596513969366179	62.52004310560137	-35.82719266078783	-370.3298199669339	20.0	0.0	1020	120240	-139.89709554552184	-6.051862726252203
1183.2889325618744	12	-157.22539613251064	-7.540675205982408	59.73835004685027	-29.54032693531204	-344.59071917053586	20.0	0.0	1020	130260	-148.66690263305196	-6.920503926272455
1273.5792169570923	13	-156.05734152009094	-7.150116632629053	60.02491518489058	-31.083969617289426	-304.7441638127924	20.0	0.0	1020	140280	-130.06704142964298	-5.920876854640181
1364.5710725784302	14	-148.95021038042327	-6.813432944306659	66.41405726331716	-18.804843979346174	-352.36966481625944	20.0	0.0	1020	150300	-126.20356799440964	-5.515985896458524
1454.5589587688446	15	-146.49105699520948	-6.658721003727887	63.77337136359944	-20.063277806339293	-334.6099782739445	20.0	0.0	1020	160320	-159.21025888021737	-7.135009307236256
