Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
79.5496244430542	0	-140.0694	39.00815	-26.223145	-223.15894	151.0	0.0	-0.9276118	-0.9276118	-0.9276116	-0.9276116	-0.693179	0.001725718	3.7616104e-05	2.1526623e-05	0.69318277	30049	30049
142.96289467811584	1	-106.75061	37.906185	-15.325039	-206.1132	151.0	0.0	-0.7069577	-0.7069577	-0.7069586	-0.7069586	-0.6929121	0.0047985497	0.00014310039	3.39336e-05	0.6929264	30049	60098
204.24843907356262	2	-91.1821	35.04337	-14.259284	-193.72162	151.0	0.0	-0.6038551	-0.6038551	-0.60385597	-0.60385597	-0.6937727	0.0058406508	6.175715e-05	1.3939066e-05	0.6937788	30049	90147
265.57243275642395	3	-82.73852	28.1901	-13.319168	-173.58102	151.0	0.0	-0.5479372	-0.5479372	-0.54793656	-0.54793656	-0.69339824	0.022600971	0.0007199334	0.0004710515	0.69347024	30049	120196
326.96367025375366	4	-77.3767	28.681574	13.386492	-160.10464	151.0	0.0	-0.5124285	-0.5124285	-0.5124279	-0.5124279	-0.69315565	0.0041615455	3.7678336e-05	7.1149257e-06	0.6931594	30049	150245
388.30789065361023	5	-72.134636	32.842545	33.263668	-201.65067	151.0	0.0	-0.47771284	-0.47771284	-0.47771248	-0.47771248	-0.6920915	0.012158312	0.00023165908	8.161001e-05	0.6921147	30049	180294
449.69066762924194	6	-64.96225	28.677294	13.641422	-152.0744	151.0	0.0	-0.4302136	-0.4302136	-0.43021372	-0.43021372	-0.6931871	0.0013041499	4.4875756e-05	6.4869255e-06	0.6931917	30049	210343
511.08058166503906	7	-58.8161	26.067204	-0.7597904	-151.95828	151.0	0.0	-0.3895106	-0.3895106	-0.3895113	-0.3895113	-0.69280994	0.0076512974	0.00011629147	3.713313e-05	0.6928215	30049	240392
572.3973281383514	8	-55.47086	27.422728	20.693573	-136.49055	151.0	0.0	-0.3673567	-0.3673567	-0.3673556	-0.3673556	-0.6931573	0.0045030355	2.0353534e-06	6.1529005e-07	0.69315755	30049	270441
633.6555438041687	9	-51.734394	26.129179	8.058943	-133.932	151.0	0.0	-0.3426119	-0.3426119	-0.34261188	-0.34261188	-0.6931473	0.00021448452	6.770455e-07	9.714606e-09	0.69314736	30049	300490
694.9684913158417	10	-46.752895	26.391848	49.265266	-113.152466	151.0	0.0	-0.30962178	-0.30962178	-0.30962214	-0.30962214	-0.69273317	0.004305556	0.0021915792	0.0010048086	0.6929524	30049	330539
756.3118200302124	11	-42.169243	27.329353	28.870167	-140.49246	151.0	0.0	-0.27926648	-0.27926648	-0.2792666	-0.2792666	-0.6932014	0.0013470544	7.55037e-05	1.8169456e-05	0.69320905	30049	360588
817.6330132484436	12	-39.5581	25.148417	21.901787	-122.98241	151.0	0.0	-0.2619742	-0.2619742	-0.26197433	-0.26197433	-0.6931422	0.0010230951	2.9056307e-07	2.602912e-07	0.6931423	30049	390637
878.9182484149933	13	-41.541344	28.125101	37.32069	-153.06787	151.0	0.0	-0.27510825	-0.27510825	-0.27510774	-0.27510774	-0.6934384	0.011191115	0.0005358439	9.953532e-05	0.69349205	30049	420686
940.2778270244598	14	-38.608997	27.018227	26.635798	-120.37022	151.0	0.0	-0.25568873	-0.25568873	-0.25568873	-0.25568873	-0.6947663	0.018209947	0.0017981515	0.00094869226	0.6949461	30049	450735
1001.6371047496796	15	-33.911648	25.237331	54.302006	-112.5084	151.0	0.0	-0.22458047	-0.22458047	-0.22458029	-0.22458029	-0.69287616	0.0028590753	3.1382584e-05	9.541562e-06	0.6928792	30049	480784
1063.0043737888336	16	-31.997131	22.76269	45.86434	-135.02216	151.0	0.0	-0.21190152	-0.21190152	-0.2119018	-0.2119018	-0.69316494	0.0051742382	0.0007177375	0.0001799265	0.6932367	30049	510833
1124.3849093914032	17	-28.934393	22.174637	57.834614	-91.32625	151.0	0.0	-0.19161852	-0.19161852	-0.19161853	-0.19161853	-0.69306153	0.00099096	5.613907e-06	1.5228945e-06	0.6930621	30049	540882
1185.7515783309937	18	-30.532288	23.116285	27.516333	-106.6217	151.0	0.0	-0.20220062	-0.20220062	-0.20219985	-0.20219985	-0.6929755	0.004257191	0.00019786709	4.5852747e-05	0.6929953	30049	570931
1247.1639382839203	19	-26.49546	20.876657	27.921072	-82.05994	151.0	0.0	-0.17546663	-0.17546663	-0.17546664	-0.17546664	-0.6931472	6.1392784e-05	4.3315044e-06	1.6178429e-06	0.6931476	30049	600980
1326.2542288303375	20	-30.531378	19.860203	24.433208	-101.609955	151.0	0.0	-0.20219457	-0.20219457	-0.20219477	-0.20219477	-0.6931644	0.004678704	0.00037307892	0.00012532715	0.6932018	30049	631029
1387.625097990036	21	-25.404043	17.621283	34.01552	-64.75111	151.0	0.0	-0.16823868	-0.16823868	-0.16823976	-0.16823976	-0.69317657	0.007688523	7.155677e-06	1.8369624e-06	0.6931774	30049	661078
1448.900480747223	22	-24.218851	17.585636	26.48967	-78.45976	151.0	0.0	-0.16038972	-0.16038972	-0.16038965	-0.16038965	-0.693246	0.0014720144	6.8632304e-05	2.1466592e-05	0.69325286	30049	691127
1510.2648956775665	23	-18.31648	17.368698	43.191124	-64.15488	151.0	0.0	-0.121301174	-0.121301174	-0.12130088	-0.12130088	-0.6931459	0.000112296504	1.0037133e-05	5.742316e-06	0.6931467	30049	721176
1571.6241145133972	24	-16.7765	16.845331	31.44033	-63.30568	151.0	0.0	-0.11110266	-0.11110266	-0.11110285	-0.11110285	-0.6933556	0.0017437866	2.7970556e-05	7.470162e-06	0.69335854	30049	751225
1632.978319644928	25	-16.099436	15.552033	19.784279	-62.707912	151.0	0.0	-0.10661879	-0.10661879	-0.10661817	-0.10661817	-0.69301367	0.0016957063	0.0016952567	0.0009801217	0.6931833	30049	781274
1694.4151375293732	26	-12.630794	16.260063	50.54625	-75.82074	151.0	0.0	-0.083647646	-0.083647646	-0.083647646	-0.083647646	-0.6931474	0.0001205407	0.00011602853	3.9435705e-05	0.69315886	30049	811323
1755.8193397521973	27	-8.823368	13.0808	28.491058	-55.380592	151.0	0.0	-0.058432903	-0.058432903	-0.058433436	-0.058433436	-0.6931492	0.0019334032	0.00039473435	0.00013037171	0.6931886	30049	841372
1817.2228162288666	28	-8.847193	13.721572	31.682331	-47.987225	151.0	0.0	-0.058590684	-0.058590684	-0.058590908	-0.058590908	-0.69330955	0.0019168779	4.5345125e-05	3.5907462e-05	0.69331396	30049	871421
1878.6061868667603	29	-8.819686	12.6471405	20.880547	-36.781723	151.0	0.0	-0.058408517	-0.058408517	-0.058406923	-0.058406923	-0.6931706	0.0068480647	5.679989e-05	2.3168433e-05	0.6931764	30049	901470
1940.034021139145	30	-4.353574	13.422498	58.02159	-43.71052	151.0	0.0	-0.02883161	-0.02883161	-0.028831204	-0.028831204	-0.6934855	0.004860777	8.2388535e-05	1.8944771e-05	0.6934937	30049	931519
2001.390521287918	31	1.1098883	13.637361	29.197348	-76.20868	151.0	0.0	0.007350254	0.007350254	0.007350739	0.007350739	-0.69309413	0.006686825	0.00016336465	4.3020358e-05	0.69311047	30049	961568
2062.7923040390015	32	6.9763627	15.567271	44.640335	-41.638992	151.0	0.0	0.04620108	0.04620108	0.046200793	0.046200793	-0.69314784	0.0010599493	8.642865e-06	4.0730797e-06	0.6931486	30049	991617
2124.1820549964905	33	10.411442	18.477995	49.37192	-45.850964	151.0	0.0	0.06894995	0.06894995	0.068950385	0.068950385	-0.69315004	0.0018543792	0.00023116186	9.162835e-05	0.6931731	30049	1021666
