Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.081817150115967	0	-0.43933073	0.085623406	-0.28531253	-0.62254745	21.0	0.0	-0.020920511	-0.020920511	-0.0186670571690272	-0.0186670571690272	1008	1008
2.935035228729248	1	-0.40872693	0.08754507	-0.2192821	-0.60991645	21.0	0.0	-0.019463187	-0.019463187	-0.01756710503369465	-0.01756710503369465	1008	2016
3.2161662578582764	2	-0.426636	0.08147359	-0.22390226	-0.6055306	21.0	0.0	-0.020316001	-0.020316001	-0.018650971598990602	-0.018650971598990602	1008	3024
3.5727779865264893	3	-0.42466092	0.091422275	-0.28373304	-0.6399037	21.0	0.0	-0.02022195	-0.02022195	-0.01883564301400395	-0.01883564301400395	1008	4032
3.870126247406006	4	-0.42710558	0.07601858	-0.2568073	-0.6216442	21.0	0.0	-0.020338362	-0.020338362	-0.0189600271647073	-0.0189600271647073	1008	5040
4.171890020370483	5	-0.42417637	0.08814452	-0.17505342	-0.6532273	21.0	0.0	-0.020198874	-0.020198874	-0.01867859390394691	-0.01867859390394691	1008	6048
4.535896062850952	6	-0.4453238	0.09410722	-0.24298897	-0.68654317	21.0	0.0	-0.021205895	-0.021205895	-0.01984235674473404	-0.01984235674473404	1008	7056
4.816102981567383	7	-0.42337957	0.08836506	-0.2342108	-0.6232651	21.0	0.0	-0.020160932	-0.020160932	-0.018667300397095295	-0.018667300397095295	1008	8064
5.109978199005127	8	-0.4375386	0.08921428	-0.2561939	-0.5965455	21.0	0.0	-0.02083517	-0.02083517	-0.01952373938227835	-0.01952373938227835	1008	9072
5.400870323181152	9	-0.4241581	0.1017657	-0.2776419	-0.69416	21.0	0.0	-0.020198004	-0.020198004	-0.019040175905270823	-0.019040175905270823	1008	10080
5.701510190963745	10	-0.49700674	0.10448123	-0.2938748	-0.741925	21.0	0.0	-0.023666987	-0.023666987	-0.02205792464620724	-0.02205792464620724	1008	11088
6.020291090011597	11	-0.4647734	0.12442713	-0.15996681	-0.8480811	21.0	0.0	-0.022132067	-0.022132067	-0.020876727411593205	-0.020876727411593205	1008	12096
6.307388067245483	12	-0.46022794	0.110395834	-0.23063369	-0.7311566	21.0	0.0	-0.021915616	-0.021915616	-0.02072645216659249	-0.02072645216659249	1008	13104
6.602171897888184	13	-0.51200444	0.10713014	-0.27562356	-0.8460983	21.0	0.0	-0.02438116	-0.02438116	-0.022998746469628042	-0.022998746469628042	1008	14112
6.923999071121216	14	-0.5198691	0.11705261	-0.2679967	-0.91867274	21.0	0.0	-0.024755673	-0.024755673	-0.023403705036366115	-0.023403705036366115	1008	15120
7.214476108551025	15	-0.5330813	0.14889354	-0.27932438	-0.9342726	21.0	0.0	-0.025384823	-0.025384823	-0.023963299718485237	-0.023963299718485237	1008	16128
7.525160074234009	16	-0.53714424	0.121590056	-0.24852383	-0.95773685	21.0	0.0	-0.025578296	-0.025578296	-0.02437301483651196	-0.02437301483651196	1008	17136
7.8111732006073	17	-0.5172012	0.13474357	-0.2626338	-0.8301651	21.0	0.0	-0.024628628	-0.024628628	-0.023367779636794792	-0.023367779636794792	1008	18144
8.114112138748169	18	-0.6045211	0.12625489	-0.3535287	-1.0268956	21.0	0.0	-0.028786717	-0.028786717	-0.027434373120637602	-0.027434373120637602	1008	19152
8.424242973327637	19	-0.57479924	0.11688465	-0.3716662	-0.88798594	21.0	0.0	-0.027371394	-0.027371394	-0.026095728537356113	-0.026095728537356113	1008	20160
8.928791046142578	20	-0.58729583	0.13180083	-0.2888934	-0.8643734	21.0	0.0	-0.027966466	-0.027966466	-0.026600048035812944	-0.026600048035812944	1008	21168
9.22844123840332	21	-0.6059937	0.118886694	-0.4258262	-0.9010738	21.0	0.0	-0.028856846	-0.028856846	-0.02772773816035503	-0.02772773816035503	1008	22176
9.56456708908081	22	-0.5762148	0.14135048	-0.3374306	-0.9810318	21.0	0.0	-0.027438799	-0.027438799	-0.026339735239160365	-0.026339735239160365	1008	23184
9.859009027481079	23	-0.5684852	0.11574603	-0.3364034	-0.85952324	21.0	0.0	-0.027070723	-0.027070723	-0.025805353384242245	-0.025805353384242245	1008	24192
10.146927118301392	24	-0.55265737	0.12788229	-0.24920478	-0.9131653	21.0	0.0	-0.026317017	-0.026317017	-0.02526404744850899	-0.02526404744850899	1008	25200
10.461127996444702	25	-0.57141596	0.14091311	-0.3139599	-0.9031335	21.0	0.0	-0.027210284	-0.027210284	-0.026181548795003798	-0.026181548795003798	1008	26208
10.751237154006958	26	-0.53701955	0.11954709	-0.31204757	-0.8974738	21.0	0.0	-0.025572358	-0.025572358	-0.02462504837775469	-0.02462504837775469	1008	27216
11.071700096130371	27	-0.33556506	1.3929329	9.177483	-0.8084205	21.0	0.0	-0.015979288	-0.015979288	-0.014971226207896177	-0.014971226207896177	1008	28224
11.367290258407593	28	-0.5398868	0.10047849	-0.28435892	-0.7701587	21.0	0.0	-0.025708895	-0.025708895	-0.024725488090887246	-0.024725488090887246	1008	29232
11.661388158798218	29	-0.5202604	0.1023073	-0.30934048	-0.76312137	21.0	0.0	-0.024774307	-0.024774307	-0.02380387676873675	-0.02380387676873675	1008	30240
11.980666160583496	30	-0.50712425	0.0995585	-0.31815064	-0.7026273	21.0	0.0	-0.024148773	-0.024148773	-0.023171543277296043	-0.023171543277296043	1008	31248
12.273402214050293	31	-0.47881594	0.095388114	-0.21500394	-0.7217827	21.0	0.0	-0.022800758	-0.022800758	-0.021866453208229726	-0.021866453208229726	1008	32256
12.59211802482605	32	-0.47232434	0.10364167	-0.27692288	-0.8174398	21.0	0.0	-0.022491636	-0.022491636	-0.02157977020256453	-0.02157977020256453	1008	33264
12.893328189849854	33	0.99945545	8.624999	59.332703	-0.7341644	21.0	0.0	0.04759312	0.04759312	0.04863543581392224	0.04863543581392224	1008	34272
13.185455083847046	34	-0.46870664	0.08499836	-0.28152838	-0.62125313	21.0	0.0	-0.022319363	-0.022319363	-0.02128399063573087	-0.02128399063573087	1008	35280
13.492892265319824	35	0.56285286	5.058881	29.284275	-0.6846515	21.0	0.0	0.02680252	0.02680252	0.02785233827263341	0.02785233827263341	1008	36288
13.793390035629272	36	-0.24658372	1.4150889	9.439377	-0.62110984	21.0	0.0	-0.011742082	-0.011742082	-0.01044861334217247	-0.01044861334217247	1008	37296
14.091578245162964	37	1.6147372	6.0787034	29.38926	-0.61060137	21.0	0.0	0.07689226	0.07689226	0.07828959903826173	0.07828959903826173	1008	38304
14.400207281112671	38	-0.049263198	1.9632989	9.40773	-0.71337324	21.0	0.0	-0.0023458686	-0.0023458686	-0.0008211964906892743	-0.0008211964906892743	1008	39312
14.697432041168213	39	2.0053089	7.992774	39.281906	-0.7411992	21.0	0.0	0.095490895	0.095490895	0.09709922875840558	0.09709922875840558	1008	40320
15.191667079925537	40	0.12793323	3.116783	19.12014	-0.73638093	21.0	0.0	0.0060920557	0.0060920557	0.007636684327819772	0.007636684327819772	1008	41328
15.513330936431885	41	0.94957393	5.354175	29.180447	-0.79153925	21.0	0.0	0.04521781	0.04521781	0.04672270688844277	0.04672270688844277	1008	42336
15.822224140167236	42	1.7846159	7.667159	39.44734	-0.67859554	21.0	0.0	0.0849817	0.0849817	0.08636823834477547	0.08636823834477547	1008	43344
16.135107040405273	43	3.0332177	11.769478	59.181915	-0.6422063	21.0	0.0	0.14443894	0.14443894	0.14581110583995222	0.14581110583995222	1008	44352
16.448456048965454	44	1.3284811	5.6259394	29.316929	-0.75377256	21.0	0.0	0.063261	0.063261	0.06461242118256261	0.06461242118256261	1008	45360
16.743475914001465	45	3.2180264	12.145662	59.33165	-0.8712571	21.0	0.0	0.15323935	0.15323935	0.1544672359739198	0.1544672359739198	1008	46368
17.057589054107666	46	4.2398496	11.507794	39.39289	-0.7958138	21.0	0.0	0.20189759	0.20189759	0.20307417294673372	0.20307417294673372	1008	47376
17.35362219810486	47	10.630977	20.789152	99.10433	-0.8331616	21.0	0.0	0.5062369	0.5062369	0.5073877514997288	0.5073877514997288	1008	48384
17.653724908828735	48	14.394296	22.18267	69.28047	-0.72516984	21.0	0.0	0.6854427	0.6854427	0.6865425412920917	0.6865425412920917	1008	49392
17.969790935516357	49	17.089592	21.440197	69.31685	-0.8010437	21.0	0.0	0.8137901	0.8137901	0.8148077502781953	0.8148077502781953	1008	50400
18.27383804321289	50	21.032883	25.27084	89.03073	-0.79042244	21.0	0.0	1.0015659	1.0015659	1.0025284085033972	1.0025284085033972	1008	51408
18.60007405281067	51	30.143494	22.368944	69.239845	-0.79678875	21.0	0.0	1.4354044	1.4354044	1.436339437914121	1.436339437914121	1008	52416
18.903239011764526	52	30.734182	23.25192	78.985794	-0.62877685	21.0	0.0	1.4635324	1.4635324	1.4644214724510234	1.4644214724510234	1008	53424
19.208425998687744	53	41.114758	25.035511	98.892456	-0.6190148	21.0	0.0	1.9578458	1.9578458	1.9586878964003842	1.9586878964003842	1008	54432
19.524421215057373	54	40.491077	26.009813	99.00181	-0.6781029	21.0	0.0	1.9281466	1.9281466	1.9289957474923267	1.9289957474923267	1008	55440
19.81758213043213	55	45.66161	23.920326	89.07253	-0.7254122	21.0	0.0	2.1743624	2.1743624	2.175170294477324	2.175170294477324	1008	56448
20.129531860351562	56	55.58906	23.815502	98.87805	-0.5955462	21.0	0.0	2.647098	2.647098	2.6478813958559426	2.6478813958559426	1008	57456
20.45623803138733	57	52.8744	23.474808	99.11803	-0.64377975	21.0	0.0	2.5178285	2.5178285	2.5185634351810964	2.5185634351810964	1008	58464
20.765981912612915	58	62.81972	23.48993	108.905334	-0.8916608	21.0	0.0	2.9914155	2.9914155	2.9921126806593494	2.9921126806593494	1008	59472
21.086013078689575	59	57.198666	25.903728	99.05908	-0.56860507	21.0	0.0	2.723746	2.723746	2.7244341194577704	2.7244341194577704	1008	60480
21.580796003341675	60	58.016926	24.250921	98.92839	-0.75806	21.0	0.0	2.762711	2.762711	2.7633767491850407	2.7633767491850407	1008	61488
21.91141104698181	61	69.81912	19.12523	98.88494	29.011515	21.0	0.0	3.32472	3.32472	3.3253416147597057	3.3253416147597057	1008	62496
22.21896719932556	62	65.891884	24.415293	109.01547	8.993429	21.0	0.0	3.137709	3.137709	3.1383291118870495	3.1383291118870495	1008	63504
22.5573890209198	63	71.04658	23.252184	118.72416	-0.47756276	21.0	0.0	3.3831704	3.3831704	3.3837627957674385	3.3837627957674385	1008	64512
22.858768224716187	64	72.89244	22.236536	118.68846	-1.1223674	21.0	0.0	3.4710689	3.4710689	3.471633176920974	3.471633176920974	1008	65520
23.167760133743286	65	72.66449	20.863926	118.604965	19.196632	21.0	0.0	3.4602137	3.4602137	3.460776312880236	3.460776312880236	1008	66528
23.492434978485107	66	74.4874	20.080751	108.77608	28.801584	21.0	0.0	3.5470188	3.5470188	3.5475751712181047	3.5475751712181047	1008	67536
23.801546096801758	67	74.6623	25.905518	108.77203	9.040966	21.0	0.0	3.5553477	3.5553477	3.555881209728557	3.555881209728557	1008	68544
24.117516040802002	68	77.79017	18.267849	108.53162	19.129948	21.0	0.0	3.704294	3.704294	3.704815804919021	3.704815804919021	1008	69552
24.44523811340332	69	80.26757	19.684929	118.617004	38.78663	21.0	0.0	3.8222654	3.8222654	3.8227722664192836	3.8227722664192836	1008	70560
24.75388503074646	70	79.81739	18.063618	108.76438	28.905403	21.0	0.0	3.800828	3.800828	3.8013333880283393	3.8013333880283393	1008	71568
25.079979181289673	71	81.48455	21.826231	128.40451	28.810047	21.0	0.0	3.8802166	3.8802166	3.8807103816417423	3.8807103816417423	1008	72576
25.38757300376892	72	87.04479	17.260004	118.65246	38.81318	21.0	0.0	4.1449904	4.1449904	4.145457490473798	4.145457490473798	1008	73584
25.695622205734253	73	83.89219	20.294638	118.40999	28.996117	21.0	0.0	3.994866	3.994866	3.9953313228718494	3.9953313228718494	1008	74592
26.033941984176636	74	84.14791	16.46673	118.66181	49.03405	21.0	0.0	4.0070434	4.0070434	4.007498091616263	4.007498091616263	1008	75600
26.340795278549194	75	85.15296	19.184576	128.43533	38.82077	21.0	0.0	4.054903	4.054903	4.055362417755701	4.055362417755701	1008	76608
26.65597701072693	76	89.90397	17.141226	118.47144	38.944607	21.0	0.0	4.2811413	4.2811413	4.28157523739785	4.28157523739785	1008	77616
26.982492208480835	77	89.082954	19.237995	118.66999	9.105286	21.0	0.0	4.242046	4.242046	4.242476854537087	4.242476854537087	1008	78624
27.28389000892639	78	85.34223	17.753147	128.35742	48.810703	21.0	0.0	4.0639157	4.0639157	4.064357188690449	4.064357188690449	1008	79632
27.621376037597656	79	85.18988	16.689781	118.26205	28.847088	21.0	0.0	4.056661	4.056661	4.057090968550475	4.057090968550475	1008	80640
28.118788242340088	80	86.016884	16.95853	128.4075	48.6838	21.0	0.0	4.096042	4.096042	4.096472110991065	4.096472110991065	1008	81648
28.45299506187439	81	87.64982	23.716307	128.39125	8.937678	21.0	0.0	4.173801	4.173801	4.1742313168180925	4.1742313168180925	1008	82656
28.757845163345337	82	83.70712	19.58918	118.444374	-0.79051286	21.0	0.0	3.9860532	3.9860532	3.9864851814199893	3.9864851814199893	1008	83664
29.10744619369507	83	78.74554	21.380219	118.241684	-0.74519986	21.0	0.0	3.7497873	3.7497873	3.750221977749995	3.750221977749995	1008	84672
29.431331157684326	84	80.412544	21.520084	118.281494	8.918113	21.0	0.0	3.8291686	3.8291686	3.829590109891608	3.829590109891608	1008	85680
29.738052129745483	85	72.54608	24.939745	108.908485	-0.71057475	21.0	0.0	3.454575	3.454575	3.4550116244467404	3.4550116244467404	1008	86688
30.075142860412598	86	76.207436	24.409126	108.77772	-1.0710799	21.0	0.0	3.628925	3.628925	3.629342131411358	3.629342131411358	1008	87696
30.39662003517151	87	76.88142	20.49102	108.79241	18.93809	21.0	0.0	3.6610203	3.6610203	3.6614404907657	3.6614404907657	1008	88704
30.74256205558777	88	75.45492	18.989313	118.68062	38.875465	21.0	0.0	3.5930912	3.5930912	3.59349992266851	3.59349992266851	1008	89712
31.077861070632935	89	74.178185	20.078268	118.56398	38.709274	21.0	0.0	3.5322945	3.5322945	3.532711400192465	3.532711400192465	1008	90720
31.39782404899597	90	75.81812	21.580105	128.397	19.132565	21.0	0.0	3.6103866	3.6103866	3.6107923527708565	3.6107923527708565	1008	91728
31.71085500717163	91	67.48764	22.63516	98.838554	9.021118	21.0	0.0	3.2136972	3.2136972	3.214120327458812	3.214120327458812	1008	92736
32.046677112579346	92	64.42188	25.446487	108.584915	9.071894	21.0	0.0	3.0677087	3.0677087	3.0681330173889085	3.0681330173889085	1008	93744
32.369174003601074	93	58.99893	33.124	118.350365	-1.1602358	21.0	0.0	2.809473	2.809473	2.8099035174312226	2.8099035174312226	1008	94752
32.6846981048584	94	59.46098	28.151423	118.4929	-0.86080086	21.0	0.0	2.8314753	2.8314753	2.831898922578652	2.831898922578652	1008	95760
33.03090214729309	95	52.370052	29.434744	108.22186	-1.1584707	21.0	0.0	2.4938116	2.4938116	2.494246806587559	2.494246806587559	1008	96768
33.35167121887207	96	58.21265	25.895435	108.73941	-0.79996604	21.0	0.0	2.7720308	2.7720308	2.7724568194100483	2.7724568194100483	1008	97776
33.66940426826477	97	51.566803	30.527563	108.56639	-1.0539474	21.0	0.0	2.455562	2.455562	2.455983561416151	2.455983561416151	1008	98784
34.011192083358765	98	45.751556	29.249813	108.23459	-1.1064416	21.0	0.0	2.1786454	2.1786454	2.1790816874300916	2.1790816874300916	1008	99792
34.34627819061279	99	41.00117	26.423618	98.7442	-1.1426772	21.0	0.0	1.9524368	1.9524368	1.9528682413227476	1.9528682413227476	1008	100800
