Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
10.666795492172241	0	-168.68889875238077	-9.201241795225746	66.52604568427752	-37.223477395881446	-393.5046949217795	20.0	0.0	1008	10017	-162.69783916798676	-8.654410608984517
21.40444326400757	1	-167.963875685203	-9.289740630248211	66.49155331917524	-23.589160741644307	-369.22668593574167	20.0	0.0	1008	20034	-165.86030128763457	-8.597606591208523
29.591367959976196	2	-166.83967418304078	-8.864387317285825	64.73865779267905	-32.566796789022604	-393.2618309594573	20.0	0.0	1008	30051	-179.8521873731161	-9.501104442441227
37.65450954437256	3	-171.23112414067788	-9.042784093046574	68.96869056131483	-30.383919290267297	-339.9373900109642	20.0	0.0	1008	40068	-168.65842191162082	-8.77325442403126
45.74231696128845	4	-165.88098481771084	-8.655195085851483	61.73715548530472	-28.930524098688164	-329.2937045451549	20.0	0.0	1008	50085	-165.15259611392955	-8.168883509104482
53.780285596847534	5	-163.08540273703696	-8.607608913715609	61.2896296090029	-32.38295328470582	-381.2139684501648	20.0	0.0	1008	60102	-165.88981681400352	-8.863809448385984
61.583922147750854	6	-166.22722543526694	-8.772183071107545	62.0757338071375	-37.82691874122588	-362.22882198238784	20.0	0.0	1008	70119	-183.72260866413615	-8.866841692333542
69.39135599136353	7	-158.35045709141104	-8.241145511533157	65.64226294879948	-27.139007394722558	-337.41619254500745	20.0	0.0	1008	80136	-155.0215635407816	-8.081631238473681
76.90666341781616	8	-160.246711907684	-8.277630332101753	61.222722123626	-30.801445968923137	-320.6174461427055	20.0	0.0	1008	90153	-163.5161845080157	-7.9446882673903225
84.99092173576355	9	-154.08723746302746	-7.9312413738943555	63.09997593725205	-29.145471868576536	-379.79665051609504	20.0	0.0	1008	100170	-156.1084732493508	-7.929503166310961
92.63279008865356	10	-161.82995783982676	-8.208064253866848	62.77112572585948	-33.22139977046222	-350.2356726542964	20.0	0.0	1008	110187	-147.35647314754416	-7.034173660476487
100.56526374816895	11	-153.22859747308695	-7.798418462277959	64.34546134988119	-25.697870354905966	-331.9240717940076	20.0	0.0	1008	120204	-152.60519465716362	-7.770536630503789
108.5024995803833	12	-162.57074569736636	-8.251340374878852	62.74610067328448	-25.7682865651571	-400.52143609870467	20.0	0.0	1008	130221	-149.65185847322945	-7.307257389533308
116.39324855804443	13	-154.06809763196998	-7.716710905052694	61.97118275541391	-29.271656837157295	-347.56093791239846	20.0	0.0	1008	140238	-155.55430635864496	-8.598021688903204
124.26200747489929	14	-153.6925463667293	-7.8208903029202315	61.326052868987624	-24.101264090049483	-358.65690306639317	20.0	0.0	1008	150255	-161.4991213321203	-8.360783213421882
132.11522960662842	15	-154.95074556717708	-7.841682027301795	61.2370654883667	-21.742124316033724	-326.60389570142235	20.0	0.0	1008	160272	-152.22779368174366	-7.140387467578374
139.5997393131256	16	-158.58199459215888	-7.797340376595452	60.09261922505725	-32.11339590590274	-334.2061843660872	20.0	0.0	1008	170289	-158.25844146693453	-7.924505818888266
147.48086094856262	17	-153.7184924231525	-7.652177528039189	63.04657294245581	-23.104168124464742	-332.78881938529236	20.0	0.0	1008	180306	-172.37780034171587	-8.487777238307602
155.6369366645813	18	-159.36362209827698	-7.923399260934499	64.27086944081707	-27.689947243485882	-340.0174672396414	20.0	0.0	1008	190323	-161.80028020363054	-8.15624250127197
163.60441946983337	19	-153.93421082519825	-7.443799967020668	59.443756033709114	-30.719202304668098	-309.2346893035537	20.0	0.0	1008	200340	-138.76689850092825	-7.033591453627687
171.8694589138031	20	-154.04182702408065	-7.543870587889124	61.49755727174776	-23.121044288581377	-344.187092236669	20.0	0.0	1008	210357	-138.2489211098149	-6.802831542340097
180.3543665409088	21	-152.39712614409842	-7.528196901991898	60.170532903388256	-24.6713844526179	-324.3066994888055	20.0	0.0	1008	220374	-165.34288355962826	-8.032311439733531
188.40129947662354	22	-146.32090049083902	-7.081567389735581	61.16737255407221	-19.995141942982624	-307.5148322994962	20.0	0.0	1008	230391	-155.91785296501408	-8.028163292516792
196.3236846923828	23	-151.05925280540524	-7.288215121138348	61.13866852644747	-30.911279490141684	-315.0313856983892	20.0	0.0	1008	240408	-155.44649779095582	-7.2749683675114385
204.10013699531555	24	-146.9014299444954	-7.057280965832193	65.18736193377377	-25.762022423228565	-343.8351381366732	20.0	0.0	1008	250425	-144.41178780366226	-7.095978610553199
212.46487021446228	25	-151.2722460110801	-7.331008663506376	59.98794582423909	-31.18505218620104	-310.71816539084983	20.0	0.0	1008	260442	-134.87813268013824	-6.588380464990039
220.27505207061768	26	-149.6514907464192	-7.038953525773003	59.86401425310994	-18.092710676720827	-302.2949969115988	20.0	0.0	1008	270459	-149.25715890009477	-6.83364353357571
228.90193271636963	27	-148.7517308580478	-7.045283315622094	61.74597509950119	-29.32776578734834	-314.9757627373526	20.0	0.0	1008	280476	-149.52737614480768	-7.0983424824040595
236.54345154762268	28	-152.57881456986786	-7.18189718853109	57.308180409883526	-19.34039542483388	-306.4518002259702	20.0	0.0	1008	290493	-165.52096282488466	-7.699773328100534
244.77285885810852	29	-146.59505595826028	-7.032431782935451	60.214101475399985	-19.075890015888294	-366.8975476362898	20.0	0.0	1008	300510	-154.08152943909565	-7.359536894242961
252.6131637096405	30	-143.74391552192463	-6.687969471435647	58.45681411641377	-15.404571064598723	-323.0168104376032	20.0	0.0	1008	310527	-159.91994725496994	-7.380998363218808
260.86666464805603	31	-147.0317589393958	-6.977350026797472	60.28056740789394	-23.552588540780278	-295.9773651080254	20.0	0.0	1008	320544	-137.62858572383314	-6.16805613160522
268.5172493457794	32	-139.68620654357312	-6.469044614888086	59.93328275313563	-22.068445656321522	-348.57724514066274	20.0	0.0	1008	330561	-138.3758649627546	-6.508993072947203
276.51118087768555	33	-143.5031952452129	-6.807581964513338	61.260764922317215	-15.491938204483313	-336.46855833113165	20.0	0.0	1008	340578	-146.34877633742457	-6.900531703301744
284.3689968585968	34	-145.73166003955774	-6.632442731335664	61.575373673091185	-18.157700731636	-362.09714093697653	20.0	0.0	1008	350595	-130.30852314870205	-5.690502481281137
292.0857927799225	35	-146.1646014655594	-6.800426451572165	58.34154378462482	-24.192663682175848	-321.7746230868523	20.0	0.0	1008	360612	-133.9155649923362	-5.939761856560229
299.95100688934326	36	-142.68703481479375	-6.536162342484571	60.13226678711097	-27.205381558345028	-337.27949352975173	20.0	0.0	1008	370629	-143.77253196292432	-6.913107404203998
307.93753957748413	37	-142.02978167831202	-6.525545164899104	61.9579306943981	-21.120818736540976	-347.5996988622691	20.0	0.0	1008	380646	-143.0774506300944	-6.922879401649033
316.01649618148804	38	-140.22870483730384	-6.35095745315171	60.57656934643537	-29.15870385023006	-323.20637538805715	20.0	0.0	1008	390663	-144.9227784519949	-6.589479965207157
324.1196780204773	39	-140.88029864719718	-6.128552610939013	60.32303941272479	-18.412581903641225	-349.7111429599644	20.0	0.0	1008	400680	-141.02963206321496	-6.963495873947249
331.97662472724915	40	-140.01629107444097	-6.193476299392595	60.57158353279574	-23.4682929747527	-328.9846764016767	20.0	0.0	1008	410697	-137.5378714553485	-6.327474365203597
339.51148533821106	41	-136.90729489634174	-6.240448638602575	60.91865955658106	-17.95048465031597	-340.47518104774	20.0	0.0	1008	420714	-138.64864105460464	-5.8009206031392635
347.6548638343811	42	-141.20890699690116	-6.2850051769183	62.19969406739792	-18.992911223438615	-400.0389853530191	20.0	0.0	1008	430731	-146.71691606083462	-6.6211193957140715
356.0108449459076	43	-135.5256891633302	-5.889384882808558	57.02956108379611	-20.743427609403696	-366.68389358426293	20.0	0.0	1008	440748	-153.41428778844562	-6.728369184918783
364.0516459941864	44	-132.25250193689868	-5.788853025978508	59.70419253864306	-19.128513530733002	-328.18142118888	20.0	0.0	1008	450765	-134.4595455325671	-5.44859635135717
371.73636627197266	45	-139.24905493520356	-6.0596332817029985	63.63278304141545	-16.519123565793787	-368.62761433610706	20.0	0.0	1008	460782	-142.2423407763965	-6.243795395244375
379.3238191604614	46	-137.06634058606073	-5.874912903091071	59.95659356153632	-29.853446159598263	-338.4470821118629	20.0	0.0	1008	470799	-144.62200647412365	-6.289397000050502
386.9286766052246	47	-137.7170004842788	-5.9695794507827085	60.99206216278289	-18.93130107812458	-368.9971528460054	20.0	0.0	1008	480816	-145.61441717422733	-6.458138263286109
394.869478225708	48	-134.5597558760329	-5.858092775879106	62.64186010129342	-25.74706093350289	-411.7652679561795	20.0	0.0	1008	490833	-133.8156935383577	-5.6621918694890185
402.37270069122314	49	-133.1923017287097	-5.525632506677334	58.95515564865615	-23.225518216309606	-340.01911001237664	20.0	0.0	1008	500850	-132.08367795093045	-5.898676721854809
410.8491554260254	50	-132.80725511290998	-5.845441685674722	58.95498779705559	-21.670576916424842	-363.11377826914696	20.0	0.0	1008	510867	-136.39598548561472	-5.386103779459318
418.9871211051941	51	-131.49451293102453	-5.517752172776213	60.276626886216825	-13.392738126963847	-436.92899694981713	20.0	0.0	1008	520884	-130.061348392239	-5.235208760591667
427.32804131507874	52	-136.6468063355205	-5.615054673834569	60.90165847159343	-22.010772853392282	-413.1434176837909	20.0	0.0	1008	530901	-137.11757592371455	-5.879814201467958
435.4973976612091	53	-133.02845829279275	-5.480613218227935	56.41312153295744	-15.645974802885874	-338.74490910419263	20.0	0.0	1008	540918	-124.58537062744756	-5.288774457841583
443.6988618373871	54	-132.48706101395396	-5.553562971093278	56.43494337205837	-16.21697215036373	-363.8030489901148	20.0	0.0	1008	550935	-124.64690384898523	-4.948171669138752
451.2615485191345	55	-134.9421673473849	-5.544931530787389	57.56978712035702	-21.57354763819735	-352.0188163214272	20.0	0.0	1008	560952	-118.98066353786841	-4.515425275587041
