Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
81.99786257743835	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.0608646e-07	1.0608646e-07	-0.6931833	0.0011625815	2.3623454e-05	9.33977e-06	0.6931856	30049	30049
145.4694390296936	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.424441e-07	6.424441e-07	-0.6931529	0.004401465	1.0569037e-06	3.8628366e-07	0.69315296	30049	60098
206.31649041175842	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.6843535e-08	-8.6843535e-08	-0.6931474	0.0008706167	2.1560013e-06	2.8393575e-07	0.69314766	30049	90147
267.32993745803833	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.064295e-08	-8.064295e-08	-0.6930685	0.0012658522	4.954315e-06	7.6525e-07	0.6930691	30049	120196
328.2799303531647	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.210026e-08	3.210026e-08	-0.69314706	0.000115685536	-3.9993824e-07	2.9488064e-08	0.6931472	30049	150245
389.18834686279297	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.572712e-08	7.572712e-08	-0.6931473	0.00022322591	-6.452859e-07	4.200012e-09	0.6931472	30049	180294
450.25847578048706	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.2225789e-07	1.2225789e-07	-0.6931476	0.00072651525	6.598188e-07	1.6809173e-07	0.6931477	30049	210343
511.2854447364807	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.8563934e-07	3.8563934e-07	-0.69167125	0.0071764756	0.00023193557	6.4939726e-05	0.6916945	30049	240392
572.2281422615051	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.1588764e-07	-1.1588764e-07	-0.6932743	0.0014623747	0.00023124751	9.690501e-05	0.6932974	30049	270441
633.1619188785553	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.278753e-08	2.278753e-08	-0.6913692	0.012208314	0.0009777659	0.00023340071	0.69146705	30049	300490
694.0282611846924	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.253514e-08	-4.253514e-08	-0.69315	0.00086084224	4.0587493e-06	7.220259e-07	0.69315034	30049	330539
754.8616881370544	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.3852845e-08	1.3852845e-08	-0.6931473	6.66381e-05	-1.1905868e-07	6.0916175e-11	0.6931472	30049	360588
815.717832326889	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.255535e-08	-2.255535e-08	-0.6931472	5.391241e-05	1.7111852e-06	4.0975982e-07	0.6931473	30049	390637
876.5109815597534	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.5155753e-07	4.5155753e-07	-0.69314766	0.0009727571	3.8326393e-06	3.689908e-07	0.693148	30049	420686
937.3322315216064	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.2748925e-07	-4.2748925e-07	-0.69326675	0.0060275383	0.00083913543	0.00023396294	0.69335055	30049	450735
998.3852303028107	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.5468747e-07	1.5468747e-07	-0.6928713	0.0031004336	0.0013344579	0.00038258798	0.6930047	30049	480784
1059.3272807598114	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.100524e-07	-5.100524e-07	-0.6931489	0.0018048882	2.750676e-06	6.353672e-07	0.6931491	30049	510833
1120.279670715332	17	0.050251257	0.7070979	10.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.0003327226	0.0003327226	-0.6931473	0.00035580667	8.639397e-07	1.6694185e-07	0.69314736	30049	540882
1181.189002752304	18	1.1407036	5.0305905	42.0	0.0	151.0	0.0	0.007554328	0.007554328	0.0075544873	0.0075544873	-0.69314796	0.0010908127	2.0538522e-05	4.3389514e-06	0.69315	30049	570931
1242.0130336284637	19	2.155779	5.419197	32.0	0.0	151.0	0.0	0.0142766815	0.0142766815	0.014276376	0.014276376	-0.6931366	0.0021087343	1.2766978e-06	3.6117672e-07	0.6931366	30049	600980
1324.5817439556122	20	5.517588	8.947555	34.0	0.0	151.0	0.0	0.03654032	0.03654032	0.03653901	0.03653901	-0.6926089	0.004914524	0.0005230212	8.672169e-05	0.6926613	30049	631029
1385.564885377884	21	8.43216	9.141774	38.0	0.0	151.0	0.0	0.055842124	0.055842124	0.05584245	0.05584245	-0.69315207	0.0010220458	0.00018248192	3.897237e-05	0.69317025	30049	661078
1446.434428691864	22	5.5376883	9.134799	45.0	0.0	151.0	0.0	0.036673434	0.036673434	0.03667313	0.03667313	-0.6931492	0.0022581436	0.0013551456	0.00036656234	0.69328487	30049	691127
1507.3895809650421	23	0.8190955	3.4983752	21.0	0.0	151.0	0.0	0.0054244734	0.0054244734	0.0054250765	0.0054250765	-0.6932059	0.00703768	0.00027739722	4.9689585e-05	0.6932336	30049	721176
1568.318113565445	24	0.07537688	1.0606467	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.0004978717	0.0004978717	-0.6933936	0.0060324627	0.0005667168	0.00015180733	0.6934502	30049	751225
1629.3023009300232	25	0.23115578	3.2526503	46.0	0.0	151.0	0.0	0.001530833	0.001530833	0.0015312139	0.0015312139	-0.692914	0.0042095305	0.0017492188	0.0005767206	0.6930889	30049	781274
1690.2487380504608	26	0.1356784	1.2182381	13.0	0.0	151.0	0.0	0.0008985324	0.0008985324	0.00089847296	0.00089847296	-0.6932516	0.0019920475	0.001882628	0.0007071128	0.6934398	30049	811323
1751.119663476944	27	0.06532663	0.7372049	10.0	0.0	151.0	0.0	0.00043262672	0.00043262672	0.0004316621	0.0004316621	-0.6931652	0.005569839	0.00033967118	8.262146e-05	0.6931993	30049	841372
1812.186154127121	28	0.015075377	0.2121293	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	9.972616e-05	9.972616e-05	-0.6931509	0.0017229473	0.00012504128	3.0587085e-05	0.69316345	30049	871421
1873.1955525875092	29	0.1959799	2.099721	28.0	0.0	151.0	0.0	0.0012978801	0.0012978801	0.0012978697	0.0012978697	-0.6931473	0.00020951034	7.039477e-07	1.3655163e-07	0.69314736	30049	901470
1934.1788148880005	30	0.09547739	1.343486	19.0	0.0	151.0	0.0	0.00063230057	0.00063230057	0.00063206	0.00063206	-0.69314784	0.0012254128	2.359389e-05	1.3092214e-05	0.6931502	30049	931519
1995.1331150531769	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.3781666e-07	3.3781666e-07	-0.69314826	0.001416078	1.6654416e-06	4.4209418e-07	0.6931484	30049	961568
2056.1216785907745	32	0.07035176	0.98993695	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.0004658383	0.0004658383	-0.6930771	0.0031237926	0.00018888006	5.4094657e-05	0.69309604	30049	991617
2117.0824105739594	33	0.35678393	2.877454	34.0	0.0	151.0	0.0	0.0023628075	0.0023628075	0.002362309	0.002362309	-0.6933054	0.001780139	4.261433e-05	1.1956151e-05	0.6933098	30049	1021666
2178.128078699112	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.4420937e-07	-1.4420937e-07	-0.69309884	0.007418937	0.00016044335	5.1222396e-05	0.6931149	30049	1051715
2239.1355271339417	35	0.07537688	1.0606467	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.000499373	0.000499373	-0.6933264	0.0023965097	0.00082117174	0.0005194972	0.6934084	30049	1081764
2300.14488697052	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.214476e-09	5.214476e-09	-0.69314706	2.0325271e-05	2.3946086e-07	1.0640012e-09	0.69314706	30049	1111813
2361.164660692215	37	0.30653265	2.4965317	23.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0020301216	0.0020301216	-0.69314766	0.0009822546	4.2938657e-07	1.8890263e-07	0.6931478	30049	1141862
2422.1901485919952	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.2982584e-09	1.2982584e-09	-0.6931473	5.662755e-06	1.4995185e-06	1.3696045e-07	0.69314736	30049	1171911
2483.1049621105194	39	0.41708544	2.6866333	22.0	0.0	151.0	0.0	0.0027621551	0.0027621551	0.0027626029	0.0027626029	-0.69315207	0.0027445382	0.0015844288	0.00044216955	0.69331056	30049	1201960
2563.4680235385895	40	1.0603015	6.130604	57.0	0.0	151.0	0.0	0.0070218644	0.0070218644	0.007021882	0.007021882	-0.6931473	0.00017523767	4.1300777e-06	2.2233821e-06	0.6931476	30049	1232009
2624.529705762863	41	1.0301508	6.0979524	52.0	0.0	151.0	0.0	0.0068221902	0.0068221902	0.0068223886	0.0068223886	-0.693312	0.0021390533	0.00020597337	4.194486e-05	0.6933327	30049	1262058
