Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.079550266265869	0	-0.43933073	0.085623406	-0.28531253	-0.62254745	21.0	0.0	-0.020920511	-0.020920511	-0.016450776	-0.016450776	1008	1008
2.961705207824707	1	-0.40873894	0.08754292	-0.2192783	-0.60997295	21.0	0.0	-0.019463759	-0.019463759	-0.014138691	-0.014138691	1008	2016
3.3280231952667236	2	-0.42641664	0.08138383	-0.2237685	-0.60417557	21.0	0.0	-0.020305553	-0.020305553	-0.014808965	-0.014808965	1008	3024
3.842170238494873	3	-0.42365506	0.09104679	-0.28410655	-0.6361956	21.0	0.0	-0.020174053	-0.020174053	-0.01425415	-0.01425415	1008	4032
4.286961317062378	4	-0.42556262	0.07563142	-0.2572363	-0.6208144	21.0	0.0	-0.020264886	-0.020264886	-0.014141691	-0.014141691	1008	5040
4.788424253463745	5	-0.42213264	0.08753235	-0.17425002	-0.6479579	21.0	0.0	-0.020101555	-0.020101555	-0.013035892	-0.013035892	1008	6048
5.285243272781372	6	-0.44283995	0.09350447	-0.24035446	-0.681116	21.0	0.0	-0.021087617	-0.021087617	-0.013966546	-0.013966546	1008	7056
5.929990291595459	7	-0.4200176	0.08700419	-0.23219718	-0.6157236	21.0	0.0	-0.020000838	-0.020000838	-0.011816966	-0.011816966	1008	8064
6.478434085845947	8	-0.4325587	0.08817949	-0.25417876	-0.59121776	21.0	0.0	-0.020598035	-0.020598035	-0.012342413	-0.012342413	1008	9072
7.046899318695068	9	-0.4181284	0.10034193	-0.27261734	-0.6853038	21.0	0.0	-0.01991088	-0.01991088	-0.01189339	-0.01189339	1008	10080
7.6532371044158936	10	-0.48729274	0.101730645	-0.28683808	-0.7264096	21.0	0.0	-0.023204418	-0.023204418	-0.011649502	-0.011649502	1008	11088
8.543301105499268	11	-0.45319965	0.12153562	-0.1547418	-0.8279376	21.0	0.0	-0.021580936	-0.021580936	-0.0112309	-0.0112309	1008	12096
9.207014322280884	12	-0.44497243	0.10656479	-0.22241196	-0.7029537	21.0	0.0	-0.021189164	-0.021189164	-0.011051219	-0.011051219	1008	13104
9.907695293426514	13	-0.4869442	0.10229126	-0.26441664	-0.8030317	21.0	0.0	-0.02318782	-0.02318782	-0.010562308	-0.010562308	1008	14112
10.641430139541626	14	-0.48802197	0.10834645	-0.25976747	-0.8611839	21.0	0.0	-0.023239143	-0.023239143	-0.010271122	-0.010271122	1008	15120
11.70238733291626	15	-0.49567983	0.13731232	-0.2586662	-0.8631666	21.0	0.0	-0.023603803	-0.023603803	-0.010175349	-0.010175349	1008	16128
12.539761304855347	16	-0.48618484	0.11283502	-0.22811536	-0.8860646	21.0	0.0	-0.023151658	-0.023151658	-0.010438916	-0.010438916	1008	17136
13.352702379226685	17	-0.46119812	0.11836132	-0.24935862	-0.72914505	21.0	0.0	-0.021961816	-0.021961816	-0.009419619	-0.009419619	1008	18144
14.204168319702148	18	-0.5294098	0.10997545	-0.3357117	-0.8709182	21.0	0.0	-0.025209991	-0.025209991	-0.010399901	-0.010399901	1008	19152
15.465591192245483	19	-0.285995	1.3856428	9.192062	-0.72622246	21.0	0.0	-0.013618809	-0.013618809	0.0006931713	0.0006931713	1008	20160
16.568652153015137	20	1.1598574	5.4792624	29.295006	-0.67967194	21.0	0.0	0.055231303	0.055231303	0.071197	0.071197	1008	21168
17.513450145721436	21	0.10644904	2.3848095	9.386437	-0.75850284	21.0	0.0	0.0050689992	0.0050689992	0.02026015	0.02026015	1008	22176
18.511280298233032	22	3.2427943	11.208883	59.108833	-0.78142434	21.0	0.0	0.15441877	0.15441877	0.17002581	0.17002581	1008	23184
19.992805242538452	23	3.4356163	10.883853	49.163486	-0.7562839	21.0	0.0	0.16360077	0.16360077	0.18145289	0.18145289	1008	24192
21.104430198669434	24	2.188233	8.786143	49.31418	-0.78947675	21.0	0.0	0.10420156	0.10420156	0.12128866	0.12128866	1008	25200
22.236250162124634	25	2.3703744	10.72342	69.09035	-0.7665448	21.0	0.0	0.11287497	0.11287497	0.13075784	0.13075784	1008	26208
23.4157612323761	26	5.477382	12.809069	49.250782	-0.7176952	21.0	0.0	0.2608277	0.2608277	0.27942553	0.27942553	1008	27216
25.23814034461975	27	8.143898	18.457644	69.08852	-0.7628167	21.0	0.0	0.38780472	0.38780472	0.406393	0.406393	1008	28224
26.578400135040283	28	13.312045	17.835867	49.421852	-0.8216358	21.0	0.0	0.6339069	0.6339069	0.653541	0.653541	1008	29232
27.978682279586792	29	12.66983	17.656544	69.27211	-0.7968734	21.0	0.0	0.60332525	0.60332525	0.6227289	0.6227289	1008	30240
29.438653230667114	30	22.639338	24.601799	79.03842	-0.8492013	21.0	0.0	1.0780637	1.0780637	1.0973293	1.0973293	1008	31248
31.591522216796875	31	17.429125	20.674004	69.07632	-0.93476164	21.0	0.0	0.8299584	0.8299584	0.8480743	0.8480743	1008	32256
