Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
82.03443193435669	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.6090235e-07	1.6090235e-07	-0.69233835	0.018657658	0.0004961339	0.0002447633	0.69238794	30049	30049
145.45427227020264	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.6196643e-07	-5.6196643e-07	-0.694023	0.008377669	0.00012678759	2.655094e-05	0.69403577	30049	60098
206.33603525161743	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.1628716e-06	2.1628716e-06	-0.6946461	0.016121395	0.001905383	0.000720759	0.6948367	30049	90147
267.3397092819214	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.9077106e-07	-2.9077106e-07	-0.6930785	0.0008667497	0.00016065876	3.8563987e-05	0.6930946	30049	120196
328.27233242988586	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.6648382e-07	2.6648382e-07	-0.69311064	0.0039585046	8.542575e-05	2.9193528e-05	0.69311917	30049	150245
389.1885120868683	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.3484966e-08	3.3484966e-08	-0.69314706	2.2054532e-05	6.046839e-07	5.931024e-08	0.6931473	30049	180294
450.2208423614502	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.591938e-07	2.591938e-07	-0.6931207	0.0005132908	6.296295e-05	1.0083279e-05	0.6931271	30049	210343
511.170284986496	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.4774354e-07	-2.4774354e-07	-0.6926755	0.0040655504	7.426152e-05	1.6733935e-05	0.69268286	30049	240392
572.1625604629517	8	0.085427135	1.2020663	17.0	0.0	151.0	0.0	0.0005657426	0.0005657426	0.0005656563	0.0005656563	-0.6932428	0.002782874	5.7710546e-05	1.121266e-05	0.6932486	30049	270441
633.0796964168549	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.293886e-08	-8.293886e-08	-0.69314194	0.00033423648	3.0771785e-06	5.526547e-07	0.6931423	30049	300490
693.9946823120117	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.747009e-08	7.747009e-08	-0.6931555	0.0020391762	9.4285e-05	2.4731246e-05	0.69316506	30049	330539
754.8816499710083	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.5764675e-08	3.5764675e-08	-0.6931447	6.125151e-05	7.3784904e-06	3.2106634e-06	0.6931455	30049	360588
815.8141233921051	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.4866483e-07	2.4866483e-07	-0.69313735	0.0007296098	1.0654978e-05	2.5509362e-06	0.69313854	30049	390637
876.7026090621948	13	0.11557789	1.6263251	23.0	0.0	151.0	0.0	0.0007654165	0.0007654165	0.00076539716	0.00076539716	-0.69314873	2.0565467e-05	2.2975714e-06	5.201211e-07	0.693149	30049	420686
937.5994117259979	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.7802278e-09	4.7802278e-09	-0.69314706	1.3590382e-05	-2.0931313e-07	1.7418547e-07	0.6931472	30049	450735
998.701801776886	15	0.085427135	1.2020663	17.0	0.0	151.0	0.0	0.0005657426	0.0005657426	0.0005662321	0.0005662321	-0.69287574	0.0064110025	0.00016071074	5.921896e-05	0.69289184	30049	480784
1059.7004647254944	16	0.30653265	3.4628694	47.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0020297356	0.0020297356	-0.69400036	0.009543188	0.0004958417	0.00014028749	0.6940499	30049	510833
1120.6839137077332	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.7893532e-07	-2.7893532e-07	-0.6931491	0.0019642713	2.9699819e-05	1.2529608e-05	0.6931521	30049	540882
1181.5987136363983	18	0.07035176	0.9899368	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.0004658748	0.0004658748	-0.6931472	5.6746423e-05	-5.524017e-07	1.1994001e-08	0.6931471	30049	570931
