Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
18.99098300933838	0	-130.50317	37.122417	-34.032166	-258.78452	151.0	0.0	50132	50132
40.754820823669434	1	-114.58233	36.91401	-12.148825	-214.72803	151.0	0.0	50132	100264
61.966721057891846	2	-94.84934	35.024925	15.562548	-218.24959	151.0	0.0	50132	150396
80.31845498085022	3	-94.80668	37.330883	16.016815	-277.83557	151.0	0.0	50132	200528
98.34280490875244	4	-86.23914	34.70932	40.386875	-201.39465	151.0	0.0	50132	250660
119.39483690261841	5	-86.14475	37.940304	6.8218203	-260.5791	151.0	0.0	50132	300792
141.8426399230957	6	-75.27182	34.953747	44.630234	-203.2743	151.0	0.0	50132	350924
162.21192908287048	7	-69.78014	33.951923	27.068436	-212.2228	151.0	0.0	50132	401056
182.56786799430847	8	-67.24569	29.490213	26.5698	-162.10175	151.0	0.0	50132	451188
199.2666039466858	9	-62.347855	26.78377	10.306797	-154.81577	151.0	0.0	50132	501320
214.89636397361755	10	-58.6769	24.704964	15.862398	-158.42075	151.0	0.0	50132	551452
231.3699369430542	11	-54.625946	25.533947	12.777954	-157.50711	151.0	0.0	50132	601584
249.03219604492188	12	-48.533375	26.104755	24.447138	-131.8522	151.0	0.0	50132	651716
266.3296310901642	13	-47.224777	24.892124	12.090368	-139.34335	151.0	0.0	50132	701848
283.2871370315552	14	-40.94193	26.416166	17.37133	-149.18765	151.0	0.0	50132	751980
300.7058250904083	15	-40.07682	26.532852	26.954147	-125.05504	151.0	0.0	50132	802112
319.03573298454285	16	-32.984737	25.932142	43.3767	-111.60971	151.0	0.0	50132	852244
337.9443030357361	17	-24.283941	28.357248	46.915497	-127.02989	151.0	0.0	50132	902376
355.031042098999	18	-21.916222	29.586206	52.725334	-125.13229	151.0	0.0	50132	952508
371.42035603523254	19	-15.5376005	30.00879	59.5325	-119.29053	151.0	0.0	50132	1002640
389.0764811038971	20	-16.447332	33.229694	65.833015	-153.23055	151.0	0.0	50132	1052772
407.33832812309265	21	-13.665851	38.248856	92.69768	-154.55978	151.0	0.0	50132	1102904
425.0002748966217	22	-6.361161	32.969948	104.14958	-115.87471	151.0	0.0	50132	1153036
441.82591581344604	23	-0.7926552	32.06248	89.692535	-99.22754	151.0	0.0	50132	1203168
458.7053849697113	24	2.5058577	31.28489	85.89357	-104.226845	151.0	0.0	50132	1253300
475.61423993110657	25	6.3019786	30.13264	88.92505	-105.945206	151.0	0.0	50132	1303432
493.02270007133484	26	6.090343	34.423817	99.46531	-116.113205	151.0	0.0	50132	1353564
510.03710317611694	27	16.598728	36.235428	115.499756	-163.82703	151.0	0.0	50132	1403696
527.5418429374695	28	18.917574	44.697186	134.91971	-148.53387	151.0	0.0	50132	1453828
545.2997109889984	29	24.114927	39.752018	132.60034	-133.75555	151.0	0.0	50132	1503960
562.453950881958	30	28.120617	35.16078	101.68561	-127.966805	151.0	0.0	50132	1554092
579.7713720798492	31	31.998123	39.44045	132.53177	-91.65869	151.0	0.0	50132	1604224
596.6386570930481	32	32.472767	38.72601	120.31355	-88.28934	151.0	0.0	50132	1654356
613.5463669300079	33	34.05001	39.817387	125.948456	-125.65734	151.0	0.0	50132	1704488
630.476968050003	34	41.395515	46.464535	139.85812	-92.617065	151.0	0.0	50132	1754620
648.1340799331665	35	47.252834	50.287563	146.99243	-148.40656	151.0	0.0	50132	1804752
665.6886909008026	36	50.1342	50.77277	170.70847	-149.57253	151.0	0.0	50132	1854884
683.6601469516754	37	55.045185	43.32834	152.226	-68.62052	151.0	0.0	50132	1905016
701.5555529594421	38	57.992016	33.22415	138.11026	-57.074623	151.0	0.0	50132	1955148
718.5508859157562	39	57.837963	31.409712	145.9501	-79.42238	151.0	0.0	50132	2005280
735.466784954071	40	58.51463	37.721687	144.99963	-122.05304	151.0	0.0	50132	2055412
751.8367581367493	41	67.79852	39.31533	173.93991	-123.298294	151.0	0.0	50132	2105544
768.8091678619385	42	73.91351	42.92992	230.54796	-110.77774	151.0	0.0	50132	2155676
786.5186088085175	43	72.34253	48.44816	198.22723	-80.110115	151.0	0.0	50132	2205808
803.5202369689941	44	70.05436	48.89243	193.35588	-88.78064	151.0	0.0	50132	2255940
820.481082201004	45	60.428127	56.342484	197.35477	-125.387955	151.0	0.0	50132	2306072
838.1980209350586	46	73.90428	53.011795	203.30334	-152.94635	151.0	0.0	50132	2356204
