Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	13.329469680786133	1000	2000	4.102243856928416	-10.759153324555541	21	2000
1	19.945405960083008	1000	3000	4.102243856928416	-542.6205755108945	22	3000
2	26.4363214969635	1000	4000	4.102243856928416	-18.117797407127938	25	4000
3	32.924479722976685	1000	5000	4.102243856928416	-114.70499029716774	34	5000
4	39.39240837097168	1000	6000	4.102243856928416	-24.130545125516594	37	6000
5	45.86259078979492	1000	7000	4.102243856928416	-0.04484922872481523	43	7000
6	52.332839488983154	1000	8000	4.102243856928416	-43.42004799070441	48	8000
7	58.79032921791077	1000	9000	4.102243856928416	-28.306876622941612	59	9000
8	65.26187133789062	1000	10000	4.102243856928416	-72.98153818268548	78	10000
9	71.73788213729858	1000	11000	4.102243856928416	-151.81673580089694	80	11000
10	78.22529983520508	1000	12000	4.102243856928416	-8.487887000407936	92	12000
11	84.68258786201477	1000	13000	4.102243856928416	-26.149398739609456	103	13000
12	91.16872119903564	1000	14000	4.102243856928416	-134.06684776421912	104	14000
13	97.63538122177124	1000	15000	4.102243856928416	-61.01176036811913	112	15000
14	104.10995674133301	1000	16000	4.102243856928416	-15.992729164819595	119	16000
15	110.58061575889587	1000	17000	4.102243856928416	-32.22170041618507	126	17000
16	117.05198860168457	1000	18000	4.102243856928416	-26.234491150138616	129	18000
17	123.53851222991943	1000	19000	4.102243856928416	-51.66885402078476	132	19000
18	130.00206685066223	1000	20000	4.102243856928416	-37.15735125563048	138	20000
19	136.48517227172852	1000	21000	4.102243856928416	-70.68512341523596	149	21000
20	142.97574377059937	1000	22000	4.102243856928416	-40.706929418879554	157	22000
21	149.45280361175537	1000	23000	4.102243856928416	-45.95545687334259	162	23000
22	155.93056082725525	1000	24000	4.102243856928416	-123.91047180125318	165	24000
23	162.40322422981262	1000	25000	4.102243856928416	-1384.0375355831784	166	25000
24	168.87906789779663	1000	26000	4.102243856928416	-155.41382773374244	170	26000
25	175.34958505630493	1000	27000	4.102243856928416	-74.50313456273406	172	27000
26	181.82246661186218	1000	28000	4.102243856928416	-39.03587564705472	180	28000
27	188.2978868484497	1000	29000	4.102243856928416	-46.396166790012835	183	29000
28	194.7703926563263	1000	30000	4.102243856928416	-207.72472464646052	185	30000
29	201.25304412841797	1000	31000	4.102243856928416	-87.5579767934563	196	31000
30	207.7178831100464	1000	32000	4.102243856928416	-40.369187317014294	201	32000
31	214.20053696632385	1000	33000	4.102243856928416	-60.713433917901035	209	33000
32	220.66115760803223	1000	34000	4.102243856928416	-38.72056889751312	212	34000
33	227.1558666229248	1000	35000	4.102243856928416	-41.18824979518449	217	35000
34	233.63589906692505	1000	36000	4.102243856928416	-23.45088763626243	220	36000
35	240.12150502204895	1000	37000	4.102243856928416	-115.72500233388922	222	37000
36	246.60165309906006	1000	38000	4.102243856928416	-104.91040049534664	226	38000
37	253.0689196586609	1000	39000	4.102243856928416	-309.80910176466415	234	39000
38	259.55436182022095	1000	40000	4.102243856928416	-67.1960756400575	235	40000
39	266.03097343444824	1000	41000	4.102243856928416	-886.5888202257411	236	41000
40	272.4897105693817	1000	42000	4.102243856928416	-75.75388621118005	239	42000
41	278.95393800735474	1000	43000	4.102243856928416	-130.02418410697402	243	43000
42	285.4452655315399	1000	44000	4.102243856928416	-53.36974489213227	247	44000
43	291.94066309928894	1000	45000	4.102243856928416	-629.6392257726434	248	45000
44	298.41836166381836	1000	46000	4.102243856928416	-20.03179033893836	252	46000
45	304.89646005630493	1000	47000	4.102243856928416	-40.267777869797364	254	47000
46	311.393057346344	1000	48000	4.102243856928416	-2.703484355923364	258	48000
47	317.8688597679138	1000	49000	4.102243856928416	-35.41978319504445	259	49000
48	324.3498651981354	1000	50000	4.102243856928416	-3.3861675204558788	261	50000
49	330.84671211242676	1000	51000	4.102243856928416	-44.71536795435887	264	51000
50	337.33292841911316	1000	52000	4.102243856928416	-364.7800176340312	265	52000
51	343.8258993625641	1000	53000	9.3277762389294	9.3277762389294	267	53000
52	350.309606552124	1000	54000	9.3277762389294	-309.4349123888721	269	54000
53	356.80305790901184	1000	55000	9.3277762389294	-91.32312345002514	271	55000
54	363.2788610458374	1000	56000	9.3277762389294	-85.9008980165784	274	56000
55	369.78546357154846	1000	57000	9.3277762389294	-53.81849434245356	276	57000
56	376.265682220459	1000	58000	9.3277762389294	0.019825373827990544	278	58000
57	382.7668409347534	1000	59000	9.3277762389294	-202.23854145794746	279	59000
58	389.25519728660583	1000	60000	9.3277762389294	-188.6233017240701	280	60000
59	395.73859453201294	1000	61000	9.3277762389294	-217.3520554454203	281	61000
60	402.2272140979767	1000	62000	9.3277762389294	-149.2720597155879	282	62000
61	408.7331373691559	1000	63000	9.3277762389294	-192.9750419237221	283	63000
62	415.2140347957611	1000	64000	9.3277762389294	7.910035451611633	286	64000
63	421.70031905174255	1000	65000	9.3277762389294	-315.958632236557	287	65000
64	428.20830750465393	1000	66000	9.3277762389294	-107.58443499045707	288	66000
65	434.71618914604187	1000	67000	9.3277762389294	-7.576472696642902	289	67000
66	441.2106649875641	1000	68000	50.999119678274226	17.87621636543694	291	68000
67	447.7184588909149	1000	69000	50.999119678274226	7.853461845234326	292	69000
68	454.21298837661743	1000	70000	50.999119678274226	-1.6892797910996098	293	70000
69	460.7047564983368	1000	71000	144.19503247099928	144.19503247099928	294	71000
70	467.2012469768524	1000	72000	144.19503247099928	6.54383493685606	295	72000
71	473.7199058532715	1000	73000	162.17793547956074	162.17793547956074	296	73000
72	480.210173368454	1000	74000	162.17793547956074	106.13336009615736	297	74000
73	486.71455001831055	1000	75000	162.17793547956074	128.94051483449815	298	75000
74	493.2062554359436	1000	76000	202.92669096240218	202.92669096240218	299	76000
75	499.7144410610199	1000	77000	215.29648128393572	10.202755745218752	302	77000
76	506.19846963882446	1000	78000	215.29648128393572	207.5708638745563	303	78000
77	512.6865801811218	1000	79000	215.86088930635086	215.86088930635086	304	79000
78	519.1745338439941	1000	80000	215.86088930635086	161.13864384049268	305	80000
79	525.6990480422974	1000	81000	216.19750881133794	216.19750881133794	306	81000
80	532.1927378177643	1000	82000	216.19750881133794	188.70334941677683	307	82000
81	538.6848378181458	1000	83000	439.63996526984005	439.63996526984005	308	83000
82	545.1760172843933	1000	84000	439.63996526984005	140.64973531836816	309	84000
83	551.6559960842133	1000	85000	439.63996526984005	374.8347162303059	310	85000
84	558.1658639907837	1000	86000	439.63996526984005	380.28633606532094	311	86000
