Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
54	431.21558809280396	1000	56000	1260.193113677271	1260.193113677271	56	56000
55	437.2475280761719	1000	57000	1260.193113677271	1022.1898759922544	57	57000
56	443.2890477180481	1000	58000	1260.193113677271	1225.471629624465	58	58000
57	449.3152828216553	1000	59000	1260.193113677271	-21.259792778433088	59	59000
58	455.35892724990845	1000	60000	1260.193113677271	856.531594452936	60	60000
59	461.3902859687805	1000	61000	1447.5366476486504	1447.5366476486504	61	61000
60	467.4296729564667	1000	62000	1447.5366476486504	1195.5528735283121	62	62000
61	473.4583578109741	1000	63000	1447.5366476486504	1343.9178142236944	63	63000
62	479.49886775016785	1000	64000	1447.5366476486504	1408.712764160647	64	64000
63	485.5330638885498	1000	65000	1447.5366476486504	1033.9607167582838	65	65000
64	491.55570816993713	1000	66000	1447.5366476486504	1353.5212147259726	66	66000
65	497.5915913581848	1000	67000	1447.5366476486504	695.0846962034789	67	67000
66	503.627001285553	1000	68000	1447.5366476486504	416.0678690682891	68	68000
67	509.67466163635254	1000	69000	1447.5366476486504	-112.84002520900123	69	69000
68	515.7188761234283	1000	70000	1625.3516518859371	1625.3516518859371	70	70000
69	521.763002872467	1000	71000	1625.3516518859371	1380.0734556680834	71	71000
70	527.7942299842834	1000	72000	1625.3516518859371	1566.6076657239375	72	72000
71	533.8283786773682	1000	73000	1625.3516518859371	1425.125004611479	73	73000
72	539.8727262020111	1000	74000	1904.7472404644718	1904.7472404644718	74	74000
73	545.920361995697	1000	75000	2150.715660110044	2150.715660110044	75	75000
74	551.9535710811615	1000	76000	2150.715660110044	315.293492698054	76	76000
75	557.9804246425629	1000	77000	2150.715660110044	2097.380694281179	77	77000
76	564.0209002494812	1000	78000	2150.715660110044	1935.6358540229605	78	78000
77	570.0374805927277	1000	79000	2150.715660110044	2011.8792390745418	79	79000
78	576.0764603614807	1000	80000	2150.715660110044	2108.2282098258916	80	80000
79	582.1218972206116	1000	81000	2150.715660110044	1917.2592141276875	81	81000
80	588.1696078777313	1000	82000	2150.715660110044	948.974803281632	82	82000
81	594.1959455013275	1000	83000	2150.715660110044	2101.4217266205096	83	83000
82	600.22807264328	1000	84000	2151.8159451598926	2151.8159451598926	84	84000
83	606.257735490799	1000	85000	2194.270828862689	2194.270828862689	85	85000
84	612.2894055843353	1000	86000	2194.270828862689	2059.052474315976	86	86000
85	618.3315525054932	1000	87000	2208.908265570331	2208.908265570331	87	87000
86	624.3822135925293	1000	88000	2273.6768184842754	2273.6768184842754	88	88000
87	630.4158763885498	1000	89000	2435.259934369825	2435.259934369825	89	89000
88	636.4634480476379	1000	90000	2435.259934369825	475.20485032058474	90	90000
89	642.5086436271667	1000	91000	2435.259934369825	2309.7848896540754	91	91000
90	648.546276807785	1000	92000	2435.259934369825	2323.898548907423	92	92000
91	654.5785005092621	1000	93000	2526.8705450031566	2526.8705450031566	93	93000
92	660.6255352497101	1000	94000	2588.966322518228	2588.966322518228	94	94000
93	666.6472244262695	1000	95000	2588.966322518228	2481.539415700983	95	95000
94	672.6965734958649	1000	96000	2588.966322518228	2333.3856301990286	96	96000
95	678.7230353355408	1000	97000	2628.4084495828993	2628.4084495828993	97	97000
96	684.7493560314178	1000	98000	2628.4084495828993	2423.405070285223	98	98000
97	690.7858650684357	1000	99000	2628.4084495828993	2054.7869889471203	99	99000
98	696.8246223926544	1000	100000	2628.4084495828993	1476.2787800768012	100	100000
99	702.8766927719116	1000	101000	2628.4084495828993	2274.1767032191765	101	101000
100	804.7741498947144	1000	102000	2628.4084495828993	2445.5058650024844	102	102000
101	810.8036515712738	1000	103000	2628.4084495828993	162.12335157772557	103	103000
102	816.8425207138062	1000	104000	2628.4084495828993	2442.3964583513407	104	104000
103	822.885279417038	1000	105000	2628.4084495828993	2306.258823852346	105	105000
104	828.9467449188232	1000	106000	2747.9916147190147	2747.9916147190147	106	106000
105	834.9864296913147	1000	107000	2747.9916147190147	2681.802058716031	107	107000
106	841.0380775928497	1000	108000	2747.9916147190147	2558.9580905741877	108	108000
107	847.0717372894287	1000	109000	2747.9916147190147	2480.695612244562	109	109000
108	853.1316342353821	1000	110000	2747.9916147190147	2688.1584281419905	110	110000
109	859.1781990528107	1000	111000	2831.4946297593156	2831.4946297593156	111	111000
110	865.2270386219025	1000	112000	2831.4946297593156	2800.6237225024074	112	112000
111	871.2656803131104	1000	113000	2831.4946297593156	2518.216177432755	113	113000
112	877.3013634681702	1000	114000	2831.4946297593156	2609.200165621294	114	114000
113	883.3365416526794	1000	115000	2831.4946297593156	918.8728418516927	115	115000
114	889.38818526268	1000	116000	2831.4946297593156	2723.300405079692	116	116000
115	895.4380230903625	1000	117000	2831.4946297593156	2685.375336927675	117	117000
116	901.4947400093079	1000	118000	2887.4959237187622	2887.4959237187622	118	118000
117	907.5358650684357	1000	119000	2887.4959237187622	2527.5869596898	119	119000
118	913.5749409198761	1000	120000	2887.4959237187622	2660.5075124022655	120	120000
119	919.6133892536163	1000	121000	2887.4959237187622	2567.4162718795938	121	121000
120	925.6548302173615	1000	122000	2887.4959237187622	2204.5647274381145	122	122000
121	931.7078883647919	1000	123000	2887.4959237187622	2719.5391409897757	123	123000
122	937.7498338222504	1000	124000	2887.4959237187622	2757.023582656738	124	124000
123	943.7782895565033	1000	125000	2887.4959237187622	2797.0747339193567	125	125000
124	949.8292405605316	1000	126000	2936.244049583813	2936.244049583813	126	126000
125	955.8654654026031	1000	127000	2936.244049583813	2883.7117438901423	127	127000
126	961.9040520191193	1000	128000	2936.244049583813	2868.9590925143802	128	128000
127	967.9487907886505	1000	129000	2936.244049583813	2310.528215877195	129	129000
128	973.9867513179779	1000	130000	2936.244049583813	2730.893482100967	130	130000
129	980.0247328281403	1000	131000	2936.244049583813	2775.9068063849722	131	131000
130	986.0750353336334	1000	132000	2936.244049583813	2643.781356473459	132	132000
131	992.1216073036194	1000	133000	2936.244049583813	2828.2880002052966	133	133000
132	998.1646308898926	1000	134000	2936.244049583813	2768.858824334499	134	134000
133	1004.2100079059601	1000	135000	2936.244049583813	2751.8609416044515	135	135000
134	1010.2583141326904	1000	136000	3013.3034369126062	3013.3034369126062	136	136000
135	1016.3006241321564	1000	137000	3013.3034369126062	2982.5469506372615	137	137000
136	1022.3483688831329	1000	138000	3013.3034369126062	2982.6158707162535	138	138000
137	1028.39111495018	1000	139000	3013.3034369126062	2977.792961807112	139	139000
138	1034.4323732852936	1000	140000	3186.9895427579854	3186.9895427579854	140	140000
139	1040.4893877506256	1000	141000	3186.9895427579854	2986.7510869381936	141	141000
140	1046.585325717926	1000	142000	3186.9895427579854	2933.17287458926	142	142000
141	1052.6534507274628	1000	143000	3186.9895427579854	2978.6868583000874	143	143000
142	1058.7330782413483	1000	144000	3186.9895427579854	3146.288188982133	144	144000
143	1064.8111989498138	1000	145000	3219.3424292044892	3219.3424292044892	145	145000
144	1070.9463863372803	1000	146000	3353.2394921326686	3353.2394921326686	146	146000
145	1077.0448520183563	1000	147000	3353.2394921326686	3270.0579094036084	147	147000
146	1083.1952683925629	1000	148000	3353.2394921326686	3049.556729422674	148	148000
147	1089.263441324234	1000	149000	3353.2394921326686	3155.4630484795753	149	149000
148	1095.3222250938416	1000	150000	3433.700046638849	3433.700046638849	150	150000
149	1101.367318868637	1000	151000	3433.700046638849	786.7121624671689	151	151000
150	1107.403967142105	1000	152000	3433.700046638849	3040.889270343415	152	152000
151	1113.4508454799652	1000	153000	3433.700046638849	3214.5511815171567	153	153000
152	1119.4896812438965	1000	154000	3433.700046638849	3167.0047792305536	154	154000
153	1125.5432500839233	1000	155000	3433.700046638849	3391.0690435253746	155	155000
154	1131.5860631465912	1000	156000	3433.700046638849	3248.6633252612114	156	156000
155	1137.6315562725067	1000	157000	3433.700046638849	3227.6031218753205	157	157000
156	1143.6704199314117	1000	158000	3433.700046638849	3175.864355967663	158	158000
157	1149.7124664783478	1000	159000	3433.700046638849	3018.7700285102324	159	159000
158	1155.7547898292542	1000	160000	3433.700046638849	3152.3683066406984	160	160000
159	1161.7976887226105	1000	161000	3433.700046638849	3253.214361861357	161	161000
160	1167.858237028122	1000	162000	3433.700046638849	3176.4667387974073	162	162000
161	1173.912484884262	1000	163000	3433.700046638849	3423.0438730346586	163	163000
162	1179.9550364017487	1000	164000	3548.870488929609	3548.870488929609	164	164000
163	1186.011314868927	1000	165000	3548.870488929609	3222.9230393732705	165	165000
164	1192.061100244522	1000	166000	3548.870488929609	3207.9209602050473	166	166000
165	1198.1126101016998	1000	167000	3548.870488929609	3482.34924601695	167	167000
166	1204.1748428344727	1000	168000	3548.870488929609	3221.2034653322626	168	168000
167	1210.2162325382233	1000	169000	3548.870488929609	-189.77860182788675	169	169000
168	1216.2722556591034	1000	170000	3635.313580363857	3635.313580363857	170	170000
169	1222.3320038318634	1000	171000	3635.313580363857	3109.2227714513465	171	171000
170	1228.3942968845367	1000	172000	3635.313580363857	3344.8310072910185	172	172000
171	1234.4407889842987	1000	173000	3635.313580363857	3319.529796309688	173	173000
172	1240.526094675064	1000	174000	3635.313580363857	3550.3768075286926	174	174000
173	1246.5777399539948	1000	175000	3635.313580363857	3459.72917811815	175	175000
174	1252.6246905326843	1000	176000	3635.313580363857	3389.616929707151	176	176000
175	1258.6776313781738	1000	177000	3635.313580363857	3317.2739191721544	177	177000
176	1264.7268154621124	1000	178000	3635.313580363857	3105.147305811966	178	178000
177	1270.7874372005463	1000	179000	3635.313580363857	3296.985252559951	179	179000
178	1276.8358130455017	1000	180000	3635.313580363857	3284.6979782612543	180	180000
179	1282.8753325939178	1000	181000	3635.313580363857	3245.254032456604	181	181000
180	1288.9155778884888	1000	182000	3635.313580363857	3485.1435972987574	182	182000
181	1294.9717140197754	1000	183000	3635.313580363857	3472.738335049411	183	183000
182	1301.0283572673798	1000	184000	3635.313580363857	3311.4601600666583	184	184000
183	1307.074138879776	1000	185000	3635.313580363857	3272.08894042734	185	185000
184	1313.1369500160217	1000	186000	3635.313580363857	3558.6875682214804	186	186000
185	1319.1785402297974	1000	187000	3635.313580363857	1264.6199809557488	187	187000
186	1325.2163598537445	1000	188000	3635.313580363857	3585.6436161269626	188	188000
187	1331.2532868385315	1000	189000	3635.313580363857	3350.515446504235	189	189000
188	1337.304755449295	1000	190000	3635.313580363857	3374.8762828102085	190	190000
189	1343.3497109413147	1000	191000	3635.313580363857	3330.1323844777503	191	191000
190	1349.4020562171936	1000	192000	3635.313580363857	3347.201969882748	192	192000
191	1355.4592168331146	1000	193000	3635.313580363857	3412.2217077010814	193	193000
192	1361.5165584087372	1000	194000	3635.313580363857	3402.5735554523335	194	194000
193	1367.5569803714752	1000	195000	3635.313580363857	3479.938984844174	195	195000
194	1373.613008260727	1000	196000	3635.313580363857	1069.514763005618	196	196000
195	1379.6809849739075	1000	197000	3635.313580363857	3330.6465483900374	197	197000
196	1385.7397396564484	1000	198000	3635.313580363857	3407.979772896107	198	198000
197	1391.7942216396332	1000	199000	3635.313580363857	3544.369694563985	199	199000
198	1397.8357264995575	1000	200000	3635.313580363857	3518.6322148921536	200	200000
199	1403.8839583396912	1000	201000	3635.313580363857	3378.911426601502	201	201000
200	1503.834923028946	1000	202000	3635.313580363857	3518.705207540343	202	202000
201	1509.890703201294	1000	203000	3635.313580363857	3368.3498340150554	203	203000
202	1515.9378991127014	1000	204000	3635.313580363857	3404.2508191895904	204	204000
203	1521.9800493717194	1000	205000	3635.313580363857	3414.5293110639614	205	205000
204	1528.023948431015	1000	206000	3710.728635490848	3710.728635490848	206	206000
205	1534.0735266208649	1000	207000	3710.728635490848	1425.7979850778606	207	207000
206	1540.1336181163788	1000	208000	3710.728635490848	3274.558296119705	208	208000
207	1546.184407711029	1000	209000	3710.728635490848	3393.220877288623	209	209000
208	1552.241768360138	1000	210000	3710.728635490848	3369.0150131323335	210	210000
209	1558.285306930542	1000	211000	3710.728635490848	3489.4661713907226	211	211000
210	1564.3270959854126	1000	212000	3710.728635490848	3420.71314060363	212	212000
211	1570.3682770729065	1000	213000	3710.728635490848	3332.8079559354114	213	213000
212	1576.4227409362793	1000	214000	3710.728635490848	3340.511624419147	214	214000
213	1582.473748922348	1000	215000	3710.728635490848	3434.8546257040935	215	215000
214	1588.5341973304749	1000	216000	3710.728635490848	3567.2832874145474	216	216000
215	1594.5789983272552	1000	217000	3710.728635490848	3476.2183042418737	217	217000
216	1600.6363213062286	1000	218000	3710.728635490848	3437.0606701048855	218	218000
217	1606.6882362365723	1000	219000	3710.728635490848	3184.4253376015167	219	219000
218	1612.750684261322	1000	220000	3710.728635490848	3355.0668246044675	220	220000
219	1618.785896062851	1000	221000	3710.728635490848	3548.2342762889607	221	221000
220	1624.8345668315887	1000	222000	3710.728635490848	3599.1710397191887	222	222000
221	1630.8729159832	1000	223000	3710.728635490848	3463.080680761141	223	223000
222	1636.9180269241333	1000	224000	3710.728635490848	3486.7826750504373	224	224000
223	1642.9757361412048	1000	225000	3710.728635490848	3662.5066851282168	225	225000
224	1649.0307550430298	1000	226000	3710.728635490848	3688.6134182011438	226	226000
225	1655.0799314975739	1000	227000	3710.728635490848	3551.95631220822	227	227000
226	1661.1372208595276	1000	228000	3710.728635490848	3584.652028007026	228	228000
227	1667.1878538131714	1000	229000	3710.728635490848	3679.3474343203684	229	229000
228	1673.2317152023315	1000	230000	3710.728635490848	890.8938226347036	230	230000
229	1679.2754242420197	1000	231000	3710.728635490848	3659.4716465175675	231	231000
230	1685.3445019721985	1000	232000	3719.447203508415	3719.447203508415	232	232000
231	1691.389955997467	1000	233000	3719.447203508415	3640.0534627288953	233	233000
232	1697.4491393566132	1000	234000	3719.447203508415	3462.4535918619463	234	234000
233	1703.4964299201965	1000	235000	3719.447203508415	3501.1387287667285	235	235000
234	1709.5582938194275	1000	236000	3719.447203508415	3653.4457134721106	236	236000
235	1715.6156237125397	1000	237000	3719.447203508415	30.495651985970245	237	237000
236	1721.6700410842896	1000	238000	3719.447203508415	3493.761258067866	238	238000
237	1727.7099919319153	1000	239000	3719.447203508415	3551.9039541238662	239	239000
238	1733.7642467021942	1000	240000	3719.447203508415	2412.776543460418	240	240000
239	1739.827807188034	1000	241000	3719.447203508415	3491.4340771854067	241	241000
240	1746.0976610183716	1000	242000	3824.2051524315434	3824.2051524315434	242	242000
241	1752.3106820583344	1000	243000	3824.2051524315434	3711.7908201892387	243	243000
242	1758.3936395645142	1000	244000	3824.2051524315434	377.37800852898636	244	244000
243	1764.444848060608	1000	245000	3824.2051524315434	3568.563096071078	245	245000
244	1770.4992201328278	1000	246000	3824.2051524315434	3714.001160877992	246	246000
245	1776.5467386245728	1000	247000	3824.2051524315434	3815.1008493555437	247	247000
246	1782.6158981323242	1000	248000	3824.2051524315434	3662.4882672544363	248	248000
247	1788.670729637146	1000	249000	4117.439195048411	4117.439195048411	249	249000
248	1794.7236940860748	1000	250000	4117.439195048411	3403.578960186162	250	250000
249	1800.7721672058105	1000	251000	4117.439195048411	3399.5071504860166	251	251000
250	1806.8447678089142	1000	252000	4117.439195048411	3618.695807026211	252	252000
251	1812.8971984386444	1000	253000	4117.439195048411	3514.6147509997218	253	253000
252	1818.959153175354	1000	254000	4117.439195048411	3791.35243084639	254	254000
253	1825.0271825790405	1000	255000	4117.439195048411	3851.9806029163506	255	255000
254	1831.0902135372162	1000	256000	4117.439195048411	3400.4467903012073	256	256000
255	1837.1608152389526	1000	257000	4117.439195048411	3847.056929863035	257	257000
256	1843.2210140228271	1000	258000	4117.439195048411	3907.427439970381	258	258000
257	1849.267371416092	1000	259000	4117.439195048411	3837.6222156921203	259	259000
258	1855.3209459781647	1000	260000	4117.439195048411	3787.9944193147353	260	260000
259	1861.3782014846802	1000	261000	4179.627828382971	4179.627828382971	261	261000
260	1867.4328515529633	1000	262000	4179.627828382971	3421.050162628011	262	262000
261	1873.4752378463745	1000	263000	4179.627828382971	3827.9023690760405	263	263000
262	1879.540920972824	1000	264000	4179.627828382971	3384.573604321463	264	264000
263	1885.59836435318	1000	265000	4179.627828382971	3758.3528370412487	265	265000
264	1891.6576805114746	1000	266000	4179.627828382971	1706.5018761898045	266	266000
265	1897.7244975566864	1000	267000	4179.627828382971	3660.352937921439	267	267000
266	1903.7796607017517	1000	268000	4179.627828382971	3534.2804552973143	268	268000
267	1909.8196876049042	1000	269000	4179.627828382971	3647.7416976685945	269	269000
268	1915.8727204799652	1000	270000	4179.627828382971	3757.274622990858	270	270000
269	1921.9316980838776	1000	271000	4179.627828382971	3785.2518915097094	271	271000
270	1927.9961013793945	1000	272000	4179.627828382971	3888.8880973180126	272	272000
271	1934.0555503368378	1000	273000	4179.627828382971	3667.9302489565716	273	273000
272	1940.1177072525024	1000	274000	4179.627828382971	3823.131252124766	274	274000
273	1946.1733202934265	1000	275000	4179.627828382971	893.9776911465126	275	275000
274	1952.220412492752	1000	276000	4179.627828382971	4054.443813733165	276	276000
275	1958.2813460826874	1000	277000	4179.627828382971	3926.117484584772	277	277000
276	1964.332698583603	1000	278000	4179.627828382971	4056.662083993993	278	278000
277	1970.390942811966	1000	279000	4179.627828382971	3994.2750455328637	279	279000
278	1976.444629907608	1000	280000	4179.627828382971	3853.849194533199	280	280000
279	1982.504400730133	1000	281000	4179.627828382971	3957.8635186236743	281	281000
280	1988.5736329555511	1000	282000	4179.627828382971	4073.774297654899	282	282000
281	1994.6235547065735	1000	283000	4179.627828382971	3877.2995323351565	283	283000
282	2000.6780979633331	1000	284000	4179.627828382971	3786.6827158655205	284	284000
283	2006.7124083042145	1000	285000	4179.627828382971	4026.2833417046695	285	285000
284	2012.7684330940247	1000	286000	4179.627828382971	3622.475299756164	286	286000
285	2018.8312003612518	1000	287000	4179.627828382971	3575.522032353559	287	287000
286	2024.8890690803528	1000	288000	4179.627828382971	3728.806266660323	288	288000
287	2030.948246717453	1000	289000	4179.627828382971	3786.7683485192383	289	289000
288	2037.0077631473541	1000	290000	4179.627828382971	3882.6458365352396	290	290000
289	2043.0569972991943	1000	291000	4179.627828382971	1515.7866429955238	291	291000
290	2049.13245677948	1000	292000	4179.627828382971	3807.592289748702	292	292000
291	2055.175921201706	1000	293000	4179.627828382971	3699.658572458388	293	293000
292	2061.2239587306976	1000	294000	4179.627828382971	3855.170080373843	294	294000
293	2067.269978761673	1000	295000	4202.805961904861	4202.805961904861	295	295000
294	2073.3346362113953	1000	296000	4202.805961904861	3998.3275089014564	296	296000
295	2079.375408887863	1000	297000	4202.805961904861	4092.581376641243	297	297000
296	2085.4402713775635	1000	298000	4202.805961904861	3815.700818130253	298	298000
297	2091.4864690303802	1000	299000	4202.805961904861	3929.1715855845646	299	299000
298	2097.5522570610046	1000	300000	4202.805961904861	3799.9792630195934	300	300000
299	2103.617488861084	1000	301000	4202.805961904861	4096.16303728869	301	301000
300	2205.0416893959045	1000	302000	4202.805961904861	3800.5012204591458	302	302000
301	2211.1034886837006	1000	303000	4202.805961904861	3877.900874773921	303	303000
302	2217.1853516101837	1000	304000	4202.805961904861	3347.4783276766857	304	304000
303	2223.251636981964	1000	305000	4202.805961904861	3875.177660954412	305	305000
304	2229.3220403194427	1000	306000	4202.805961904861	4092.644318679973	306	306000
305	2235.3990573883057	1000	307000	4202.805961904861	3853.9455590107236	307	307000
306	2241.4776945114136	1000	308000	4202.805961904861	3904.759862667832	308	308000
307	2247.5569293498993	1000	309000	4202.805961904861	3947.198446683659	309	309000
308	2253.642014980316	1000	310000	4202.805961904861	3715.759375730165	310	310000
309	2259.723081111908	1000	311000	4202.805961904861	3817.9086066000086	311	311000
310	2265.805763721466	1000	312000	4202.805961904861	3746.7906838202657	312	312000
311	2271.8774931430817	1000	313000	4202.805961904861	3936.281048667665	313	313000
312	2277.9544537067413	1000	314000	4202.805961904861	3963.8969662445375	314	314000
313	2284.030143260956	1000	315000	4202.805961904861	3926.1141510219422	315	315000
314	2290.0996062755585	1000	316000	4202.805961904861	308.2767313614593	316	316000
315	2296.1709344387054	1000	317000	4202.805961904861	4139.45116397864	317	317000
316	2302.2460501194	1000	318000	4202.805961904861	4057.9905338071712	318	318000
317	2308.3007378578186	1000	319000	4202.805961904861	3886.448912463539	319	319000
318	2314.404660463333	1000	320000	4202.805961904861	3884.9386689464054	320	320000
319	2320.4804470539093	1000	321000	4202.805961904861	4017.2438516359375	321	321000
320	2326.5487270355225	1000	322000	4202.805961904861	3989.595288602063	322	322000
321	2332.6158463954926	1000	323000	4202.805961904861	4200.448108239604	323	323000
322	2338.683858394623	1000	324000	4202.805961904861	3608.101366323365	324	324000
323	2344.755978345871	1000	325000	4202.805961904861	4085.150553301317	325	325000
324	2350.8269608020782	1000	326000	4202.805961904861	3793.320551406407	326	326000
325	2356.8902566432953	1000	327000	4202.805961904861	3835.372695963223	327	327000
326	2362.9659221172333	1000	328000	4202.805961904861	3953.618380168549	328	328000
327	2369.0377316474915	1000	329000	4206.744186011494	4206.744186011494	329	329000
328	2375.111175060272	1000	330000	4206.744186011494	3884.6450124516705	330	330000
329	2381.185077905655	1000	331000	4206.744186011494	4038.8802108587624	331	331000
330	2387.2561984062195	1000	332000	4254.186764762408	4254.186764762408	332	332000
331	2393.319634914398	1000	333000	4254.186764762408	4083.7465995065263	333	333000
332	2399.3932774066925	1000	334000	4254.186764762408	2247.73490861213	334	334000
333	2405.4632291793823	1000	335000	4254.186764762408	4111.947653494223	335	335000
334	2411.539160013199	1000	336000	4254.186764762408	3854.9291586818886	336	336000
335	2417.632740020752	1000	337000	4254.186764762408	3837.287971422449	337	337000
336	2423.7011456489563	1000	338000	4254.186764762408	3954.235653424512	338	338000
337	2429.779834508896	1000	339000	4254.186764762408	4120.96774530054	339	339000
338	2435.8627574443817	1000	340000	4254.186764762408	4018.632893362864	340	340000
339	2441.946002483368	1000	341000	4254.186764762408	2748.3970102895637	341	341000
340	2448.007432937622	1000	342000	4254.186764762408	4024.2499800991277	342	342000
341	2454.080924510956	1000	343000	4254.186764762408	4063.8931624595525	343	343000
342	2460.151329278946	1000	344000	4254.186764762408	3988.0390872407706	344	344000
343	2466.2110702991486	1000	345000	4305.555317195608	4305.555317195608	345	345000
344	2472.287879705429	1000	346000	4321.286620026974	4321.286620026974	346	346000
345	2478.3668286800385	1000	347000	4321.286620026974	4083.3206676813156	347	347000
346	2484.440763235092	1000	348000	4321.286620026974	3847.626304102808	348	348000
347	2490.5120697021484	1000	349000	4381.2064539309	4381.2064539309	349	349000
348	2496.5833792686462	1000	350000	4381.2064539309	4174.268561687304	350	350000
349	2502.6540377140045	1000	351000	4381.2064539309	4239.581642049501	351	351000
350	2508.721761703491	1000	352000	4381.2064539309	3885.8586005438247	352	352000
351	2514.7947623729706	1000	353000	4526.131221329566	4526.131221329566	353	353000
352	2520.8821618556976	1000	354000	4526.131221329566	3858.960488209098	354	354000
353	2526.952044725418	1000	355000	4526.131221329566	4168.093608668964	355	355000
354	2533.0314106941223	1000	356000	4526.131221329566	3986.525978696098	356	356000
355	2539.1072187423706	1000	357000	4526.131221329566	4144.083484739656	357	357000
356	2545.1697120666504	1000	358000	4526.131221329566	4256.534635191159	358	358000
357	2551.2469725608826	1000	359000	4526.131221329566	4194.997725259388	359	359000
358	2557.321002483368	1000	360000	4526.131221329566	4062.7929522143572	360	360000
359	2563.3817188739777	1000	361000	4526.131221329566	3871.809215699852	361	361000
360	2569.4619975090027	1000	362000	4526.131221329566	4028.5248018933003	362	362000
361	2575.5419437885284	1000	363000	4526.131221329566	4107.4583065196175	363	363000
362	2581.61647105217	1000	364000	4526.131221329566	4365.255704370478	364	364000
