Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
5.739386081695557	0	-168.47832180106138	-9.123596961445338	66.57673949652826	-27.169582610036823	-374.85168676158264	20.0	0.0	1040	10040	-156.49439088987418	-8.436191226298515
11.16884183883667	1	-172.1108732555304	-9.275253818165158	62.799659981032406	-20.973308997236252	-345.80256713630433	20.0	0.0	1040	20080	-154.27524510009098	-7.596934232476389
15.850680589675903	2	-162.54446401615704	-8.647372671115187	69.13956940219596	-32.746100338845906	-346.4593178942303	20.0	0.0	1040	30120	-167.04988698908636	-8.265144801108754
20.72951626777649	3	-159.78766772471337	-8.720959034513118	72.39459087365321	-32.402321565209974	-387.1064396710632	20.0	0.0	1040	40160	-188.2304768308004	-9.931511372351506
25.776136875152588	4	-171.06745501557552	-9.028758256680135	66.98064342883261	-30.742688270583812	-349.4958032440688	20.0	0.0	1040	50200	-153.55619622178065	-9.259357171520016
30.88227653503418	5	-164.83575497044723	-8.674892840563508	68.34494650130367	-30.109064923838446	-346.0030517657135	20.0	0.0	1040	60240	-158.8456372049633	-8.543277732632108
35.86254143714905	6	-161.91571696884694	-8.402055474515167	70.04796699676297	-28.385419535707978	-378.5571815868837	20.0	0.0	1040	70280	-151.60081774644016	-7.369524055246292
40.261263608932495	7	-158.08359943811004	-8.062210352495923	62.2181895779247	-25.079566629050326	-303.0098735368978	20.0	0.0	1040	80320	-163.09152099551454	-8.50979835594647
45.259352684020996	8	-163.1072405835711	-8.481568480678272	67.8754676475334	-31.101024040107063	-317.9462419183277	20.0	0.0	1040	90360	-168.27427375604813	-8.512536773149018
49.80823493003845	9	-156.8893598308243	-7.9322035143878455	63.11551545210655	-24.890994259109718	-354.5544395859642	20.0	0.0	1040	100400	-162.58964129771599	-8.137203195787972
54.56393337249756	10	-159.29477714483858	-7.94898845863155	62.78018633042509	-27.651008227704093	-303.5764154313119	20.0	0.0	1040	110440	-147.8835930210226	-6.936112214104037
59.6920907497406	11	-170.80082689460897	-8.630892805965718	63.769611566784334	-36.02588970794324	-346.1665034008717	20.0	0.0	1040	120480	-155.19266484053693	-7.446423374984113
64.86144804954529	12	-159.55995149232882	-8.208058940305806	75.1218596903018	-27.514997637188635	-407.45653686567505	20.0	0.0	1040	130520	-165.48672240098068	-7.862550224854775
69.61170411109924	13	-153.16038244346183	-8.014406189047328	72.41987040457492	-28.250611409294926	-377.3763640688778	20.0	0.0	1040	140560	-162.39097609295334	-7.992997227028313
74.43851137161255	14	-156.26439192588708	-8.009218507361224	69.57148464415225	-19.61227529758996	-350.76519827983213	20.0	0.0	1040	150600	-175.53240823612438	-9.019052693673743
79.02864623069763	15	-157.9109856141987	-7.9859756752461495	69.88223498270217	-31.8927659518247	-516.8939444123287	20.0	0.0	1040	160640	-152.25057845860198	-7.6305274834679855
84.34402894973755	16	-153.82717894666044	-7.783011562025377	70.10834669337179	-23.545592996228997	-364.9299715188417	20.0	0.0	1040	170680	-136.16935735272656	-6.855052369247295
89.56454825401306	17	-166.3628632551906	-8.40287585510479	68.45476281562412	-31.665387198524016	-359.6334650248181	20.0	0.0	1040	180720	-149.21302177505592	-7.438919049841304
94.23651504516602	18	-153.58726183670922	-7.5279838469435605	72.08825236651775	-14.321469590366021	-413.2583997941718	20.0	0.0	1040	190760	-168.81693759649534	-8.177275300773157
99.41884279251099	19	-158.53603316473595	-7.874189686440159	72.6709332115472	-26.105571245051824	-421.35098292152395	20.0	0.0	1040	200800	-169.74566081972318	-8.519171878177522
104.28386735916138	20	-156.62673517692755	-7.771555138972618	71.5561805840935	-19.5086626483934	-455.54280001736504	20.0	0.0	1040	210840	-143.92907106335082	-6.896603530693168
108.89742136001587	21	-145.0498014895724	-6.941027218530561	70.99923613282421	-22.53321391516766	-389.468343083985	20.0	0.0	1040	220880	-140.1438315382756	-7.027580167805715
113.84548950195312	22	-149.73395409649535	-7.248777395730507	68.11632495867143	-27.650201082124624	-434.08797400901096	20.0	0.0	1040	230920	-197.95154767018005	-10.032531469789275
118.94320511817932	23	-158.41770432646965	-7.780932469380247	74.52117828713477	-28.749082330208783	-398.2556039688646	20.0	0.0	1040	240960	-151.22882291825826	-7.13492638994507
123.74120783805847	24	-153.4080825850587	-7.6184718269009615	79.13253600856686	-9.738239596592859	-422.1135517034112	19.97222222222222	0.44008276438207944	1040	251000	-150.70002279058272	-7.031148105351354
129.025057554245	25	-155.48664329503703	-7.4648337329519965	70.49981661601761	-29.937588246397677	-381.4928681697077	20.0	0.0	1040	261040	-156.07831609670808	-6.393494110333825
134.39198637008667	26	-151.00500947353842	-6.982282436088206	77.45856268977685	-26.281571216687443	-421.91768107630946	20.0	0.0	1040	271080	-156.96487218025928	-7.972056782799584
139.14402890205383	27	-153.4697822120296	-7.414157806095889	73.8955065904003	-20.170530159742697	-426.98448963595166	20.0	0.0	1040	281120	-155.92724541185092	-7.722511837239494
143.94141173362732	28	-154.08035837630723	-7.343493631588536	82.70961935581215	-17.407803150713217	-480.13849156031404	20.0	0.0	1040	291160	-139.5626675282624	-6.813003952081179
148.73605370521545	29	-160.63524335780238	-7.74085875938433	79.13738502913195	-25.33248884031159	-472.419894317012	20.0	0.0	1040	301200	-136.22638014201374	-5.694686267364703
153.5468111038208	30	-148.3036839723594	-6.9395076497210235	74.66404264966172	-18.587463397465843	-363.1689493444405	20.0	0.0	1040	311240	-162.08097370007494	-7.271127164774171
158.20045137405396	31	-153.5441093736069	-7.075812303667997	83.1030628712757	-18.609196032375465	-453.0142343114688	20.0	0.0	1040	321280	-130.161220889073	-6.133922738978868
162.78091096878052	32	-148.93838003333664	-7.241766393988802	76.26282128823603	-19.60229270098481	-472.64939526476394	20.0	0.0	1040	331320	-163.30251970572758	-7.106298539552682
167.65336346626282	33	-149.52206687552945	-6.945587750005738	68.76449804395114	-21.295997840729342	-527.0639140902504	20.0	0.0	1040	341360	-150.15096144835496	-7.369859843399864
172.31920075416565	34	-148.69313907272164	-7.007143133104771	76.68635699072632	-16.936290898129965	-403.9187870423169	20.0	0.0	1040	351400	-122.66831271116273	-6.0486300849272014
177.09072279930115	35	-155.54617932542817	-7.1883438835826725	77.57945990809397	-23.01924402383935	-455.04933213010474	20.0	0.0	1040	361440	-127.18108789392348	-5.629982808210148
181.4037299156189	36	-161.96605119664218	-7.751366892193462	94.11786704525389	-23.267204693270223	-707.7569750674986	20.0	0.0	1040	371480	-184.52750059972934	-8.536091211701843
186.11311316490173	37	-149.71420611580828	-7.026898811157847	80.99644844207307	-11.245623129010568	-618.5828326269068	20.0	0.0	1040	381520	-162.78502623900164	-7.527117298113321
190.74563455581665	38	-151.696567775039	-7.213802831248416	83.21256637957448	-18.013727273475173	-518.5686094794373	20.0	0.0	1040	391560	-144.5221769133145	-7.300820798267491
195.59357810020447	39	-151.72983892901559	-6.907568858931688	79.49194810782363	-23.188807797648742	-446.7941764760938	20.0	0.0	1040	401600	-135.6742039404068	-6.525750300406653
200.46904349327087	40	-149.21092972226424	-6.8658680483803565	88.05733043173214	-19.09195991572593	-698.9103387873344	20.0	0.0	1040	411640	-120.91275377814112	-6.328298802727383
205.42521262168884	41	-157.98740918524666	-7.483098837115428	100.13518538479003	-16.923861593397117	-839.2621355353943	20.0	0.0	1040	421680	-142.91576953238018	-6.624695991982065
210.3160047531128	42	-154.32257526413073	-7.294225521225094	89.32090995918054	-18.92060369166945	-665.0200822883933	20.0	0.0	1040	431720	-142.6151425187118	-7.078742549212261
215.30040383338928	43	-147.8567414014101	-6.697980048917775	78.45162310280021	-17.467368833732934	-498.53730579053223	20.0	0.0	1040	441760	-155.6925768222771	-7.002013539025664
220.17885756492615	44	-154.90301199769218	-6.934504450802257	88.4116678737998	-18.543884062881475	-694.4642230413266	20.0	0.0	1040	451800	-166.742488272784	-7.552828796530443
225.09929895401	45	-157.66834471869345	-7.343392421017843	95.47650028621821	-20.6243800929195	-504.31415511594525	20.0	0.0	1040	461840	-163.594445512453	-7.3539270753219474
229.92642092704773	46	-148.52320914732974	-6.861059686278159	85.03248512076419	-19.11098016023097	-490.80718956970503	20.0	0.0	1040	471880	-199.31575326557584	-10.942802439533011
234.89383578300476	47	-165.817633334891	-7.840355152030137	107.87299023284179	-18.51352306947589	-697.5677200589045	20.0	0.0	1040	481920	-157.41214809813076	-6.872241572765274
239.4950668811798	48	-162.1222058495676	-7.527662151333329	111.9103270253434	-24.470259099126533	-784.7083663018786	20.0	0.0	1040	491960	-169.99456240177264	-8.009866429006193
244.3350851535797	49	-151.6387533381785	-6.963354770103034	91.82074994089105	-15.267064600698971	-739.7000772370295	20.0	0.0	1040	502000	-147.46526925641984	-6.649591234805588
