Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
47.72628998756409	0	-132.7296	39.113216	-46.118603	-260.61554	151.0	0.0	-0.8790039	-0.8790039	-0.8790184	-0.8790184	-0.69190615	0.03165929	0.001808669	0.00067680486	0.69208705	30049	30049
76.37638282775879	1	-95.05504	38.14104	1.2625942	-208.15207	151.0	0.0	-0.62950367	-0.62950367	-0.62951905	-0.62951905	-0.69898766	0.04055118	0.0033354978	0.0020642164	0.6993212	30049	60098
102.41598510742188	2	-92.84148	40.179848	3.1615396	-200.0754	151.0	0.0	-0.61484426	-0.61484426	-0.61484915	-0.61484915	-0.69328403	0.02370155	0.001108679	0.0009322644	0.6933949	30049	90147
128.47755670547485	3	-86.16767	38.620384	57.51499	-199.5783	151.0	0.0	-0.5706468	-0.5706468	-0.57062376	-0.57062376	-0.6932494	0.019529123	0.0007004199	0.0007206685	0.69331944	30049	120196
154.54132795333862	4	-79.86739	32.89909	-6.859316	-195.3952	151.0	0.0	-0.52892315	-0.52892315	-0.528926	-0.528926	-0.6939935	0.009823767	0.00012652943	6.832359e-05	0.6940062	30049	150245
180.5593717098236	5	-69.918526	35.1162	11.681318	-180.97122	151.0	0.0	-0.4630366	-0.4630366	-0.46305087	-0.46305087	-0.69295764	0.009464951	0.0001339212	0.00013857953	0.692971	30049	180294
206.60412549972534	6	-67.64396	30.6185	16.690619	-174.0328	151.0	0.0	-0.4479732	-0.4479732	-0.44797787	-0.44797787	-0.6928332	0.0037798597	3.7808604e-05	2.364223e-05	0.692837	30049	210343
232.69594311714172	7	-68.571075	29.806192	-1.133009	-176.73843	151.0	0.0	-0.4541131	-0.4541131	-0.45411804	-0.45411804	-0.693489	0.0044808215	1.2693078e-05	5.1816733e-06	0.69349027	30049	240392
258.7980523109436	8	-60.51913	28.803387	4.6801095	-151.69208	151.0	0.0	-0.4007889	-0.4007889	-0.40079316	-0.40079316	-0.69334877	0.011164313	0.00023998032	0.00013139726	0.6933728	30049	270441
284.8646037578583	9	-54.0474	28.593998	6.6878414	-178.71677	151.0	0.0	-0.35792983	-0.35792983	-0.35793126	-0.35793126	-0.693218	0.0024600837	1.252584e-05	5.1150687e-06	0.6932193	30049	300490
310.9408085346222	10	-55.26424	27.52231	25.714676	-141.80058	151.0	0.0	-0.36598834	-0.36598834	-0.36598277	-0.36598277	-0.6934043	0.003927223	5.696741e-05	1.2323321e-05	0.69341004	30049	330539
337.01726770401	11	-49.339844	24.359278	8.822556	-149.49709	151.0	0.0	-0.32675394	-0.32675394	-0.32675555	-0.32675555	-0.6931325	0.0012161458	1.0070325e-05	2.731973e-06	0.6931334	30049	360588
363.06385564804077	12	-45.49608	22.432255	10.567266	-121.04692	151.0	0.0	-0.30129853	-0.30129853	-0.30129918	-0.30129918	-0.6931449	0.0004866986	-1.654438e-07	1.0227631e-07	0.69314504	30049	390637
389.1150689125061	13	-42.25374	25.595957	37.441795	-125.85074	151.0	0.0	-0.27982607	-0.27982607	-0.2798224	-0.2798224	-0.69363725	0.0059864623	0.00021150206	5.2754054e-05	0.69365835	30049	420686
415.2306065559387	14	-40.61827	23.180065	14.484483	-105.54915	151.0	0.0	-0.26899517	-0.26899517	-0.26899645	-0.26899645	-0.6932472	0.0008492332	3.6913743e-06	9.788909e-07	0.69324756	30049	450735
441.30881237983704	15	-36.82252	24.419502	18.954674	-118.05781	151.0	0.0	-0.24385776	-0.24385776	-0.24385513	-0.24385513	-0.69281226	0.00380824	4.087236e-05	8.523282e-06	0.6928164	30049	480784
467.4292149543762	16	-32.322853	23.653238	46.55311	-102.37596	151.0	0.0	-0.21405862	-0.21405862	-0.21405908	-0.21405908	-0.6931449	5.4140764e-05	6.3062214e-07	4.486383e-08	0.693145	30049	510833
493.5132682323456	17	-29.958214	23.336891	41.022926	-142.99965	151.0	0.0	-0.19839875	-0.19839875	-0.19839802	-0.19839802	-0.6931508	0.00090221874	5.210202e-07	8.153529e-08	0.6931509	30049	540882
519.5558676719666	18	-29.531633	20.088495	21.280188	-87.99614	151.0	0.0	-0.19557375	-0.19557375	-0.19557449	-0.19557449	-0.6931599	0.0015033825	7.734562e-06	2.4288865e-06	0.69316065	30049	570931
545.5938861370087	19	-27.907545	19.56091	28.684736	-90.8831	151.0	0.0	-0.1848182	-0.1848182	-0.18481992	-0.18481992	-0.69279903	0.008268132	0.00028633763	0.00013445721	0.6928277	30049	600980
591.3415150642395	20	-22.44335	17.920313	35.6871	-84.25538	151.0	0.0	-0.14863147	-0.14863147	-0.1486546	-0.1486546	-0.69136846	0.023362247	0.0030563883	0.0016086295	0.69167405	30049	631029
617.4417798519135	21	-21.675701	15.524334	15.311517	-78.11991	151.0	0.0	-0.1435477	-0.1435477	-0.1435382	-0.1435382	-0.69313955	0.009815786	0.0008386888	0.00036608116	0.6932234	30049	661078
