Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
11.17346978187561	0	-171.3237543702405	-9.426328021239325	67.7901656145145	-30.734858268329624	-422.4148103329863	20.0	0.0	1008	10017	-169.53407973183988	-9.839848741743852
22.236860752105713	1	-168.59529217859745	-9.183820360467966	67.16912847147995	-32.30149665137486	-357.62424365810494	20.0	0.0	1008	20034	-167.25284314456914	-8.695626824831962
30.267390489578247	2	-168.9418372721971	-8.89480818878299	61.02717518375476	-30.759998948963222	-357.01458981719725	20.0	0.0	1008	30051	-178.64576885954705	-9.580651367983114
38.3029682636261	3	-168.23907600300592	-8.90166394294933	63.7258935008843	-33.34067363618199	-344.7842676489339	20.0	0.0	1008	40068	-165.85370103071517	-8.989131979770269
46.334922790527344	4	-164.58584053704143	-8.683482694706036	64.07775456897778	-32.17058418771925	-344.61754777531735	20.0	0.0	1008	50085	-168.15707011627248	-8.948743987280654
55.43853688240051	5	-163.160837498389	-8.733620110118089	64.48908786257351	-30.891091578925312	-338.9474242547662	20.0	0.0	1008	60102	-171.3616895799066	-8.465042152145584
64.10205411911011	6	-163.50097102777823	-8.432319125292858	62.10240168481574	-31.59906545289746	-336.79172298434565	20.0	0.0	1008	70119	-150.19607099150986	-7.775773167748646
72.05694127082825	7	-166.82811758308333	-8.56048552750175	63.31352509316602	-25.940355344163045	-331.4234166851444	20.0	0.0	1008	80136	-158.11158763537847	-8.129969297923237
80.43833374977112	8	-161.0751109894851	-8.28542814233209	63.21878154368958	-28.198149890712067	-339.2483407530884	20.0	0.0	1008	90153	-165.4367109274458	-8.407375319653896
89.164057970047	9	-164.46831294500583	-8.421888011838327	62.66772568128027	-26.80499632671335	-360.5359358662857	20.0	0.0	1008	100170	-164.83644390632085	-8.326067890876828
97.6081018447876	10	-155.8745489424689	-7.918858652958415	62.65738967405285	-24.023369534251955	-321.02374010665295	20.0	0.0	1008	110187	-161.21485387693733	-7.940440210824067
105.99230599403381	11	-162.3454970472592	-8.22958396934901	62.28865279129239	-26.5628767775249	-344.3235887553429	20.0	0.0	1008	120204	-167.89488011898376	-8.411297274418123
114.23975086212158	12	-152.09264881005174	-7.8378958882994985	61.52331156762141	-28.144821115327332	-308.8726460686848	20.0	0.0	1008	130221	-158.6404204833091	-8.046391029405962
122.70869374275208	13	-160.0413745493132	-7.960189005064877	60.13162899903219	-18.93368734512902	-329.4934028204478	20.0	0.0	1008	140238	-161.94842117435448	-8.547040583155278
130.76023936271667	14	-157.48105578199187	-7.946866079724159	63.9940836852581	-26.158890897505536	-371.5724716914391	20.0	0.0	1008	150255	-141.14258186876052	-7.103592012151176
138.82869625091553	15	-156.02154276099333	-7.65608302089386	60.51988818643983	-22.696022187991154	-307.1240188818312	20.0	0.0	1008	160272	-158.79621843176525	-7.90875981921672
146.65064191818237	16	-153.6584668454829	-7.6135205014112115	62.04049824342768	-21.050404231795024	-344.81233889746676	20.0	0.0	1008	170289	-151.6922605577353	-7.713078277294137
154.96157884597778	17	-154.37686432603164	-7.483859055169929	64.64510743636883	-30.4416643345607	-310.6937380960908	20.0	0.0	1008	180306	-162.61051825258494	-7.761337087241224
163.6945390701294	18	-153.23374365808326	-7.503101557303946	59.47270208123214	-24.716395063489884	-304.7497719574678	20.0	0.0	1008	190323	-151.2681297385429	-7.419801900999739
171.7593765258789	19	-154.27184558476077	-7.543278541479526	62.59380237273337	-32.367211374189445	-314.73245438470894	20.0	0.0	1008	200340	-176.41815842697122	-9.153782599561136
180.36526727676392	20	-155.2006196618266	-7.536109801553311	63.87472841199547	-25.108108816600247	-357.9763527107174	20.0	0.0	1008	210357	-164.67883010169274	-8.04260533630105
188.66792345046997	21	-156.2318691942988	-7.7583952061023	63.30114448235163	-20.22262329200143	-326.311360520777	20.0	0.0	1008	220374	-143.81407800638655	-6.8171057729053395
197.07948184013367	22	-152.6571064773786	-7.619451977343107	61.735428462113425	-25.772114815050685	-310.7586530529439	20.0	0.0	1008	230391	-166.96254836137607	-8.162892906862266
205.37762451171875	23	-145.7022890023998	-7.132346015462576	60.58432571809272	-22.99396172945425	-280.6330724713797	20.0	0.0	1008	240408	-148.82373449074552	-7.030871818171753
